user_id,sampled_q_ids,sampled_subject_ids,student_total_questions
4940,"711,800,9,727,376,199,891,725,182,306","129,156,44,126,164,155,267,202,153,267",601
1823,"711,415,848,691,732,737,672,798,705,656","129,54,44,153,156,137,136,153,44,3",612
1373,"291,711,800,152,727,891,39,9,3,682","21,129,156,117,126,267,128,44,155,220",469
2795,"711,800,376,727,682,71,389,691,218,750","129,156,164,126,220,156,39,153,56,219",510
5933,"291,152,182,199,727,394,679,828,914,677","21,117,153,155,126,127,153,189,128,156",448
1778,"711,9,47,691,279,712,855,529,503,926","129,44,127,153,33,44,42,155,153,155",563
4793,"291,163,114,140,9,691,39,633,224,152","21,163,175,176,44,153,128,163,61,117",667
2949,"711,800,376,891,9,436,359,275,725,677","129,156,164,267,44,156,267,56,202,156",600
1077,"376,800,199,234,941,39,64,610,436,487","164,156,155,155,154,128,56,39,156,138",290
3462,"291,711,376,800,152,727,682,199,677,828","21,129,164,156,117,126,220,155,156,189",539
2322,"291,874,679,944,60,218,712,376,457,732","21,58,153,165,189,56,44,164,156,156",693
199,"711,800,9,3,682,891,394,306,712,148","129,156,44,155,220,267,127,267,44,36",604
248,"711,800,199,891,9,744,727,457,44,394","129,156,155,267,44,148,126,156,127,127",612
4142,"291,152,39,727,672,22,732,234,394,47","21,117,128,126,136,189,156,155,127,127",464
4017,"711,800,376,712,279,732,727,297,364,803","129,156,164,44,33,156,126,195,56,148",519
767,"291,711,376,686,152,39,737,182,391,679","21,129,164,36,117,128,137,153,163,153",582
4698,"874,711,415,163,376,391,359,91,855,891","58,129,54,163,164,163,267,195,42,267",553
35,"291,874,3,376,800,711,891,725,182,745","21,58,155,164,156,129,267,202,153,3",620
2148,"711,800,376,727,682,71,389,691,761,92","129,156,164,126,220,156,39,153,127,148",520
4875,"291,199,152,376,47,750,855,672,727,745","21,155,117,164,127,219,42,136,126,3",423
5579,"711,800,9,3,376,712,389,199,891,182","129,156,44,155,164,44,39,155,267,153",585
5580,"711,800,199,891,697,944,376,3,218,306","129,156,155,267,60,165,164,155,56,267",608
1109,"874,679,711,163,800,218,672,828,727,926","58,153,129,163,156,56,136,189,126,155",555
6018,"291,152,376,800,47,533,170,145,828,898","21,117,164,156,127,39,39,156,189,39",312
2923,"874,679,711,163,800,9,306,376,672,725","58,153,129,163,156,44,267,164,136,202",669
1172,"376,800,855,224,727,682,91,686,182,64","164,156,42,61,126,220,195,36,153,56",506
714,"376,800,855,3,727,71,91,691,92,457","164,156,42,155,126,156,195,153,148,156",380
425,"711,800,376,920,436,761,497,855,528,394","129,156,164,128,156,127,128,42,127,127",304
5558,"711,800,376,727,182,575,44,279,394,66","129,156,164,126,153,61,127,33,127,129",561
3945,"291,711,376,800,152,891,725,66,686,740","21,129,164,156,117,267,202,129,36,36",582
730,"711,800,376,891,855,66,71,601,394,941","129,156,164,267,42,129,156,148,127,154",572
3475,"711,800,376,712,279,71,218,394,44,732","129,156,164,44,33,156,56,127,127,156",547
2062,"376,800,855,389,727,234,617,686,297,436","164,156,42,39,126,155,148,36,195,156",380
3456,"711,679,376,855,91,727,682,691,391,212","129,153,164,42,195,126,220,153,163,148",545
2726,"711,800,376,891,9,744,672,858,727,920","129,156,164,267,44,148,136,21,126,128",546
3852,"9,47,376,800,39,686,656,891,855,70","44,127,164,156,128,36,3,267,42,61",531
