user_id,sampled_q_ids,sampled_subject_ids,student_total_questions
2420,"198,840,377,83,689,6,47,532,563,779","148,163,155,126,128,148,127,219,154,127",69
4614,"300,795,193,76,850,934,145,834,278,638","153,156,21,36,36,21,156,36,155,154",80
64,"736,852,300,898,880,596,69,830,196,840","155,156,153,39,146,3,3,148,114,163",494
658,"852,547,790,596,69,943,233,475,165,103","156,155,148,3,3,3,3,148,164,156",180
2232,"125,526,106,83,712,47,704,497,927,625","54,63,128,126,44,127,220,128,284,126",146
4342,"596,795,494,249,449,150,912,236,22,438","3,156,148,195,165,195,3,56,189,3",67
635,"502,370,196,170,255,570,463,844,34,754","36,195,114,39,36,117,155,21,156,155",105
5501,"852,740,261,502,596,370,492,170,255,859","156,36,153,36,3,195,127,39,36,33",463
2464,"300,898,261,502,596,370,196,289,570,767","153,39,153,36,3,195,114,146,117,148",242
1918,"852,502,370,69,526,233,255,232,463,662","156,36,195,3,63,3,36,267,155,130",234
5925,"852,547,740,502,118,596,233,170,255,370","156,155,36,36,114,3,3,39,36,195",255
158,"736,898,790,125,261,255,502,675,540,463","155,39,148,54,153,36,36,165,54,155",318
2579,"198,478,840,125,526,83,386,232,66,221","148,135,163,54,63,126,44,267,129,60",226
3865,"740,502,118,370,859,844,795,38,433,145","36,36,114,195,33,21,156,114,33,156",78
5180,"740,264,898,790,118,526,233,170,255,66","36,220,39,148,114,63,3,39,36,129",315
1584,"736,852,264,626,300,740,898,261,880,370","155,156,220,164,153,36,39,153,146,195",413
5795,"736,852,547,300,740,502,370,69,816,129","155,156,155,153,36,36,195,3,164,165",227
4186,"736,547,790,502,596,370,943,492,255,551","155,155,148,36,3,195,3,127,36,195",98
1199,"736,852,478,526,502,170,255,232,66,859","155,156,135,63,36,39,36,267,129,33",341
3407,"736,852,626,898,502,370,830,289,816,129","155,156,164,39,36,195,148,146,164,165",334
3307,"736,852,626,547,740,898,502,118,233,255","155,156,164,155,36,39,36,114,3,36",247
1809,"736,547,790,502,596,370,830,255,943,47","155,155,148,36,3,195,148,36,3,127",130
3104,"736,852,626,261,502,861,830,289,816,374","155,156,164,153,36,135,148,146,164,170",363
729,"736,852,300,740,626,261,502,547,596,69","155,156,153,36,164,153,36,155,3,3",346
2093,"300,740,840,118,492,6,859,97,389,193","153,36,163,114,127,148,33,39,39,21",131
6053,"736,790,261,502,370,289,106,83,492,255","155,148,153,36,195,146,128,126,127,36",165
494,"300,83,47,193,76,625,834,520,56,27","153,126,127,21,36,126,36,127,128,175",50
518,"596,816,943,88,494,449,435,714,505,22","3,164,3,164,148,165,165,163,163,164,189",52
495,"264,502,370,255,463,105,662,737,311,877","220,36,195,36,155,284,130,137,155,202",117
3759,"736,852,547,626,118,233,492,170,255,97","155,156,155,164,114,3,127,39,36,39",437
3009,"736,264,300,125,740,118,526,898,790,261","155,220,153,54,36,114,63,39,148,153",516
4554,"736,852,547,626,300,118,526,233,492,255","155,156,155,164,153,114,63,3,127,36",569
165,"261,880,289,795,151,686,224,145,55,392","153,146,146,156,60,63,36,61,156,146,39",91
5383,"852,626,106,675,116,768,34,333,890,171","156,164,128,165,128,128,156,163,164,128",59
3053,"736,547,596,526,675,83,333,754,890,819","155,155,3,63,165,126,163,155,164,3",128
5218,"736,852,300,898,880,830,816,83,767,943","155,156,153,39,146,148,164,126,148,3",363
1417,"852,264,526,317,105,662,34,768,927,609","156,220,63,137,284,130,156,128,284,56",98
994,"852,740,898,502,69,264,196,840,570,118","156,36,39,36,3,220,114,163,117,114",340
2626,"736,852,264,547,125,118,526,233,492,255","155,156,220,155,54,114,63,3,127,36",628
2261,"736,852,300,898,261,596,370,840,289,570","155,156,153,39,153,3,195,163,146,117",641
5020,"547,83,47,463,497,625,311,337,676,520","155,126,127,155,128,126,155,155,155,127",55
5589,"736,300,740,596,370,69,547,816,129,943","155,153,36,3,195,3,155,164,165,3",181
2433,"125,840,106,584,514,510,66,712,750,705","54,163,128,117,219,125,129,44,219,44",228
3321,"740,370,118,69,233,170,859,716,844,795","36,195,114,3,3,39,33,117,21,156",124
4576,"626,790,261,830,289,767,675,475,165,333","164,148,153,148,146,148,165,148,164,163",93
5804,"626,547,261,502,492,255,675,844,333,494","164,155,153,36,127,36,165,21,163,148",178
5400,"300,370,69,233,255,844,193,551,795,278","153,195,3,3,36,21,21,195,156,155",101
3610,"852,264,547,300,740,790,261,502,596,370","156,220,155,153,36,148,153,36,3,195",600
5999,"582,264,300,118,526,196,840,106,570,83","63,220,153,114,63,114,163,128,117,126",372
2191,"852,740,790,125,118,69,859,92,767,795","156,36,148,54,114,3,33,148,148,156",166
6032,"898,502,196,840,570,83,584,6,47,492","39,36,114,163,117,126,117,148,127,127",227
3592,"736,547,261,596,830,289,816,129,943,233","155,155,153,3,148,146,164,165,3,3",150
4283,"478,854,347,32,724,621,698,270,940,557","135,176,176,176,176,176,176,176,176,176",84
4595,"736,626,547,261,830,289,675,513,333,494","155,164,155,153,148,146,165,148,163,148",98
3233,"736,626,790,502,233,492,255,675,844,333","155,164,148,36,3,127,36,165,21,163",196
3889,"852,626,300,790,261,264,547,596,830,66","156,164,153,148,153,220,155,3,148,129",261
5616,"596,492,816,66,129,859,943,737,781,278","3,127,164,129,165,33,3,137,39,155",96
5381,"300,502,118,255,389,193,768,781,278,137","153,36,114,36,39,21,128,39,155,39",102
1730,"736,852,264,547,626,740,790,118,492,66","155,156,220,155,164,36,148,114,127,129",406
505,"492,83,47,207,625,216,298,449,0,391","127,126,127,127,126,42,126,165,189,163",58
5884,"102,198,633,796,568,377,747,232,649,531","163,148,163,181,169,155,164,267,173,169",232
4198,"790,880,767,66,675,333,494,475,165,890","148,146,148,129,165,163,148,148,164,164",86
3877,"852,300,740,502,370,118,570,233,170,859","156,153,36,36,195,114,117,3,39,33",131
5528,"852,300,740,898,547,790,118,526,233,492","156,153,36,39,155,148,114,63,3,127",553
5711,"852,626,547,300,898,790,261,502,880,596","156,164,155,153,39,148,153,36,146,3",553
2466,"736,547,300,740,898,118,233,255,675,463","155,155,153,36,39,114,3,36,165,155",375
4681,"736,852,547,740,118,233,170,255,859,716","155,156,155,36,114,3,39,36,33,117",182
2930,"736,852,300,740,264,547,898,118,502,170","155,156,153,36,220,155,39,114,36,39",293
3100,"626,830,289,675,333,522,292,449,696,75","164,148,146,165,163,148,148,165,164,163",66
1699,"852,300,547,790,261,880,596,69,289,816","156,153,155,148,153,146,3,3,146,164",303
145,"736,852,547,626,740,125,118,526,492,255","155,156,155,164,36,54,114,63,127,36",500
5860,"736,852,300,790,502,370,840,289,129,767","155,156,153,148,36,195,163,146,165,148",354
4548,"370,526,840,83,255,514,317,6,750,463","195,63,163,126,36,219,137,148,219,155",184
3596,"264,898,790,69,118,233,170,66,859,105","220,39,148,3,114,3,39,129,33,284",256
3935,"736,852,547,502,370,69,233,816,129,551","155,156,155,36,195,3,3,164,165,195",141
1140,"852,300,547,767,233,492,513,475,165,207","156,153,155,148,3,127,148,148,164,127",149
169,"736,264,547,582,125,318,526,340,492,386","155,220,155,63,54,172,63,181,127,44",602
913,"300,547,740,370,118,816,129,255,389,193","153,155,36,195,114,164,165,36,39,21",165
5493,"736,852,300,740,790,261,370,830,840,289","155,156,153,36,148,153,195,148,163,146",544
4475,"736,626,547,198,633,942,35,854,698,665","155,164,155,148,163,175,163,176,176,164",199
1509,"736,102,547,300,796,898,35,492,946,170","155,163,155,153,181,39,163,127,174,39",594
172,"852,626,547,300,740,830,118,816,233,584","156,164,155,153,36,148,114,164,3,117",233
2987,"264,596,840,118,526,106,83,492,66,859","220,3,163,114,63,128,126,127,129,33",237
3235,"736,547,790,261,596,69,233,830,675,92","155,155,148,153,3,3,3,148,165,148",166
1558,"1,117,680,526,35,83,747,47,520,484","172,169,172,63,163,126,164,127,127,127",53
1700,"626,790,880,830,816,767,675,475,88,333","164,148,146,148,164,148,165,148,164,163",104
3394,"736,626,261,69,289,83,129,47,513,686","155,164,153,3,146,126,165,127,148,36",182
3096,"852,300,740,898,547,502,118,233,255,859","156,153,36,39,155,36,114,3,36,33",234
6097,"852,626,300,740,118,840,816,129,233,6","156,164,153,36,114,163,164,165,3,148",224
3202,"852,582,626,740,790,261,596,370,196,377","156,63,164,36,148,153,3,195,114,155",669
3710,"582,125,526,386,705,510,712,540,74,662","63,54,63,44,44,125,44,54,44,130",142
2690,"300,547,83,193,795,625,76,368,37,328","153,155,126,21,156,126,36,3,151,39",61
5487,"736,547,898,790,118,261,859,675,463,92","155,155,39,148,114,153,33,165,155,148",328
2869,"736,582,547,261,198,502,880,596,370,318","155,63,155,153,148,36,146,3,195,172",341
3937,"736,300,740,790,880,69,129,767,389,547","155,153,36,148,146,3,165,148,39,155",189
2104,"300,264,840,106,584,6,193,97,497,927","153,220,163,128,117,148,21,39,128,284",81
468,"736,852,740,898,118,196,816,570,83,129","155,156,36,39,114,114,164,117,126,165",187
541,"736,852,300,740,898,790,502,596,370,69","155,156,153,36,39,148,36,3,195,3",528
1834,"300,526,492,232,756,221,6,662,871,51","153,63,127,267,58,60,148,130,269,117",234
1383,"852,626,264,547,790,125,526,233,492,69","156,164,220,155,148,54,63,3,127,3",388
2883,"852,626,300,740,892,35,233,255,859,97","156,164,153,36,175,163,3,36,33,39",389
1595,"736,852,300,740,264,898,790,261,502,596","155,156,153,36,220,39,148,153,36,3",500
1084,"582,264,547,69,106,712,872,704,497,927","63,220,155,3,128,44,267,220,128,284",159
3835,"596,526,66,83,943,754,47,819,877,177","3,63,129,126,3,155,127,3,202,156",98
4837,"736,852,264,626,300,740,898,790,261,502","155,156,220,164,153,36,39,148,153,36",464
4873,"596,830,196,570,463,716,311,819,525,834","3,148,114,117,155,117,155,3,3,36",90
1403,"582,790,125,526,747,767,317,510,712,254","63,148,54,63,164,148,137,125,44,164",164
4945,"626,740,898,790,880,830,196,289,570,83","164,36,39,148,146,148,114,146,117,126",228
2523,"736,300,898,547,69,570,47,170,193,686","155,153,39,155,3,117,127,39,21,36",112
4724,"300,570,83,170,716,871,704,193,278,76","153,117,126,39,117,269,220,21,155,36",85
4070,"264,125,492,386,756,540,74,105,662,871","220,54,127,44,58,54,44,284,130,269",211
446,"736,264,547,83,105,47,76,704,193,834","155,220,155,126,284,127,36,220,21,36",68
3338,"736,547,790,502,596,370,83,943,47,551","155,155,148,36,3,195,126,3,127,195",123
3847,"582,141,790,261,861,125,892,526,289,767","63,165,148,153,135,54,175,63,146,148",323
6078,"740,502,370,118,840,255,859,795,389,333","36,36,195,114,163,36,33,156,39,163",67
5140,"852,626,547,898,125,790,261,233,502,255","156,164,155,39,54,148,153,3,36,36",278
5375,"736,547,740,898,118,859,463,38,311,850","155,155,36,39,114,33,155,114,155,36",108
5610,"736,852,582,626,264,547,300,125,740,898","155,156,63,164,220,155,153,54,36,39",653
66,"736,852,626,300,898,790,261,502,596,370","155,156,164,153,39,148,153,36,3,195",653
4215,"736,852,300,898,502,740,370,69,264,547","155,156,153,39,36,36,195,3,220,155",415
2333,"526,492,106,66,83,105,662,750,47,277","63,127,128,129,126,284,130,219,127,220",133
693,"852,626,547,261,492,255,675,92,844,34","156,164,155,153,127,36,165,148,21,156",270
1528,"736,261,502,289,83,943,47,255,551,844","155,153,36,146,126,3,127,36,195,21",106
5935,"736,852,626,740,790,502,370,830,816,129","155,156,164,36,148,36,195,148,164,165",383
655,"852,626,106,675,34,333,116,890,171,417","156,164,128,165,156,163,128,164,128,165",59
4537,"582,898,198,69,196,377,83,584,689,750","63,39,148,3,114,155,126,117,128,219",260
1568,"840,526,514,510,6,662,51,277,563,695","163,63,219,125,148,130,117,220,154,129",94
1069,"736,264,547,300,83,105,76,47,834,704","155,220,155,153,126,284,36,127,36,220",68
695,"626,790,830,492,816,675,106,333,494,890","164,148,148,127,164,165,128,163,148,164",164
3550,"740,898,264,790,502,370,118,526,492,170","36,39,220,148,36,195,114,63,127,39",275
2199,"736,626,740,898,547,790,261,502,880,596","155,164,36,39,155,148,153,36,146,3",340
4606,"626,547,790,880,675,333,754,650,890,678","164,155,148,146,165,163,155,155,164,155",74
2339,"790,289,767,92,494,475,165,0,391,292","148,146,148,148,148,148,164,189,163,148",63
282,"370,69,196,816,106,83,129,47,389,116","195,3,114,164,128,126,165,127,39,128",136
3788,"740,898,790,118,196,492,170,570,767,859","36,39,148,114,114,127,39,117,148,33",217
1603,"736,626,547,526,83,675,943,333,754,819","155,164,155,63,126,165,3,163,155,3",120
5436,"736,852,300,898,880,370,830,289,106,767","155,156,153,39,146,195,148,146,128,148",547
1957,"626,790,261,880,596,830,289,767,943,92","164,148,153,146,3,148,146,148,3,148",107
4080,"300,102,633,796,840,568,377,32,942,621","153,163,163,181,163,169,155,176,175,176",146
2737,"736,852,626,898,790,261,264,547,118,526","155,156,164,39,148,153,220,155,114,63",535
573,"736,582,300,740,898,596,69,830,840,626","155,63,153,36,39,3,3,148,163,164",547
1670,"736,852,626,740,898,582,547,790,478,118","155,156,164,36,39,63,155,148,135,114",644
4542,"852,264,300,125,740,118,233,492,170,255","156,220,153,54,36,114,3,127,39,36",397
2440,"736,852,547,626,300,740,261,596,370,69","155,156,155,164,153,36,153,3,195,3",287
5744,"736,852,626,300,740,102,547,898,790,261","155,156,164,153,36,163,155,39,148,153",586
2184,"502,196,526,289,170,255,816,463,92,716","36,114,63,146,39,36,164,155,148,117",131
4038,"736,300,547,83,704,193,927,625,530,37","155,153,155,126,220,21,284,126,284,151",68
2049,"736,547,790,370,830,106,83,943,494,819","155,155,148,195,148,128,126,3,148,3",122
3631,"852,547,514,750,768,103,277,34,274,676","156,155,219,219,128,156,220,156,128,155",65
2984,"736,300,740,898,502,596,370,196,264,840","155,153,36,39,36,3,195,114,220,163",420
3572,"852,626,106,675,116,768,497,34,103,890","156,164,128,165,128,128,128,156,156,164",76
1223,"736,852,300,898,502,370,840,816,767,6","155,156,153,39,36,195,163,164,148,148",400
6029,"736,582,102,547,796,942,526,233,492,946","155,63,163,155,181,175,63,3,127,174",393
4117,"898,790,261,880,596,289,129,767,943,513","39,148,153,146,3,146,165,148,3,148",156
3172,"125,526,492,386,756,705,83,97,584,540","54,63,127,44,58,44,126,39,117,54",145
2002,"740,264,898,790,118,492,170,255,859,97","36,220,39,148,114,127,39,36,33,39",268
2953,"852,547,261,880,233,596,675,92,34,333","156,155,153,146,3,3,165,148,156,163",243
15,"582,300,264,125,756,105,510,712,151,76","63,153,220,54,58,284,125,44,60,63,36",98
376,"736,626,300,740,898,790,264,69,840,289","155,164,153,36,39,148,220,3,163,146",412
873,"526,170,716,277,781,885,695,738,808,267","63,39,117,220,39,39,129,155,39,269",74
2911,"852,626,300,898,790,261,502,118,233,170","156,164,153,39,148,153,36,114,3,39",400
949,"736,740,790,69,196,816,570,389,781,88","155,36,148,3,114,164,117,39,39,164",127
891,"852,626,740,547,502,596,370,170,255,859","156,164,36,155,36,3,195,39,36,33",233
2500,"740,264,502,596,370,840,526,492,255,816","36,220,36,3,195,163,63,127,36,164",250
1468,"736,852,502,370,69,830,840,264,547,125","155,156,36,195,3,148,163,220,155,54",432
3480,"547,125,526,712,540,662,695,449,687,176","155,54,63,44,54,130,129,165,130,63",105
4363,"264,898,790,880,370,69,196,106,570,83","220,39,148,146,195,3,114,128,117,126",323
2837,"736,852,547,626,118,526,233,492,756,97","155,156,155,164,114,63,3,127,58,39",538
4483,"261,502,370,830,196,570,767,492,170,47","153,36,195,148,114,117,148,127,39,127",182
2931,"852,626,740,790,633,370,196,570,514,47","156,164,36,148,163,195,114,117,219,127",461
1356,"582,796,671,198,946,386,232,705,649,531","63,181,174,148,174,44,267,44,173,169",183
4019,"736,852,626,790,502,596,370,69,196,118","155,156,164,148,36,3,195,3,114,114",255
2229,"626,790,261,125,526,233,675,74,92,737","164,148,153,54,63,3,165,44,148,137",177
5044,"736,547,880,69,816,129,233,463,92,475","155,155,146,3,164,165,3,155,148,148",148
1638,"626,740,898,790,261,492,66,859,97,675","164,36,39,148,153,127,129,33,39,165",246
5167,"736,852,264,547,125,740,898,790,261,502","155,156,220,155,54,36,39,148,153,36",557
1374,"736,626,300,740,898,790,502,880,596,261","155,164,153,36,39,148,36,146,3,153",553
5938,"736,852,300,740,261,502,880,596,69,830","155,156,153,36,153,36,146,3,3,148",454
4452,"736,852,547,300,740,898,502,370,289,816","155,156,155,153,36,39,36,195,146,164",328
402,"502,840,584,492,768,781,207,650,625,216","36,163,117,127,128,39,127,155,126,42",97
2515,"852,264,790,261,69,106,83,129,767,514","156,220,148,153,3,128,126,165,148,219",267
1056,"736,852,547,626,526,790,675,595,333,494","155,156,155,164,63,148,165,60,163,148",247
2938,"736,852,626,300,740,898,790,261,880,370","155,156,164,153,36,39,148,153,146,195",535
421,"582,264,300,790,502,125,370,830,526,816","63,220,153,148,36,54,195,148,63,164",398
3969,"492,47,625,216,298,449,0,391,520,507","127,127,126,42,126,165,189,163,127,126",58
5848,"300,547,740,898,261,118,233,170,255,859","153,155,36,39,153,114,3,39,36,33",340
397,"736,626,740,898,261,502,880,370,69,830","155,164,36,39,153,36,146,195,3,148",355
4323,"736,547,502,596,233,492,370,844,69,494","155,155,36,3,3,127,195,21,3,148",134
935,"736,852,300,740,898,370,118,196,840,233","155,156,153,36,39,195,114,114,163,3",318
1366,"736,898,547,596,69,233,943,513,850,819","155,39,155,3,3,3,3,148,36,3",89
1686,"736,852,502,370,547,83,584,47,551,278","155,156,36,195,155,126,117,127,195,155",124
1248,"880,943,105,795,768,494,927,850,819,934","146,3,284,156,128,148,284,36,3,21",103
3588,"596,830,526,83,662,943,47,819,525,520","3,148,63,126,130,3,127,3,3,127",75
4883,"736,852,582,547,626,300,740,526,898,233","155,156,63,155,164,153,36,63,39,3",531
1715,"736,852,300,740,898,264,547,370,840,570","155,156,153,36,39,220,155,195,163,117",378
4935,"736,852,626,547,790,261,502,596,69,830","155,156,164,155,148,153,36,3,3,148",248
5564,"69,233,463,278,311,145,449,283,738,635","3,3,155,155,155,156,165,3,155,154",92
4209,"852,626,740,790,261,118,502,492,170,255","156,164,36,148,153,114,36,127,39,36",405
1563,"736,264,626,125,118,526,492,255,540,105","155,220,164,54,114,63,127,36,54,284",519
5890,"880,943,105,704,494,768,850,819,145,55","146,3,284,220,148,128,36,3,156,146",103
3981,"736,852,626,740,898,790,596,370,840,289","155,156,164,36,39,148,3,195,163,146",520
5320,"736,852,547,170,570,463,716,754,311,554","155,156,155,39,117,155,117,155,155,165",121
5057,"626,196,170,816,570,675,662,737,333,554","164,114,39,164,117,165,130,137,163,165",100
1431,"736,264,547,125,502,596,255,370,540,105","155,220,155,54,36,3,36,195,54,284",129
1993,"736,852,300,898,261,880,596,740,370,69","155,156,153,39,153,146,3,36,195,3",540
1725,"736,626,898,790,261,596,830,880,289,129","155,164,39,148,153,3,148,146,146,165",196
998,"736,626,300,790,596,370,264,547,83,317","155,164,153,148,3,195,220,155,126,137",239
4228,"736,852,300,740,898,626,264,547,261,880","155,156,153,36,39,164,220,155,153,146",549
5937,"300,740,264,125,118,492,170,386,232,66","153,36,220,54,114,127,39,44,267,129",370
934,"736,626,300,898,261,596,69,816,106,767","155,164,153,39,153,3,3,164,128,148",577
3409,"740,502,370,118,255,859,844,781,187,686","36,36,195,114,36,33,21,39,33,36",80
1800,"898,106,750,116,187,497,686,392,920,412","39,128,219,128,33,128,36,39,128,284",57
5036,"790,261,830,289,494,326,292,449,0,391","148,153,148,146,148,146,148,165,189,163",53
3557,"736,852,300,264,547,502,840,106,492,255","155,156,153,220,155,36,163,128,127,36",304
3939,"300,880,830,193,522,850,934,150,368,26","153,146,148,21,148,36,21,195,3,153",64
449,"736,852,626,547,898,790,125,596,370,492","155,156,164,155,39,148,54,3,195,127",541
88,"736,582,547,300,118,492,859,463,105,844","155,63,155,153,114,127,33,155,284,21",276
944,"736,852,264,547,118,492,255,675,463,105","155,156,220,155,114,127,36,165,155,284",447
3881,"626,790,261,596,767,943,513,675,475,333","164,148,153,3,148,3,148,165,148,163",118
3923,"626,898,880,596,118,526,492,170,370,66","164,39,146,3,114,63,127,39,195,129",313
3243,"736,852,626,547,300,740,118,526,233,492","155,156,164,155,153,36,114,63,3,127",553
1634,"736,626,740,547,790,261,118,880,596,255","155,164,36,155,148,153,114,146,3,36",316
5722,"736,852,547,502,892,370,255,675,844,34","155,156,155,36,175,195,36,165,21,156",139
4172,"626,790,261,830,840,289,6,475,563,165","164,148,153,148,163,146,148,148,154,164",99
1498,"736,852,547,740,898,502,596,69,830,196","155,156,155,36,39,36,3,3,148,114",332
