user_id,sampled_q_ids,sampled_subject_ids,student_total_questions
4056,"3,45,50,134,143,185,199,209,252,311","155,155,154,155,155,154,155,155,154,155",50
1430,"0,5,165,9,14,18,19,22,24,25","189,44,164,44,137,156,3,189,156,148",412
3962,"19,53,92,182,197,202,212,314,346,373","3,148,148,153,148,153,148,155,148,148",51
1133,"0,2,165,3,6,11,14,18,75,449","189,3,156,164,155,148,156,137,156,163,165",361
5148,"0,2,6,165,10,11,12,13,14,18","189,3,156,148,164,202,156,284,44,137,156",556
1013,"2,3,11,13,17,18,19,22,24,30","3,156,155,156,44,60,156,3,189,156,21",382
2420,"6,29,47,51,66,67,83,89,198,214","148,156,127,117,129,61,126,42,148,127",69
4614,"18,31,37,45,76,80,82,134,138,150","156,156,151,155,36,155,195,155,195,195",80
64,"0,2,3,11,165,12,14,19,22,24","189,3,156,155,156,164,284,137,3,189,156",494
658,"2,11,19,22,25,31,34,40,45,50","3,156,156,3,189,148,156,156,3,155,154",180
2232,"11,13,31,39,47,49,56,64,78,83","156,44,156,128,127,128,128,56,219,126",146
4342,"0,11,18,19,22,31,82,87,150,158","189,156,156,3,189,156,195,153,195,156",67
635,"3,34,45,46,71,80,91,103,134,161","155,156,155,156,156,155,195,156,155,156",105
5501,"0,3,6,11,14,22,24,25,27,29","189,155,148,156,137,189,156,148,175,156",463
2464,"19,22,27,30,37,46,47,50,54,71","3,189,175,21,151,156,127,154,33,156",242
1918,"2,3,23,24,30,31,34,40,45,63","3,156,155,125,156,21,156,156,3,155,269",234
5925,"0,3,18,19,24,25,30,31,34,38","189,155,156,3,156,148,21,156,156,114",255
158,"0,3,13,19,22,25,26,30,41,46","189,155,44,3,189,148,153,21,44,156",318
2579,"4,5,6,9,10,17,23,29,41,47","56,44,148,44,202,60,125,156,44,127",226
3865,"11,18,30,31,38,41,90,91,118,840","156,156,21,156,114,44,36,195,114,163",78
5180,"0,4,165,19,20,22,25,26,38,40","189,56,164,3,219,189,148,153,114,3",315
1584,"0,3,11,12,20,22,24,25,26,27","189,155,156,284,219,189,156,148,153,175",413
5795,"2,3,11,18,24,30,34,37,38,40","3,156,155,156,156,156,21,156,151,114,3",227
4186,"0,22,25,30,47,50,89,91,143,178","189,189,148,21,127,154,42,195,155,155",98
1199,"2,4,11,14,18,23,27,30,31,34","3,156,56,156,137,156,125,175,21,156,156",341
3407,"2,3,165,18,19,22,25,27,31,34","3,156,155,164,156,3,189,148,175,156,156",334
3307,"2,3,11,19,24,30,31,34,38,45","3,156,155,156,3,156,21,156,156,114,155",247
1809,"0,19,22,25,30,39,49,50,64,80","189,3,189,148,21,128,128,154,56,155",130
3104,"0,2,3,11,18,19,22,24,30,31","189,3,156,155,156,156,3,189,156,21,156",363
729,"0,2,165,3,6,14,18,19,22,24","189,3,156,164,155,148,137,156,3,189,156",346
2093,"6,27,29,38,44,47,49,51,56,76","148,175,156,114,127,127,128,117,128,36",131
6053,"0,3,19,22,25,30,39,44,45,47","189,155,3,189,148,21,128,127,155,127",165
494,"27,37,39,47,56,76,83,84,89,214","175,151,128,127,128,36,126,128,42,127",50
518,"0,19,22,147,312,327,438,446,448,485","189,3,189,189,148,148,3,3,3,189",52
495,"3,10,12,20,45,49,56,78,83,84","155,202,284,219,155,128,128,219,126,128",117
3759,"0,2,3,6,11,18,19,22,129,816","189,3,156,155,148,156,156,3,189,165,164",437
3009,"0,3,4,5,165,6,9,10,11,13","189,155,56,44,164,148,44,202,156,44",516
4554,"2,3,6,10,11,14,18,19,22,23","3,156,155,148,202,156,137,156,3,189,125",569
165,"26,31,54,55,72,82,87,122,123,138","153,156,33,146,146,195,153,36,36,195",91
5383,"2,24,34,39,56,64,84,106,116,171","3,156,156,156,128,128,56,128,128,128,128",59
3053,"0,10,19,22,39,46,49,71,84,89","189,202,3,189,128,156,128,156,128,42",128
5218,"0,2,165,3,11,18,19,22,24,26","189,3,156,164,155,156,156,3,189,156,153",363
1417,"2,12,20,24,34,49,56,78,84,85","3,156,284,219,156,156,128,128,219,128,56",98
994,"2,3,6,10,11,12,18,24,29,30","3,156,155,148,202,156,284,156,156,156,21",340
2626,"0,3,5,6,9,10,11,12,13,14","189,155,44,148,44,202,156,284,44,137",628
2261,"0,3,6,165,10,11,14,17,19,22","189,155,148,164,202,156,137,60,3,189",641
5020,"3,47,50,83,106,134,143,171,178,185","155,127,154,126,128,155,155,128,155,154",55
5589,"3,11,18,19,27,30,31,37,50,69","155,156,156,3,175,21,156,151,154,3",181
2433,"4,5,11,13,14,17,18,31,36,47","56,44,156,44,137,60,156,156,44,127",228
3321,"3,11,18,27,30,40,45,76,80,91","155,156,156,175,21,3,155,36,155,195",124
4576,"0,22,25,26,53,72,87,92,93,75","189,189,148,153,148,146,153,148,148,163",93
5804,"25,39,44,47,49,50,53,56,64,72","148,128,127,127,128,154,148,128,56,146",178
5400,"18,24,27,30,31,37,40,69,76,80","156,156,175,21,156,151,3,3,36,155",101
3610,"2,4,5,10,165,11,13,14,19,88","3,156,56,44,202,164,156,44,137,3,164",600
5999,"4,5,6,9,12,13,14,17,20,27","56,44,148,44,284,44,137,60,219,175",372
2191,"2,13,18,165,24,25,31,34,38,40","3,156,44,156,164,156,148,156,156,114,3",166
6032,"6,11,29,30,31,37,38,39,44,45","148,156,156,21,156,151,114,128,127,155",227
3592,"0,19,22,40,50,53,69,72,143,178","189,3,189,3,154,148,3,146,155,155",150
4283,"10,31,32,60,94,95,136,145,151,162","202,156,176,189,137,137,175,156,60,63,202",84
4595,"53,143,147,178,182,197,199,202,226,252","148,155,189,155,153,148,155,153,146,154",98
3233,"0,19,40,44,47,49,50,53,56,64","189,3,3,127,127,128,154,148,128,56",196
3889,"0,2,12,19,20,22,24,25,27,34","189,3,156,284,3,219,189,156,148,175,156",261
5616,"10,19,39,44,49,56,66,80,84,94","202,3,128,127,128,128,129,155,128,137",96
5381,"27,38,39,45,49,56,76,80,84,90","175,114,128,155,128,128,36,155,128,36",102
1730,"0,2,165,3,4,11,12,18,19,20","189,3,156,164,155,56,156,284,156,3,219",406
505,"0,47,83,89,147,207,214,298,312,327","189,127,126,42,189,127,127,126,148,148",58
5884,"10,14,21,23,42,44,48,63,70,73","202,137,169,125,176,127,60,269,61,176",232
4198,"0,4,22,26,55,72,87,92,93,182","189,56,189,153,146,146,153,148,148,153",86
3877,"2,11,18,27,30,31,37,38,40,69","3,156,156,156,175,21,156,151,114,3,3",131
5528,"0,2,3,6,10,11,14,18,19,23","189,3,156,155,148,202,156,137,156,3,125",553
5711,"0,2,3,10,11,14,18,19,22,23","189,3,156,155,202,156,137,156,3,189,125",553
2466,"0,3,6,26,29,30,37,40,46,47","189,155,148,153,156,21,151,3,156,127",375
4681,"2,19,34,38,40,46,47,67,69,83","3,156,3,156,114,3,156,127,61,3,126",182
2930,"2,3,4,6,11,12,18,20,24,27","3,156,155,56,148,156,284,156,219,156,175",293
3100,"0,22,25,53,72,241,261,285,289,312","189,189,148,148,146,146,153,148,146,148",66
1699,"0,2,6,10,11,18,24,25,27,29","189,3,156,148,202,156,156,156,148,175,156",303
145,"0,2,3,4,6,11,12,13,18,19","189,3,156,155,56,148,156,284,44,156,3",500
5860,"2,6,11,165,19,27,31,34,37,38","3,156,148,156,164,3,175,156,156,151,114",354
4548,"3,6,10,19,29,30,39,44,45,47","155,148,202,3,156,21,128,127,155,127",184
3596,"0,12,19,20,22,26,38,40,49,54","189,284,3,219,189,153,114,3,128,33",256
3935,"24,45,46,50,69,71,91,103,111,88","156,155,156,154,3,156,195,156,155,164",141
1140,"2,24,27,165,34,37,40,44,50,69","3,156,156,175,164,156,151,3,127,154,3",149
169,"3,4,5,6,9,12,13,14,17,19","155,56,44,148,44,284,44,137,60,3",602
913,"3,11,18,27,30,31,37,38,88,45","155,156,156,175,21,156,151,114,164,155",165
5493,"2,4,165,6,10,11,12,13,14,18","3,156,56,164,148,202,156,284,44,137,156",544
4475,"19,24,34,46,53,57,114,115,127,136","3,156,156,156,148,168,175,175,169,175",199
1509,"3,6,10,11,14,18,19,21,23,102","155,148,202,156,137,156,3,169,125,163",594
172,"0,2,3,11,18,19,24,27,88,34","189,3,156,155,156,156,3,156,175,164,156",233
2987,"4,10,12,14,19,29,88,38,39,44","56,202,284,137,3,156,164,114,128,127",237
3235,"19,22,25,40,50,53,72,80,93,143","3,189,148,3,154,148,146,155,148,155",166
1558,"1,83,89,103,117,186,204,214,235,237","172,126,42,156,169,156,267,127,269,267",53
1700,"0,25,26,55,182,197,202,212,222,285","189,148,153,146,153,148,153,148,153,148",104
3394,"0,22,40,46,47,50,53,54,72,83","189,189,3,156,127,154,148,33,146,126",182
3096,"2,3,11,18,24,27,30,31,34,37","3,156,155,156,156,156,175,21,156,156,151",234
6097,"0,2,6,11,24,27,34,88,38,40","189,3,156,148,156,156,175,156,164,114,3",224
3202,"5,9,165,10,11,14,17,88,747,18","44,44,164,202,156,137,60,164,164,156",669
3710,"5,9,10,17,36,48,62,63,70,74","44,44,202,60,44,60,61,269,61,44",142
2690,"11,18,27,37,47,76,83,145,158,160","156,156,175,151,127,36,126,156,156,39",61
5487,"0,19,22,165,25,27,37,38,39,40","189,3,189,164,148,175,151,114,128,3",328
2869,"0,5,165,6,9,17,19,88,22,26","189,44,164,148,44,60,3,164,189,153",341
3937,"11,18,25,26,27,31,34,37,40,88","156,156,148,153,175,156,156,151,3,164",189
2104,"6,12,27,51,64,76,78,79,97,105","148,284,175,117,56,36,219,155,39,284",81
468,"3,11,24,34,38,45,50,54,69,71","155,156,156,156,114,155,154,33,3,156",187
541,"0,2,3,6,10,12,13,14,18,20","189,3,156,155,148,202,284,44,137,156,219",528
1834,"10,14,23,27,29,37,39,44,47,51","202,137,125,175,156,151,128,127,127,117",234
1383,"0,3,4,6,10,12,13,19,20,22","189,155,56,148,202,284,44,3,219,189",388
2883,"2,3,6,11,22,24,25,26,102,27","3,156,155,148,156,189,156,148,153,163,175",389
1595,"0,3,4,6,10,11,165,12,14,18","189,155,56,148,202,156,164,284,137,156",500
1084,"5,9,10,12,13,14,17,20,36,40","44,44,202,284,44,137,60,219,44,3",159
3835,"4,10,19,39,46,47,49,56,66,84","56,202,3,128,156,127,128,128,129,128",98
4837,"2,6,11,12,165,14,18,19,20,22","3,156,148,156,284,164,137,156,3,219,189",464
4873,"3,19,31,45,64,134,145,147,152,158","155,3,156,155,56,155,156,189,117,156",90
1403,"5,13,17,25,36,41,165,48,53,62","44,44,60,148,44,44,164,60,148,61",164
4945,"0,3,22,27,37,38,39,45,47,49","189,155,189,175,151,114,128,155,127,128",228
2523,"2,24,27,34,47,50,54,76,83,89","3,156,156,175,156,127,154,33,36,126,42",112
4724,"20,27,37,47,63,76,80,89,110,111","219,175,151,127,269,36,155,42,267,155",85
4070,"4,9,10,13,20,36,39,48,49,56","56,44,202,44,219,44,128,60,128,128",211
446,"12,27,37,47,76,78,83,89,105,143","284,175,151,127,36,219,126,42,284,155",68
3338,"0,22,30,40,47,50,53,69,83,91","189,189,21,3,127,154,148,3,126,195",123
3847,"5,9,165,10,13,14,17,18,22,23","44,44,164,202,44,137,60,156,189,125",323
6078,"11,30,31,38,90,91,118,119,142,145","156,21,156,114,36,195,114,36,36,156",67
5140,"0,13,19,22,24,25,26,30,40,88","189,44,3,189,156,148,153,21,3,164",278
5375,"3,38,45,50,54,82,90,118,119,120","155,114,155,154,33,195,36,114,36,36",108
5610,"0,2,3,4,165,5,6,9,11,12","189,3,156,155,56,164,44,148,44,156,284",653
66,"0,3,4,6,9,10,165,11,12,13","189,155,56,148,44,202,164,156,284,44",653
4215,"2,3,4,6,10,12,14,18,20,24","3,156,155,56,148,202,284,137,156,219,156",415
2333,"4,12,14,20,44,47,56,64,66,78","56,284,137,219,127,127,128,56,129,219",133
693,"2,22,24,25,30,34,39,40,46,47","3,156,189,156,148,21,156,128,3,156,127",270
1528,"0,19,22,25,47,72,83,89,91,143","189,3,189,148,127,146,126,42,195,155",106
5935,"0,2,165,3,6,10,13,14,19,22","189,3,156,164,155,148,202,44,137,3,189",383
655,"2,24,39,49,56,64,84,103,106,116","3,156,156,128,128,128,56,128,156,128,128",59
4537,"17,39,40,44,48,49,54,56,62,67","60,128,3,127,60,128,33,128,61,61",260
1568,"5,6,9,36,51,74,79,85,130,146","44,148,44,44,117,44,155,56,63,137",94
1069,"12,20,37,47,50,76,78,83,89,143","284,219,151,127,154,36,219,126,42,155",68
695,"0,22,25,39,44,47,49,56,64,92","189,189,148,128,127,127,128,128,56,148",164
3550,"0,12,165,20,25,26,30,38,39,44","189,284,164,219,148,153,21,114,128,127",275
2199,"0,3,19,22,25,27,30,38,40,45","189,155,3,189,148,175,21,114,3,155",340
4606,"25,26,46,50,55,87,143,161,177,178","148,153,156,154,146,153,155,156,156,155",74
2339,"0,22,165,26,72,92,93,182,202,212","189,189,164,153,146,148,148,153,153,148",63
282,"24,40,46,47,56,64,69,71,88,83","156,3,156,127,128,56,3,156,164,126",136
3788,"0,3,11,18,165,22,31,37,38,39","189,155,156,156,164,189,156,151,114,128",217
1603,"0,19,22,46,50,56,71,83,84,89","189,3,189,156,154,128,156,126,128,42",120
5436,"0,2,4,10,11,12,13,14,18,165","189,3,156,56,202,156,284,44,137,156,164",547
1957,"19,22,25,72,87,93,147,182,202,212","3,189,148,146,153,148,189,153,153,148",107
4080,"6,21,27,29,32,37,747,42,51,73","148,169,175,156,176,151,164,176,117,176",146
2737,"0,2,165,3,4,11,12,18,88,20","189,3,156,164,155,56,156,284,156,164,219",535
573,"0,2,3,4,6,10,12,13,17,19","189,3,156,155,56,148,202,284,44,60,3",547
1670,"0,2,165,3,4,9,10,88,13,14","189,3,156,164,155,56,44,202,164,44,137",644
4542,"2,3,6,10,13,14,18,20,24,25","3,156,155,148,202,44,137,156,219,156,148",397
2440,"0,2,165,3,18,19,24,27,31,34","189,3,156,164,155,156,3,156,175,156,156",287
5744,"0,3,6,10,14,18,22,23,102,24","189,155,148,202,137,156,189,125,163,156",586
2184,"0,22,92,93,170,182,185,196,202,209","189,189,148,148,39,153,154,114,153,155",131
4038,"20,37,47,50,83,89,143,178,193,199","219,151,127,154,126,42,155,155,21,155",68
2049,"19,22,25,30,39,49,50,56,84,89","3,189,148,21,128,128,154,128,128,42",122
3631,"24,34,39,49,50,56,84,103,143,155","156,156,128,128,154,128,128,156,155,284",65
2984,"2,3,6,10,11,12,14,18,19,20","3,156,155,148,202,156,284,137,156,3,219",420
3572,"2,11,31,39,103,106,116,145,171,186","3,156,156,156,128,156,128,128,156,128,156",76
1223,"0,2,11,18,22,24,25,29,30,31","189,3,156,156,156,189,156,148,156,21,156",400
6029,"4,10,14,20,21,39,41,42,44,47","56,202,137,219,169,128,44,176,127,127",393
4117,"25,26,165,46,54,71,88,72,87,449","148,153,164,156,33,156,164,146,153,165",156
3172,"13,44,49,54,56,83,84,89,97,120","44,127,128,33,128,126,128,42,39,36",145
2002,"0,12,19,20,22,26,30,44,47,49","189,284,3,219,189,153,21,127,127,128",268
2953,"0,2,3,22,24,25,26,34,129,816","189,3,156,155,189,156,148,153,156,165,164",243
15,"5,9,12,13,17,20,27,36,37,48","44,44,284,44,60,219,175,44,151,60",98
376,"0,4,6,12,20,22,24,25,34,37","189,56,148,284,219,189,156,148,156,151",412
873,"11,18,31,80,85,111,145,152,170,204","156,156,156,155,56,155,156,117,39,267",74
2911,"0,2,3,11,18,19,22,24,25,26","189,3,156,155,156,156,3,189,156,148,153",400
949,"38,46,50,53,69,71,80,90,88,118","114,156,154,148,3,156,155,36,164,114",127
891,"2,11,19,24,25,30,31,34,38,39","3,156,156,3,156,148,21,156,156,114,128",233
2500,"4,12,19,20,29,30,38,44,47,51","56,284,3,219,156,21,114,127,127,117",250
1468,"0,3,4,6,10,11,165,12,14,20","189,155,56,148,202,156,164,284,137,219",432
3480,"0,10,13,14,22,50,85,135,143,146","189,202,44,137,189,154,56,44,155,137",105
4363,"0,4,165,10,12,13,19,20,22,26","189,56,164,202,284,44,3,219,189,153",323
2837,"0,2,3,11,14,18,19,22,24,27","189,3,156,155,156,137,156,3,189,156,175",538
4483,"4,10,11,12,20,30,31,47,66,78","56,202,156,284,219,21,156,127,129,219",182
2931,"0,2,3,11,18,22,24,25,26,30","189,3,156,155,156,156,189,156,148,153,21",461
1356,"17,21,23,41,48,57,60,67,99,109","60,169,125,44,60,168,189,61,181,174",183
4019,"2,3,11,165,18,19,22,25,30,31","3,156,155,156,164,156,3,189,148,21,156",255
2229,"0,5,13,14,22,25,26,36,53,69","189,44,44,137,189,148,153,44,148,3",177
5044,"2,3,165,24,26,34,40,88,45,46","3,156,155,164,156,153,156,3,164,155,156",148
1638,"0,4,12,19,20,25,26,38,44,47","189,56,284,3,219,148,153,114,127,127",246
5167,"0,2,3,4,10,11,12,14,18,19","189,3,156,155,56,202,156,284,137,156,3",557
1374,"0,2,165,3,6,10,11,14,18,22","189,3,156,164,155,148,202,156,137,156,189",553
5938,"0,2,3,4,11,12,18,19,20,22","189,3,156,155,56,156,284,156,3,219,189",454
4452,"0,11,165,14,18,19,88,22,24,75","189,156,164,137,156,3,164,189,156,163",328
402,"6,29,39,44,46,49,51,56,71,79","148,156,128,127,156,128,117,128,156,155",97
2515,"2,3,12,13,24,25,39,40,45,46","3,156,155,284,44,156,148,128,3,155,156",267
1056,"0,2,22,24,25,27,34,37,46,129","189,3,156,189,156,148,175,156,151,156,165",247
2938,"3,4,10,11,14,18,19,22,24,25","155,56,202,156,137,156,3,189,156,148",535
421,"0,3,165,4,5,12,13,14,88,20","189,155,164,56,44,284,44,137,164,219",398
3969,"0,44,47,83,89,147,207,214,298,312","189,127,127,126,42,189,127,127,126,148",58
5848,"3,22,26,30,37,38,40,45,46,47","155,189,153,21,151,114,3,155,156,127",340
397,"0,3,19,22,27,30,37,38,39,40","189,155,3,189,175,21,151,114,128,3",355
4323,"19,22,30,39,40,44,47,49,50,56","3,189,21,128,3,127,127,128,154,128",134
935,"2,3,4,6,14,18,24,27,29,31","3,156,155,56,148,137,156,156,175,156,156",318
1366,"19,40,50,54,69,120,122,138,143,150","3,3,154,33,3,36,36,195,155,195",89
1686,"2,3,24,30,34,46,47,50,71,80","3,156,155,156,21,156,156,127,154,156,155",124
1248,"0,11,12,18,19,20,22,26,31,39","189,156,284,156,3,219,189,153,156,128",103
3588,"19,47,53,83,89,147,204,214,235,237","3,127,148,126,42,189,267,127,269,267",75
4883,"2,3,6,10,11,14,17,18,19,816","3,156,155,148,202,156,137,60,156,3,164",531
1715,"2,3,4,6,11,14,18,20,24,27","3,156,155,56,148,156,137,156,219,156,175",378
4935,"11,18,165,19,22,24,25,30,31,34","156,156,164,3,189,156,148,21,156,156",248
5564,"0,3,11,22,26,31,40,55,80,87","189,155,156,189,153,156,3,146,155,153",92
4209,"2,3,14,18,19,22,25,26,27,30","3,156,155,137,156,3,189,148,153,175,21",405
1563,"0,3,4,6,10,11,13,19,20,816","189,155,56,148,202,156,44,3,219,164",519
5890,"0,11,18,19,20,22,26,39,55,56","189,156,156,3,219,189,153,128,146,128",103
3981,"0,3,165,4,6,11,12,14,18,88","189,155,164,56,148,156,284,137,156,164",520
5320,"2,3,24,34,45,46,50,71,103,111","3,156,155,156,156,155,156,154,156,156,155",121
5057,"26,55,87,94,146,147,152,170,181,194","153,146,153,137,137,189,117,39,61,137",100
1431,"17,19,20,30,48,50,62,70,71,83","60,3,219,21,60,154,61,61,156,126",129
1993,"2,3,4,165,6,10,11,13,14,18","3,156,155,56,164,148,202,156,44,137,156",540
1725,"19,25,50,53,54,55,72,87,92,93","3,148,154,148,33,146,146,153,148,148",196
998,"0,4,9,10,12,13,14,19,20,22","189,56,44,202,284,44,137,3,219,189",239
4228,"0,2,3,4,6,11,12,18,20,22","189,3,156,155,56,148,156,284,156,219,189",549
5937,"4,5,6,9,11,12,13,14,18,20","56,44,148,44,156,284,44,137,156,219",370
934,"2,3,4,6,9,12,165,13,14,17","3,156,155,56,148,44,284,164,44,137,60",577
3409,"30,38,54,82,91,118,119,120,122,134","21,114,33,195,195,114,36,36,36,155",80
1800,"54,106,116,122,155,171,187,201,204,206","33,128,128,36,284,128,33,128,267,39",57
5036,"0,22,25,182,202,212,226,261,285,289","189,189,148,153,153,148,146,153,148,146",53
3557,"2,3,4,6,12,18,20,27,29,30","3,156,155,56,148,284,156,219,175,156,21",304
3939,"26,37,53,76,82,87,138,193,222,281","153,151,148,36,195,153,195,21,153,155",64
449,"0,2,3,165,4,6,11,12,13,14","189,3,156,155,164,56,148,156,284,44,137",541
88,"10,17,19,27,30,37,38,39,44,45","202,60,3,175,21,151,114,128,127,155",276
944,"0,2,12,18,19,20,22,24,129,816","189,3,156,284,156,3,219,189,156,165,164",447
3881,"0,19,22,72,92,147,182,197,202,212","189,3,189,146,148,189,153,148,153,148",118
3923,"0,4,12,20,22,25,26,39,44,47","189,56,284,219,189,148,153,128,127,127",313
3243,"2,3,6,11,14,18,22,25,26,27","3,156,155,148,156,137,156,189,148,153,175",553
