user_id,sampled_q_ids,sampled_subject_ids,student_total_questions
541,"740,790,898,754,118,125,264,412,502,736","36,148,39,155,114,54,220,284,36,155",528
1834,"221,51,232,840,520,526,705,298,871,300","60,117,267,163,127,63,44,126,269,153",234
1383,"790,125,540,51,626,890,69,840,463,520","148,54,54,117,164,164,3,163,155,127",388
2883,"740,816,102,754,118,790,852,141,675,51","36,164,163,155,114,148,156,165,165,117",389
1595,"740,790,754,852,885,675,386,105,934,264","36,148,155,156,39,165,44,284,21,220",500
1084,"125,754,540,105,582,264,69,736,106,712","54,155,54,284,63,220,3,155,128,44",159
3835,"754,520,83,525,596,770,56,177,600,776","155,127,126,3,3,129,128,156,56,267",98
4837,"740,816,790,852,898,118,105,934,264,289","36,164,148,156,39,114,284,21,220,146",464
4873,"716,196,463,311,830,596,916,525,795,145","117,114,155,155,148,3,117,3,156,156",90
1403,"790,125,366,540,330,830,712,884,723,767","148,54,164,54,300,148,44,44,44,148",164
4945,"740,196,898,118,934,261,830,880,686,389","36,114,39,114,21,153,148,146,36,39",228
2523,"716,852,196,898,76,69,520,300,916,233","117,156,114,39,36,3,127,153,117,3",112
4724,"196,76,520,871,489,300,916,704,834,359","114,36,127,269,269,153,117,220,36,267",85
4070,"125,582,386,737,526,705,662,489,510,877","54,63,44,137,63,44,130,269,125,202",211
446,"76,105,264,520,300,736,83,193,27,47","36,284,220,127,153,155,126,21,175,127",68
3338,"790,69,520,502,830,736,83,596,642,844","148,3,127,36,148,155,126,3,195,21",123
3847,"790,125,221,582,398,737,705,917,662,489","148,54,60,63,270,137,44,60,130,269",323
6078,"740,885,840,38,859,642,844,319,145,30","36,39,163,114,33,195,21,195,156,21",67
5140,"790,754,125,852,540,675,626,261,502,890","148,155,54,156,54,165,164,153,36,164",278
5375,"898,118,463,38,934,850,678,736,638,686","39,114,155,114,21,36,155,155,154,36",108
5610,"740,790,898,118,232,386,105,934,289,261","36,148,39,114,267,44,284,21,146,153",653
66,"740,816,125,852,675,51,582,76,221,898","36,164,54,156,165,117,63,36,60,39",653
4215,"740,716,852,196,898,754,118,105,934,264","36,117,156,114,39,155,114,284,21,220",415
2333,"105,264,520,526,298,662,277,83,66,806","284,220,127,63,126,130,220,126,129,128",133
693,"816,790,852,675,626,890,69,520,298,319","164,148,156,165,164,164,3,127,126,195",270
1528,"790,289,520,642,502,319,525,736,83,596","148,146,127,195,36,195,3,155,126,3",106
5935,"740,790,118,125,852,540,289,830,736,106","36,148,114,54,156,54,146,148,155,128",383
655,"852,626,106,333,34,417,806,402,171,56","156,164,128,163,156,165,128,155,128,128",59
4537,"716,196,898,232,582,398,412,330,83,689","117,114,39,267,63,270,284,300,126,128",260
1568,"51,840,412,526,510,750,877,563,695,288","117,163,284,63,125,219,202,154,129,125",94
1069,"76,105,520,264,300,834,736,83,704,27","36,284,127,220,153,36,155,126,220,175",68
695,"816,790,626,298,83,92,333,417,806,554","164,148,164,126,126,148,163,165,128,165",164
3550,"740,716,196,898,118,790,934,264,289,261","36,117,114,39,114,148,21,220,146,153",275
2199,"740,716,790,885,675,76,626,890,69,463","36,117,148,39,165,36,164,164,3,155",340
4606,"790,754,675,890,736,547,333,55,292,650","148,155,165,164,155,155,163,146,148,155",74
2339,"790,289,92,767,326,165,491,494,0,391","148,146,148,148,146,164,146,148,189,163",63
282,"816,716,196,754,934,885,502,106,129,69","164,117,114,155,21,39,36,128,165,3",136
3788,"740,716,790,898,118,675,76,934,626,463","36,117,148,39,114,165,36,21,164,155",217
1603,"754,675,626,520,736,678,83,333,819,56","155,165,164,127,155,155,126,163,3,128",120
5436,"740,816,790,898,754,118,105,934,264,261","36,164,148,39,155,114,284,21,220,153",547
1957,"790,890,830,596,880,525,767,165,92,943","148,164,148,3,146,3,148,164,148,3",107
4080,"198,102,698,937,51,76,121,854,633,747","148,163,176,168,117,36,176,176,163,164",146
2737,"816,790,675,51,76,626,69,737,840,463","164,148,165,117,36,164,3,137,163,155",535
573,"740,816,754,118,105,790,125,852,540,885","36,164,155,114,284,148,54,156,54,39",547
1670,"740,790,125,221,852,898,754,118,232,540","36,148,54,60,156,39,155,114,267,54",644
4542,"716,790,852,885,51,76,69,311,662,38","117,148,156,39,117,36,3,155,130,114",397
2440,"740,816,754,118,852,675,289,626,502,830","36,164,155,114,156,165,146,164,36,148",287
5744,"740,816,790,221,102,754,118,852,885,51","36,164,148,60,163,155,114,156,39,117",586
2184,"816,716,196,463,526,642,916,319,277,289","164,117,114,155,63,195,117,195,220,146",131
4038,"76,105,264,520,83,300,193,547,47,37","36,284,220,127,126,153,21,155,127,151",68
2049,"790,520,844,319,502,830,736,83,806,91","148,127,21,195,36,148,155,126,128,195",122
3631,"412,736,277,514,750,547,402,56,274,103","284,155,220,219,219,155,155,128,128,156",65
2984,"740,816,716,196,852,885,51,76,69,840","36,164,117,114,156,39,117,36,3,163",420
3572,"852,675,626,890,795,145,333,34,417,806","156,165,164,164,156,156,163,156,165,128",76
1223,"816,790,852,675,51,76,626,890,69,840","164,148,156,165,117,36,164,164,3,163",400
6029,"221,198,102,582,121,398,737,35,520,386","60,148,163,63,176,270,137,163,127,44",393
4117,"790,898,754,934,850,525,678,92,819,55","148,39,155,21,36,3,155,148,3,146",156
3172,"125,540,898,386,97,412,83,712,705,584","54,54,39,44,39,284,126,44,44,117",145
2002,"740,716,675,196,626,890,97,520,298,642","36,117,165,114,164,164,39,127,126,195",268
2953,"816,790,754,852,675,626,890,69,311,289","164,148,155,156,165,164,164,3,155,146",243
15,"125,540,582,105,264,300,510,756,834,74","54,54,63,284,220,153,125,58,36,44",98
376,"740,790,852,898,754,118,105,934,264,289","36,148,156,39,155,114,284,21,220,146",412
873,"716,196,885,526,916,277,795,145,570,267","117,114,39,63,117,220,156,156,117,269",74
2911,"740,816,196,898,754,118,716,790,852,675","36,164,114,39,155,114,117,148,156,165",400
949,"816,716,196,118,754,790,830,736,88,389","164,117,114,114,155,148,148,155,164,39",127
891,"740,716,118,790,885,502,736,83,596,767","36,117,114,148,39,36,155,126,3,148",233
2500,"816,118,885,51,105,840,97,520,298,38","164,114,39,117,284,163,39,127,126,114",250
1468,"790,754,118,125,852,264,412,502,830,736","148,155,114,54,156,220,284,36,148,155",432
3480,"540,526,736,877,547,359,591,687,695,200","54,63,155,202,155,267,63,130,129,54",105
4363,"740,716,790,196,898,118,934,264,412,502","36,117,148,114,39,114,21,220,284,36",323
2837,"740,716,852,885,51,626,840,298,844,877","36,117,156,39,117,164,163,126,21,202",538
4483,"716,196,105,737,934,264,289,261,502,830","117,114,284,137,21,220,146,153,36,148",182
2931,"740,816,716,196,754,118,861,633,261,412","36,164,117,114,155,114,135,163,153,284",461
1356,"221,198,582,398,705,220,309,544,532,478","60,148,63,270,44,181,170,174,219,135",183
4019,"740,196,790,118,675,626,890,463,311,520","36,114,148,114,165,164,164,155,155,127",255
2229,"790,125,675,626,890,69,737,526,510,92","148,54,165,164,164,3,137,63,125,148",177
5044,"816,754,852,69,311,736,129,233,767,88","164,155,156,3,155,155,165,3,148,164",148
1638,"196,898,118,885,675,934,289,261,890,83","114,39,114,39,165,21,146,153,164,126",246
5167,"740,716,898,118,105,934,264,289,261,412","36,117,39,114,284,21,220,146,153,284",557
1374,"740,221,898,232,790,386,675,51,934,626","36,60,39,267,148,44,165,117,21,164",553
5938,"740,816,754,118,105,790,264,289,261,412","36,164,155,114,284,148,220,146,153,284",454
4452,"740,816,898,118,754,934,289,261,502,830","36,164,39,114,155,21,146,153,36,148",328
402,"754,885,51,840,97,502,83,492,298,6","155,39,117,163,39,36,126,127,126,148",97
2515,"816,790,754,852,540,105,264,261,412,83","164,148,155,156,54,284,220,153,284,126",267
1056,"816,790,754,76,626,526,917,300,525,834","164,148,155,36,164,63,60,153,3,36",247
2938,"740,790,898,118,754,261,502,830,736,129","36,148,39,114,155,153,36,148,155,165",535
421,"816,716,196,754,386,105,790,934,264,125","164,117,114,155,44,284,148,21,220,54",398
3969,"520,298,83,492,207,47,0,449,391,714","127,126,126,127,127,127,189,165,163,163",58
5848,"740,816,716,790,885,675,76,196,890,69","36,164,117,148,39,165,36,114,164,3",340
397,"740,816,196,898,754,118,790,934,289,261","36,164,114,39,155,114,148,21,146,153",355
4323,"69,520,298,642,233,525,819,806,91,171","3,127,126,195,3,3,3,128,195,128",134
935,"740,716,885,51,76,69,840,97,298,642","36,117,39,117,36,3,163,39,126,195",318
1366,"898,69,934,850,233,525,686,819,187,547","39,3,21,36,3,3,36,3,33,155",89
1686,"754,463,97,311,520,736,83,642,255,844","155,155,39,155,127,155,126,195,36,21",124
1248,"105,850,795,596,145,704,819,56,491,494","284,36,156,3,156,220,3,128,146,148",103
3588,"526,662,83,525,596,819,943,267,446,53","63,130,126,3,3,3,3,269,3,148",75
4883,"196,852,885,898,51,582,626,398,890,463","114,156,39,39,117,63,164,270,164,155",531
1715,"716,196,885,51,76,737,97,311,520,662","117,114,39,117,36,137,39,155,127,130",378
4935,"816,790,852,885,675,626,890,642,934,289","164,148,156,39,165,164,164,195,21,146",248
5564,"69,463,311,233,880,145,638,592,278,283","3,155,155,3,146,156,154,3,155,3",92
4209,"740,816,196,118,898,716,790,289,852,261","36,164,114,114,39,117,148,146,156,153",405
1563,"816,790,125,885,51,626,840,298,844,877","164,148,54,39,117,164,163,126,21,202",519
5890,"105,264,850,525,795,145,704,819,55,56","284,220,36,3,156,156,220,3,146,128",103
3981,"740,816,790,898,754,105,264,289,261,502","36,164,148,39,155,284,220,146,153,36",520
5320,"816,716,754,311,916,678,736,34,129,177","164,117,155,155,117,155,155,156,165,156",121
5057,"816,716,675,196,626,890,737,662,916,333","164,117,165,114,164,164,137,130,117,163",100
1431,"125,540,582,754,520,105,319,877,678,264","54,54,63,155,127,284,195,202,155,220",129
1993,"740,816,898,754,118,105,264,289,261,412","36,164,39,155,114,284,220,146,153,284",540
1725,"816,790,898,675,934,626,289,261,830,129","164,148,39,165,21,164,146,153,148,165",196
998,"790,125,540,675,264,502,736,83,890,66","148,54,54,165,220,36,155,126,164,129",239
4228,"740,716,816,790,852,196,885,118,51,76","36,117,164,148,156,114,39,114,117,36",549
5937,"740,716,125,885,51,76,737,840,526,705","36,117,54,39,117,36,137,163,63,44",370
934,"816,790,898,125,852,540,582,76,626,69","164,148,39,54,156,54,63,36,164,3",577
3409,"740,898,118,38,859,642,850,319,678,255","36,39,114,114,33,195,36,195,155,36",80
1800,"898,412,106,277,686,514,750,187,806,392","39,284,128,220,36,219,219,33,128,39",57
5036,"289,261,830,767,494,292,449,0,506,391","146,153,148,148,148,148,165,189,148,163",53
3557,"852,754,76,105,737,934,463,311,520,298","156,155,36,284,137,21,155,155,127,126",304
3939,"76,934,300,850,880,55,491,522,858,706","36,21,153,36,146,146,146,148,21,146",64
449,"740,816,196,790,125,852,540,675,51,76","36,164,114,148,54,156,54,165,117,36",541
88,"740,885,582,118,463,520,298,38,300,877","36,39,63,114,155,127,126,114,153,202",276
944,"816,790,852,885,51,626,69,298,300,525","164,148,156,39,117,164,3,126,153,3",447
3881,"790,675,626,289,890,830,513,525,596,92","148,165,164,146,164,148,148,3,3,148",118
3923,"740,716,790,885,626,890,97,520,38,844","36,117,148,39,164,164,39,127,114,21",313
3243,"740,816,852,221,898,885,675,51,76,626","36,164,156,60,39,39,165,117,36,164",553
1634,"740,716,790,885,675,76,311,898,38,859","36,117,148,39,165,36,155,39,114,33",316
5722,"852,675,582,626,890,642,892,844,426,319","156,165,63,164,164,195,175,21,175,195",139
4172,"790,675,51,626,261,890,840,767,165,563","148,165,117,164,153,164,163,148,164,154",99
1498,"740,816,196,118,754,289,261,502,830,513","36,164,114,114,155,146,153,36,148,148",332
1153,"816,790,852,105,675,264,289,261,582,626","164,148,156,284,165,220,146,153,63,164",360
