user_id,sampled_q_ids,sampled_subject_ids,student_total_questions
5711,"872,331,642,412,305,750,438,880,508,24","267,54,195,284,54,219,3,146,219,156",553
2930,"623,291,385,642,520,335,636,51,786,30","155,21,39,195,127,195,56,117,154,21",293
145,"344,90,105,24,668,265,734,882,335,789","163,36,284,156,42,128,137,156,195,156",500
5860,"344,882,372,24,642,289,284,69,38,118","163,156,155,156,195,146,165,3,114,114",354
5493,"623,344,90,105,24,882,265,438,711,584","155,163,36,284,156,156,128,3,129,117",544
1509,"872,400,386,750,665,85,305,479,51,331","267,175,44,219,164,56,54,163,117,54",594
3202,"543,872,882,750,85,24,291,205,256,230","60,267,156,219,56,156,21,63,137,114",669
541,"344,750,882,105,412,636,508,642,362,30","163,219,156,284,284,56,219,195,219,21",528
1595,"344,331,386,85,305,256,218,882,335,636","163,54,44,56,54,137,56,156,195,56",500
4837,"623,344,882,165,24,90,896,158,574,335","155,163,156,164,156,36,165,156,164,195",464
5610,"543,872,880,508,331,520,642,750,711,310","60,267,146,219,54,127,195,219,129,156",653
66,"543,872,882,750,331,344,85,335,169,305","60,267,156,219,54,163,56,195,164,54",653
4215,"623,882,90,105,385,642,750,772,24,762","155,156,36,284,39,195,219,126,156,267",415
5436,"344,90,880,642,636,51,750,64,105,30","163,36,146,195,56,117,219,56,284,21",547
2737,"344,750,880,256,772,438,105,289,284,642","163,219,146,137,126,3,284,146,165,195",535
573,"543,872,880,105,642,711,882,438,636,372","60,267,146,284,195,129,156,3,56,155",547
1670,"543,872,256,372,51,412,508,805,750,711","60,267,137,155,117,284,219,164,219,129",644
5744,"623,344,90,331,642,438,414,305,69,880","155,163,36,54,195,3,267,54,3,146",586
1223,"344,880,882,24,165,520,90,664,624,896","163,146,156,156,164,127,36,128,148,165",400
2837,"872,344,750,882,291,711,412,24,592,772","267,163,219,156,21,129,284,156,3,126",538
5167,"623,291,385,520,922,412,711,155,51,636","155,21,39,127,154,284,129,284,117,56",557
1374,"872,344,750,331,882,85,642,438,664,711","267,163,219,54,156,56,195,3,128,129",553
2938,"344,90,880,882,169,335,750,423,95,24","163,36,146,156,164,195,219,156,137,156",535
4883,"543,331,642,305,412,872,85,291,750,438","60,54,195,54,284,267,56,21,219,3",531
1715,"623,882,372,90,105,24,711,310,38,412","155,156,155,36,284,156,129,156,114,284",378
1563,"623,750,412,105,256,344,24,734,668,520","155,219,284,284,137,163,156,137,42,127",519
3981,"623,750,412,105,642,344,420,362,523,51","155,219,284,284,195,163,153,219,21,117",520
1993,"344,750,880,256,772,438,105,289,284,642","163,219,146,137,126,3,284,146,165,195",540
4228,"872,344,85,105,90,385,625,711,420,362","267,163,56,284,36,39,126,129,153,219",549
3557,"623,750,412,105,256,24,642,85,882,927","155,219,284,284,137,156,195,56,156,284",304
449,"344,90,85,105,385,362,750,30,412,734","163,36,56,284,39,219,219,21,284,137",541
944,"344,372,90,105,24,668,659,880,38,611","163,155,36,284,156,42,148,146,114,39",447
3243,"872,344,750,882,386,642,85,880,711,664","267,163,219,156,44,195,56,146,129,128",553
889,"344,750,882,105,711,256,636,412,734,417","163,219,156,284,129,137,56,284,137,165",519
3540,"344,750,882,105,711,880,335,927,412,438","163,219,156,284,129,146,195,284,284,3",553
4748,"623,872,543,344,90,625,38,105,927,423","155,267,60,163,36,126,114,284,284,156",521
3532,"344,90,85,105,711,734,438,927,362,256","163,36,56,284,129,137,3,284,219,137",528
1764,"344,750,882,291,105,230,523,642,508,362","163,219,156,21,284,114,21,195,219,219",541
1614,"344,90,85,105,711,24,668,776,265,659","163,36,56,284,129,156,42,267,128,148",571
5452,"344,90,85,24,31,265,218,438,711,417","163,36,56,156,156,128,56,3,129,165",519
5139,"344,90,105,24,668,265,423,659,584,642","163,36,284,156,42,128,156,148,117,195",472
2840,"344,372,90,24,668,659,611,642,69,922","163,155,36,156,42,148,39,195,3,154",355
2905,"543,344,331,305,90,872,642,386,95,508","60,163,54,54,36,267,195,44,137,219",628
1294,"872,412,256,291,520,51,24,385,805,362","267,284,137,21,127,117,156,39,164,219",570
2101,"623,872,412,256,880,543,508,520,882,772","155,267,284,137,146,60,219,127,156,126",574
5250,"623,344,882,165,523,922,90,169,438,24","155,163,156,164,21,154,36,164,3,156",338
2710,"344,750,880,711,882,335,438,669,165,85","163,219,146,129,156,195,3,126,164,56",520
3446,"344,90,85,105,642,412,69,118,508,913","163,36,56,284,195,284,3,114,219,219",519
1057,"623,291,385,642,520,659,335,344,592,882","155,21,39,195,127,148,195,163,3,156",543
185,"543,872,164,750,331,35,234,256,416,344","60,267,174,219,54,163,155,137,36,163",720
622,"344,90,880,642,256,611,218,85,417,523","163,36,146,195,137,39,56,56,165,21",535
2367,"344,880,882,24,523,241,165,668,169,438","163,146,156,156,21,146,164,42,164,3",398
5110,"344,90,882,523,642,291,169,922,335,145","163,36,156,21,195,21,164,154,195,156",349
5210,"344,90,85,105,642,412,69,460,159,362","163,36,56,284,195,284,3,155,36,219",523
2654,"623,344,882,543,523,165,880,24,291,105","155,163,156,60,21,164,146,156,21,284",541
5074,"872,344,372,331,305,882,85,750,386,642","267,163,155,54,54,156,56,219,44,195",553
4457,"543,872,880,508,51,291,520,711,412,458","60,267,146,219,117,21,127,129,284,189",690
1462,"872,344,85,882,750,24,523,417,423,31","267,163,56,156,219,156,21,165,156,156",554
1213,"543,344,331,90,386,85,305,872,256,416","60,163,54,36,44,56,54,267,137,36",644
1506,"543,882,105,372,331,344,305,169,385,415","60,156,284,155,54,163,54,164,39,54",388
1010,"882,291,51,385,335,789,158,69,289,230","156,21,117,39,195,156,156,3,146,114",270
1760,"543,872,880,508,711,882,520,234,642,51","60,267,146,219,129,156,127,155,195,117",600
1298,"344,880,882,711,24,85,523,896,165,642","163,146,156,129,156,56,21,165,164,195",430
3549,"623,344,90,882,543,305,642,169,291,331","155,163,36,156,60,54,195,164,21,54",633
5694,"623,344,882,750,543,872,24,165,880,386","155,163,156,219,60,267,156,164,146,44",606
3791,"872,412,880,385,642,750,734,155,372,30","267,284,146,39,195,219,137,284,155,21",639
4216,"872,344,331,386,85,305,417,882,750,335","267,163,54,44,56,54,165,156,219,195",553
1837,"623,344,882,105,772,523,642,24,218,670","155,163,156,284,126,21,195,156,56,195",499
2380,"623,344,882,750,105,523,642,508,362,636","155,163,156,219,284,21,195,219,219,56",535
2786,"623,872,543,344,305,331,85,386,642,168","155,267,60,163,54,54,56,44,195,165",691
3513,"872,880,520,642,668,24,105,335,30,51","267,146,127,195,42,156,284,195,21,117",523
3166,"872,372,331,882,24,305,772,63,310,133","267,155,54,156,156,54,126,269,156,163",472
111,"543,872,882,750,105,24,414,668,305,63","60,267,156,219,284,156,267,42,54,269",598
4671,"872,344,331,305,85,882,424,423,750,24","267,163,54,54,56,156,130,156,219,156",553
1507,"543,872,105,256,711,882,331,415,386,90","60,267,284,137,129,156,54,54,44,36",634
3266,"543,872,882,750,523,335,438,669,158,24","60,267,156,219,21,195,3,126,156,156",579
3187,"344,90,642,520,24,882,420,523,789,922","163,36,195,127,156,156,153,21,156,154",374
5211,"344,750,291,711,51,772,335,624,882,659","163,219,21,129,117,126,195,148,156,148",541
2831,"344,90,880,642,636,882,523,922,871,656","163,36,146,195,56,156,21,154,269,3",513
2347,"543,344,750,331,291,872,385,51,386,256","60,163,219,54,21,267,39,117,44,137",555
5507,"344,90,85,105,711,24,642,927,38,412","163,36,56,284,129,156,195,284,114,284",519
5195,"623,882,750,105,24,362,636,927,711,256","155,156,219,284,156,219,56,284,129,137",304
5544,"543,872,882,750,105,24,414,880,155,230","60,267,156,219,284,156,267,146,284,114",720
2914,"623,291,385,642,520,880,344,772,412,63","155,21,39,195,127,146,163,126,284,269",559
5496,"623,750,344,412,711,880,335,903,234,805","155,219,163,284,129,146,195,129,155,164",530
1138,"344,90,880,642,636,51,882,750,523,416","163,36,146,195,56,117,156,219,21,36",535
4419,"623,344,90,331,642,543,882,420,310,24","155,163,36,54,195,60,156,153,156,156",627
3276,"344,90,85,105,711,24,668,880,734,659","163,36,56,284,129,156,42,146,137,148",569
2918,"543,872,882,750,372,414,24,331,386,344","60,267,156,219,155,267,156,54,44,163",634
50,"750,882,105,711,24,412,642,362,256,64","219,156,284,129,156,284,195,219,137,56",304
1378,"623,344,90,882,523,543,872,24,642,750","155,163,36,156,21,60,267,156,195,219",588
1389,"872,344,331,305,85,882,24,31,636,416","267,163,54,54,56,156,156,156,56,36",618
4400,"543,344,750,412,291,882,105,256,872,24","60,163,219,284,21,156,284,137,267,156",654
565,"623,344,372,331,90,872,205,386,24,218","155,163,155,54,36,267,63,44,156,56",640
5627,"543,872,880,508,51,105,412,30,305,636","60,267,146,219,117,284,284,21,54,56",669
5456,"872,164,750,35,523,256,412,344,665,711","267,174,219,163,21,137,284,163,164,129",611
1362,"543,872,256,642,385,508,750,331,310,762","60,267,137,195,39,219,219,54,156,267",574
123,"344,372,90,105,750,118,412,682,30,362","163,155,36,284,219,114,284,220,21,219",466
3482,"623,344,882,750,523,165,896,256,880,642","155,163,156,219,21,164,165,137,146,195",547
1626,"344,750,882,291,105,230,386,508,438,412","163,219,156,21,284,114,44,219,3,284",540
6033,"543,872,105,385,508,331,386,584,523,922","60,267,284,39,219,54,44,117,21,154",661
5560,"543,872,105,385,508,51,772,412,30,922","60,267,284,39,219,117,126,284,21,154",616
4723,"344,372,90,880,169,882,335,423,85,24","163,155,36,146,164,156,195,156,56,156",498
1525,"543,872,882,750,105,636,523,682,155,642","60,267,156,219,284,56,21,220,284,195",600
3854,"344,750,711,256,105,805,772,22,785,574","163,219,129,137,284,164,126,189,163,164",544
184,"543,872,882,344,24,305,105,711,38,386","60,267,156,163,156,54,284,129,114,44",645
1025,"344,90,85,105,642,362,750,420,281,508","163,36,56,284,195,219,219,153,155,219",535
2100,"344,642,880,24,882,423,169,417,265,535","163,195,146,156,156,156,164,165,128,164",371
2034,"872,642,385,35,665,344,291,520,51,73","267,195,39,163,164,163,21,127,117,176",485
1554,"543,344,331,305,90,85,872,31,417,882","60,163,54,54,36,56,267,156,165,156",612
3938,"623,872,412,291,520,642,331,734,669,408","155,267,284,21,127,195,54,137,126,174",688
481,"344,750,291,51,772,412,385,30,520,234","163,219,21,117,126,284,39,21,127,155",463
3315,"872,344,85,90,711,625,335,882,624,776","267,163,56,36,129,126,195,156,148,267",541
966,"344,750,711,256,882,772,105,412,611,922","163,219,129,137,156,126,284,284,39,154",510
4238,"344,90,85,24,385,265,882,750,335,789","163,36,56,156,39,128,156,219,195,156",521
3693,"623,291,385,642,520,344,750,592,30,451","155,21,39,195,127,163,219,3,21,163",463
1674,"623,872,412,305,331,385,750,344,335,624","155,267,284,54,54,39,219,163,195,148",640
4328,"623,291,385,642,882,668,281,230,24,523","155,21,39,195,156,42,155,114,156,21",278
4352,"623,344,882,750,523,165,880,24,896,90","155,163,156,219,21,164,146,156,165,36",535
5529,"623,872,344,291,750,85,880,105,385,289","155,267,163,21,219,56,146,284,39,146",506
2677,"543,872,164,750,331,35,234,523,256,880","60,267,174,219,54,163,155,21,137,146",796
3486,"623,872,344,331,305,85,372,205,625,412","155,267,163,54,54,56,155,63,126,284",702
796,"623,344,882,750,543,90,636,412,305,872","155,163,156,219,60,36,56,284,54,267",635
2917,"344,372,90,642,636,882,256,785,412,711","163,155,36,195,56,156,137,163,284,129",519
2572,"750,372,882,105,24,668,734,413,295,362","219,155,156,284,156,42,137,128,127,219",275
4,"882,642,523,24,789,256,145,786,520,922","156,195,21,156,156,137,156,154,127,154",226
4277,"543,872,882,750,372,230,711,24,523,155","60,267,156,219,155,114,129,156,21,284",563
444,"344,90,85,105,711,734,438,927,362,256","163,36,56,284,129,137,3,284,219,137",526
6036,"872,344,750,291,711,24,846,63,790,158","267,163,219,21,129,156,56,269,148,156",493
2078,"344,372,90,85,105,642,412,682,750,289","163,155,36,56,284,195,284,220,219,146",516
2781,"344,750,882,291,105,256,927,438,412,165","163,219,156,21,284,137,284,3,284,164",555
1503,"872,344,331,305,85,386,642,750,155,882","267,163,54,54,56,44,195,219,284,156",553
2961,"543,872,882,750,105,24,85,526,711,642","60,267,156,219,284,156,56,63,129,195",678
2627,"543,872,882,750,164,230,105,85,526,786","60,267,156,219,174,114,284,56,63,154",689
1930,"344,750,882,291,105,230,636,508,642,385","163,219,156,21,284,114,56,219,195,39",471
2436,"331,642,305,882,205,424,423,438,291,939","54,195,54,156,63,130,156,3,21,3",300
4492,"344,372,90,85,105,711,734,335,38,438","163,155,36,56,284,129,137,195,114,3",531
4858,"872,344,750,882,291,105,230,636,85,880","267,163,219,156,21,284,114,56,56,146",594
1041,"543,344,331,90,386,872,305,265,85,105","60,163,54,36,44,267,54,128,56,284",669
987,"892,642,665,291,400,205,460,24,256,880","175,195,164,21,175,63,155,156,137,146",690
432,"344,750,882,412,711,105,30,636,435,90","163,219,156,284,129,284,21,56,165,36",507
6147,"344,750,880,256,105,22,372,805,523,289","163,219,146,137,284,189,155,164,21,146",576
870,"750,882,412,291,256,642,218,670,772,85","219,156,284,21,137,195,56,195,126,56",427
4088,"344,880,882,24,523,241,165,668,636,416","163,146,156,156,21,146,164,42,56,36",479
5126,"344,750,882,105,412,523,642,508,362,372","163,219,156,284,284,21,195,219,219,155",498
464,"543,344,750,412,711,386,636,305,872,734","60,163,219,284,129,44,56,54,267,137",608
4325,"344,750,711,412,63,460,288,289,523,922","163,219,129,284,269,155,125,146,21,154",571
2618,"344,750,331,642,412,291,256,438,669,24","163,219,54,195,284,21,137,3,126,156",586
4940,"623,344,882,880,24,90,508,412,386,642","155,163,156,146,156,36,219,284,44,195",601
1823,"543,872,882,344,24,305,636,331,310,880","60,267,156,163,156,54,56,54,156,146",612
1373,"344,291,882,438,711,105,230,385,335,932","163,21,156,3,129,284,114,39,195,148",469
2795,"344,90,85,24,31,265,218,659,520,423","163,36,56,156,156,128,56,148,127,156",510
5933,"344,372,90,24,385,659,335,133,438,625","163,155,36,156,39,148,195,163,3,126",448
1778,"543,872,880,256,642,105,218,772,523,922","60,267,146,137,195,284,56,126,21,154",563
4793,"543,872,164,256,385,772,642,508,35,335","60,267,174,137,39,126,195,219,163,195",667
2949,"623,344,90,872,105,24,543,241,882,668","155,163,36,267,284,156,60,146,156,42",600
1077,"623,882,750,523,24,642,256,95,460,105","155,156,219,21,156,195,137,137,155,284",290
3462,"344,331,642,882,520,305,636,880,310,412","163,54,195,156,127,54,56,146,156,284",539
2322,"623,344,90,882,880,305,24,291,51,169","155,163,36,156,146,54,156,21,117,164",693
199,"872,331,344,386,90,205,256,24,415,105","267,54,163,44,36,63,137,156,54,284",604
248,"543,344,331,90,386,85,305,872,256,416","60,163,54,36,44,56,54,267,137,36",612
4142,"344,750,291,256,438,882,284,772,670,664","163,219,21,137,3,156,165,126,195,128",464
4017,"344,750,711,256,105,805,772,22,785,51","163,219,129,137,284,164,126,189,163,117",519
767,"872,412,880,385,105,256,734,155,669,438","267,284,146,39,284,137,137,284,126,3",582
4698,"872,344,331,305,85,882,424,24,414,416","267,163,54,54,56,156,130,156,267,36",553
35,"543,344,331,90,305,872,372,417,169,625","60,163,54,36,54,267,155,165,164,126",620
2148,"344,750,882,412,880,105,711,734,256,417","163,219,156,284,146,284,129,137,137,165",520
4875,"623,344,90,24,642,291,750,438,256,896","155,163,36,156,195,21,219,3,137,165",423
5579,"543,872,880,256,642,362,750,772,344,611","60,267,146,137,195,219,219,126,163,39",585
5580,"344,90,882,642,51,631,24,611,288,63","163,36,156,195,117,44,156,39,125,269",608
1109,"872,331,642,412,305,750,372,880,882,508","267,54,195,284,54,219,155,146,156,219",555
6018,"344,372,90,24,385,625,882,520,523,922","163,155,36,156,39,126,156,127,21,154",312
2923,"623,344,882,750,543,90,636,386,523,872","155,163,156,219,60,36,56,44,21,267",669
1172,"344,90,105,24,668,265,880,423,659,145","163,36,284,156,42,128,146,156,148,156",506
714,"344,90,642,24,69,922,38,169,438,165","163,36,195,156,3,154,114,164,3,164",380
425,"750,85,642,105,711,256,903,664,636,412","219,56,195,284,129,137,129,128,56,284",304
5558,"623,344,90,872,105,508,438,218,51,624","155,163,36,267,284,219,3,56,117,148",561
3945,"872,344,85,882,414,24,750,416,291,417","267,163,56,156,267,156,219,36,21,165",582
730,"872,331,344,386,642,362,51,415,750,218","267,54,163,44,195,219,117,54,219,56",572
3475,"344,750,880,711,882,335,438,669,670,412","163,219,146,129,156,195,3,126,195,284",547
2062,"623,344,882,165,24,90,896,642,51,284","155,163,156,164,156,36,165,195,117,165",380
3456,"623,344,90,105,24,882,414,416,668,265","155,163,36,284,156,156,267,36,42,128",545
2726,"344,90,85,105,711,734,438,335,362,417","163,36,56,284,129,137,3,195,219,165",546
3852,"543,344,880,882,90,284,772,24,523,241","60,163,146,156,36,165,126,156,21,146",531
