user_id,sampled_q_ids,sampled_subject_ids,student_total_questions
4486,"2,4,6,8,11,12,13,14,16,18","3,156,56,148,163,156,284,44,137,164,156",519
5752,"2,24,35,47,83,103,186,204,214,235","3,156,156,163,127,126,156,156,267,127,269",53
3809,"38,40,46,69,71,90,118,119,142,152","114,3,156,3,156,36,114,36,36,117",58
5144,"4,12,19,30,39,40,44,47,49,54","56,284,3,21,128,3,127,127,128,33",233
4402,"6,12,14,20,29,41,44,47,49,51","148,284,137,219,156,44,127,127,128,117",237
5991,"0,4,8,12,16,19,20,22,26,30","189,56,163,284,164,3,219,189,153,21",351
574,"0,2,6,8,10,11,754,14,16,18","189,3,156,148,163,202,156,155,137,164,156",483
534,"0,4,12,19,22,26,30,38,39,44","189,56,284,3,189,153,21,114,128,127",312
633,"2,4,6,8,10,11,736,14,16,18","3,156,56,148,163,202,156,155,137,164,156",508
4056,"50,133,327,369,405,451,469,485,509,539","154,163,148,163,154,163,163,189,189,148",50
1430,"0,5,7,8,11,14,18,19,22,30","189,44,165,163,156,137,156,3,189,21",412
3962,"53,92,169,182,197,202,212,285,304,338","148,148,164,153,148,153,148,148,164,148",51
1133,"2,6,8,11,16,736,18,24,25,27","3,156,148,163,156,164,155,156,156,148,175",361
5148,"2,4,6,8,10,12,13,14,19,22","3,156,56,148,163,202,284,44,137,3,189",556
1013,"0,2,5,9,11,13,17,22,25,31","189,3,156,44,44,156,44,60,189,148,156",382
2420,"4,6,29,47,51,66,67,89,157,198","56,148,156,127,117,129,61,42,163,148",69
4614,"18,27,31,76,82,145,150,158,185,219","156,175,156,36,195,156,195,156,154,156",80
64,"2,6,10,12,18,736,19,20,24,25","3,156,148,202,284,156,155,3,219,156,148",494
658,"0,2,11,18,19,22,24,31,754,34","189,3,156,156,156,3,189,156,156,155,156",180
2232,"12,13,18,20,39,47,49,64,78,83","284,44,156,219,128,127,128,56,219,126",146
4342,"11,18,31,65,82,87,138,145,150,158","156,156,156,163,195,153,195,156,195,156",67
635,"24,34,46,91,103,133,147,161,170,177","156,156,156,195,156,163,189,156,39,156",105
5501,"0,14,16,18,19,25,754,27,30,31","189,137,164,156,3,148,155,175,21,156",463
2464,"0,16,19,27,30,37,46,47,754,50","189,164,3,175,21,151,156,127,155,154",242
1918,"2,10,18,23,24,30,31,63,64,77","3,156,202,156,125,156,21,156,269,56,117",234
5925,"0,2,11,19,22,24,25,30,736,34","189,3,156,156,3,189,156,148,21,155,156",255
158,"0,13,16,19,22,754,25,41,463,311","189,44,164,3,189,155,148,44,155,155",318
2579,"4,5,6,9,10,13,17,23,36,41","56,44,148,44,202,44,60,125,44,44",226
3865,"11,18,30,31,41,52,75,90,91,116","156,156,21,156,44,163,164,163,36,195,128",78
5180,"0,4,8,12,16,19,22,25,26,38","189,56,163,284,164,3,189,148,153,114",315
1584,"0,2,6,11,12,736,16,18,19,22","189,3,156,148,156,284,155,164,156,3,189",413
5795,"8,11,18,24,27,30,31,37,38,40","163,156,156,156,175,21,156,151,114,3",227
4186,"19,22,25,30,47,50,65,83,89,91","3,189,148,21,127,154,163,126,42,195",98
1199,"11,14,27,30,31,37,38,39,40,49","156,137,175,21,156,151,114,128,3,128",341
3407,"0,2,8,11,16,18,19,24,25,27","189,3,156,163,156,164,156,3,156,148,175",334
3307,"2,11,16,18,24,30,31,40,50,54","3,156,156,164,156,156,21,156,3,154,33",247
1809,"0,19,22,25,50,56,64,65,83,84","189,3,189,148,154,128,56,163,126,128",130
3104,"2,16,18,19,22,24,30,35,40,43","3,156,164,156,3,189,156,21,163,3,163",363
729,"0,2,11,14,18,736,19,24,27,29","189,3,156,156,137,156,155,3,156,175,156",346
2093,"29,37,38,39,44,47,51,56,83,84","156,151,114,128,127,127,117,128,126,128",131
6053,"0,19,22,30,39,44,47,49,50,64","189,3,189,21,128,127,127,128,154,56",165
494,"27,39,47,49,52,56,76,84,89,193","175,128,127,128,163,164,128,36,128,42,21",50
518,"0,8,19,22,65,88,129,133,147,211","189,163,3,189,163,164,165,163,189,163",52
495,"10,20,30,39,47,78,83,89,463,311","202,219,21,128,127,219,126,42,155,155",117
3759,"0,2,6,11,14,754,18,19,24,311","189,3,156,148,156,137,155,156,3,156,155",437
3009,"2,4,5,6,8,9,736,11,12,16","3,156,56,44,148,163,44,155,156,284,164",516
4554,"0,2,6,8,10,11,14,22,23,24","189,3,156,148,163,202,156,137,189,125,156",569
165,"31,54,55,72,87,120,122,123,138,145","156,33,146,146,153,36,36,36,195,156",91
5383,"2,24,34,39,49,56,59,64,75,84","3,156,156,156,128,128,128,164,56,163,128",59
3053,"0,10,19,39,46,47,50,754,56,59","189,202,3,128,156,127,154,155,128,164",128
5218,"0,2,8,18,22,24,736,26,27,30","189,3,156,163,156,189,156,155,153,175,21",363
1417,"2,12,20,34,39,49,78,84,105,130","3,156,284,219,156,128,128,219,128,284,63",98
994,"2,6,11,12,18,19,20,24,29,30","3,156,148,156,284,156,3,219,156,156,21",340
2626,"0,4,5,6,9,10,736,11,14,18","189,56,44,148,44,202,155,156,137,156",628
2261,"0,2,4,6,8,10,11,14,16,17","189,3,156,56,148,163,202,156,137,164,60",641
5020,"47,50,83,185,214,252,405,462,484,497","127,154,126,154,127,154,154,126,127,128",55
5589,"8,16,18,27,30,31,37,38,52,69","163,164,156,175,21,156,151,114,163,164,3",181
2433,"4,5,9,11,14,17,18,29,31,36","56,44,44,156,137,60,156,156,156,44",228
3321,"11,18,27,38,40,52,69,76,91,118","156,156,175,114,3,163,164,3,36,195,114",124
4576,"0,22,25,26,53,59,65,72,75,87","189,189,148,153,148,164,163,146,163,153",93
5804,"0,19,25,30,39,44,47,49,50,53","189,3,148,21,128,127,127,128,154,148",178
5400,"11,18,24,27,30,31,52,69,76,91","156,156,156,175,21,156,163,164,3,36,195",101
3610,"0,2,4,5,9,10,11,12,13,14","189,3,156,56,44,44,202,156,284,44,137",600
5999,"5,6,10,12,13,17,27,29,36,37","44,148,202,284,44,60,175,156,44,151",372
2191,"2,11,18,24,25,31,34,38,40,41","3,156,156,156,156,148,156,156,114,3,44",166
6032,"6,11,18,27,29,30,38,39,44,49","148,156,156,175,156,21,114,128,127,128",227
3592,"0,8,16,19,22,40,50,53,65,69","189,163,164,3,189,3,154,148,163,3",150
4283,"10,31,60,95,130,136,145,151,162,167","202,156,189,137,63,175,156,60,63,202,267",84
4595,"22,50,53,59,75,86,101,133,147,190","189,154,148,164,163,164,163,163,189,163,164",98
3233,"0,22,25,30,39,40,47,50,56,59","189,189,148,21,128,3,127,154,128,164",196
3889,"2,4,12,16,19,20,25,34,37,754","3,156,56,284,164,3,219,148,156,151,155",261
5616,"8,16,39,44,56,66,84,88,94,95","163,164,128,127,128,129,128,164,137,137",96
5381,"27,31,38,39,49,52,56,76,84,90","175,156,114,128,128,163,164,128,36,128,36",102
1730,"0,2,4,6,11,12,14,16,18,19","189,3,156,56,148,156,284,137,164,156,3",406
505,"0,22,47,89,133,147,207,211,214,216","189,189,127,42,163,189,127,163,127,42",58
5884,"10,14,17,21,23,35,41,42,43,44","202,137,60,169,125,163,44,176,163,127",232
4198,"0,4,22,26,55,59,65,66,72,75","189,56,189,153,146,164,163,129,146,163",86
3877,"2,18,24,27,30,31,34,37,38,40","3,156,156,156,175,21,156,156,151,114,3",131
5528,"0,2,6,10,11,14,16,18,754,19","189,3,156,148,202,156,137,164,156,155,3",553
5711,"0,6,8,10,11,14,16,22,23,24","189,148,163,202,156,137,164,189,125,156",553
2466,"0,6,8,16,19,22,25,27,29,30","189,148,163,164,3,189,148,175,156,21",375
4681,"2,8,16,19,24,30,34,38,40,46","3,156,163,164,3,156,21,156,114,3,156",182
2930,"4,6,11,12,18,754,20,24,463,311","56,148,156,284,156,155,219,156,155,155",293
3100,"0,22,25,53,72,75,182,190,202,226","189,189,148,148,146,163,153,163,164,153,146",66
1699,"0,2,8,10,11,19,22,26,27,29","189,3,156,163,202,156,3,189,153,175,156",303
145,"0,2,4,6,11,12,13,14,16,18","189,3,156,56,148,156,284,44,137,164,156",500
5860,"0,2,6,8,11,16,18,19,22,24","189,3,156,148,163,156,164,156,3,189,156",354
4548,"6,14,19,29,39,47,49,51,56,83","148,137,3,156,128,127,128,117,128,126",184
3596,"0,12,20,22,38,39,40,47,49,54","189,284,219,189,114,128,3,127,128,33",256
3935,"2,8,16,30,34,736,40,46,69,71","3,156,163,164,21,156,155,3,156,3,156",141
1140,"2,24,27,37,40,50,52,65,69,76","3,156,156,175,151,3,154,163,164,163,3,36",149
169,"0,4,5,6,8,9,10,12,13,14","189,56,44,148,163,44,202,284,44,137",602
913,"8,11,16,18,19,736,27,30,31,37","163,156,164,156,3,155,175,21,156,151",165
5493,"0,2,4,6,8,10,11,12,13,14","189,3,156,56,148,163,202,156,284,44,137",544
4475,"2,8,16,19,24,32,754,34,35,43","3,156,163,164,3,156,176,155,156,163,163",199
1509,"6,8,10,11,14,16,18,21,23,29","148,163,202,156,137,164,156,169,125,156",594
172,"0,2,8,11,16,18,24,27,34,736","189,3,156,163,156,164,156,156,175,156,155",233
2987,"4,6,8,10,14,16,19,20,29,38","56,148,163,202,137,164,3,219,156,114",237
3235,"0,8,16,19,22,25,50,59,72,75","189,163,164,3,189,148,154,164,146,163",166
1558,"1,2,24,47,83,103,117,186,204,235","172,3,156,156,127,126,156,169,156,267,269",53
1700,"0,8,16,22,26,55,59,75,86,87","189,163,164,189,153,146,164,163,164,153",104
3394,"8,16,46,47,50,736,54,71,72,75","163,164,156,127,154,155,33,156,146,163",182
3096,"2,8,11,18,24,27,754,30,31,463","3,156,163,156,156,156,175,155,21,156,155",234
6097,"0,2,8,11,16,18,24,27,29,31","189,3,156,163,156,164,156,156,175,156,156",224
3202,"0,2,5,8,10,11,736,13,14,16","189,3,156,44,163,202,156,155,44,137,164",669
3710,"10,13,17,36,48,62,63,74,85,94","202,44,60,44,60,61,269,44,56,137",142
2690,"31,37,47,52,76,83,89,145,158,160","156,151,127,163,164,36,126,42,156,156,39",61
5487,"0,8,16,22,25,26,27,37,38,40","189,163,164,189,148,153,175,151,114,3",328
2869,"6,8,9,17,19,22,26,29,30,31","148,163,44,60,3,189,153,156,21,156",341
3937,"2,8,11,18,24,27,736,34,37,38","3,156,163,156,156,156,175,155,156,151,114",189
2104,"12,20,29,37,52,64,76,78,97,106","284,219,156,151,163,164,56,36,219,39,128",81
468,"2,8,11,16,18,24,31,34,38,736","3,156,163,156,164,156,156,156,156,114,155",187
541,"0,2,8,10,12,13,14,18,19,20","189,3,156,163,202,284,44,137,156,3,219",528
1834,"6,10,14,23,27,29,37,39,44,47","148,202,137,125,175,156,151,128,127,127",234
1383,"2,4,6,10,13,14,19,20,22,754","3,156,56,148,202,44,137,3,219,189,155",388
2883,"0,2,8,11,16,18,22,754,25,29","189,3,156,163,156,164,156,189,155,148,156",389
1595,"0,2,4,6,10,11,736,12,14,18","189,3,156,56,148,202,156,155,284,137,156",500
1084,"5,9,10,12,13,736,14,17,36,46","44,44,202,284,44,155,137,60,44,156",159
3835,"19,39,46,47,56,66,71,83,84,89","3,128,156,127,128,129,156,126,128,42",98
4837,"0,2,4,6,8,11,12,14,16,18","189,3,156,56,148,163,156,284,137,164,156",464
4873,"18,19,31,52,133,145,147,152,170,185","156,3,156,163,164,163,156,189,117,39,154",90
1403,"5,9,13,17,36,41,43,48,53,62","44,44,44,60,44,44,163,60,148,61",164
4945,"0,22,25,26,38,39,47,49,52,53","189,189,148,153,114,128,127,128,163,164,148",228
2523,"2,24,27,34,37,40,47,50,52,54","3,156,156,175,156,151,3,127,154,163,164,33",112
4724,"20,27,37,47,63,76,83,89,110,170","219,175,151,127,269,36,126,42,267,39",85
4070,"5,9,10,13,17,20,36,39,44,48","44,44,202,44,60,219,44,128,127,60",211
446,"27,37,50,78,83,89,105,193,214,227","175,151,154,219,126,42,284,21,127,219",68
3338,"0,19,22,25,30,40,50,53,65,69","189,3,189,148,21,3,154,148,163,3",123
3847,"5,9,10,11,13,17,22,23,25,26","44,44,202,156,44,60,189,125,148,153",323
6078,"8,18,38,75,90,91,119,142,158,184","163,156,114,163,36,195,36,36,156,36",67
5140,"0,2,8,16,19,736,22,24,25,26","189,3,156,163,164,3,155,189,156,148,153",278
5375,"38,50,54,82,90,118,119,120,123,133","114,154,33,195,36,114,36,36,36,163",108
5610,"2,4,5,6,8,9,11,13,14,16","3,156,56,44,148,163,44,156,44,137,164",653
66,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",653
4215,"4,6,8,11,12,736,14,16,18,20","56,148,163,156,284,155,137,164,156,219",415
2333,"4,12,14,20,44,47,49,56,64,66","56,284,137,219,127,127,128,128,56,129",133
693,"0,2,8,16,19,22,24,754,34,39","189,3,156,163,164,3,189,156,155,156,128",270
1528,"0,19,22,25,47,65,72,75,83,89","189,3,189,148,127,163,146,163,126,42",106
5935,"2,6,8,10,13,736,14,16,19,22","3,156,148,163,202,44,155,137,164,3,189",383
655,"2,24,34,39,49,56,64,75,103,106","3,156,156,156,128,128,128,56,163,156,128",59
4537,"17,27,31,39,40,43,44,47,48,49","60,175,156,128,3,163,127,127,60,128",260
1568,"6,9,10,29,51,74,130,146,155,162","148,44,202,156,117,44,63,137,284,202",94
1069,"20,27,37,47,50,52,76,78,83,193","219,175,151,127,154,163,164,36,219,126,21",68
695,"0,8,16,25,44,47,49,56,59,64","189,163,164,148,127,127,128,128,164,56",164
3550,"0,4,12,20,22,26,30,39,44,47","189,56,284,219,189,153,21,128,127,127",275
2199,"0,8,16,19,22,25,26,30,37,38","189,163,164,3,189,148,153,21,151,114",340
4606,"25,26,46,55,71,736,75,87,161,177","148,153,156,146,156,155,163,153,156,156",74
2339,"0,22,65,72,92,154,165,169,182,202","189,189,163,146,148,164,164,164,153,153",63
282,"8,16,24,40,46,47,56,64,69,82","163,164,156,3,156,127,128,56,3,195",136
3788,"11,18,22,25,37,38,39,49,52,54","156,156,189,148,151,114,128,128,163,164,33",217
1603,"19,22,39,46,47,49,56,59,754,65","3,189,128,156,127,128,128,164,155,163",120
5436,"0,2,4,6,8,10,11,12,13,14","189,3,156,56,148,163,202,156,284,44,137",547
1957,"22,59,65,72,75,87,92,93,101,147","189,164,163,146,163,153,148,148,163,189",107
4080,"6,21,29,35,42,43,51,52,57,67","148,169,156,163,176,163,117,163,164,168,61",146
2737,"2,4,6,8,10,11,12,14,16,736","3,156,56,148,163,202,156,284,137,164,155",535
573,"0,2,4,8,10,11,12,13,736,17","189,3,156,56,163,202,156,284,44,155,60",547
1670,"2,4,5,8,9,10,14,17,23,736","3,156,56,44,163,44,202,137,60,125,155",644
4542,"2,6,10,11,12,13,14,18,20,24","3,156,148,202,156,284,44,137,156,219,156",397
2440,"0,2,8,16,18,19,22,24,736,27","189,3,156,163,164,156,3,189,156,155,175",287
5744,"0,2,8,11,14,18,19,22,23,24","189,3,156,163,156,137,156,3,189,125,156",586
2184,"0,8,16,22,65,85,88,91,92,93","189,163,164,189,163,56,164,195,148,148",131
4038,"37,47,52,76,78,736,83,89,105,193","151,127,163,164,36,219,155,126,42,284,21",68
2049,"0,19,22,25,49,50,56,64,83,84","189,3,189,148,128,154,128,56,126,128",122
3631,"2,24,34,39,49,56,84,103,155,250","3,156,156,156,128,128,128,128,156,284,156",65
2984,"2,4,6,8,10,11,12,16,19,754","3,156,56,148,163,202,156,284,164,3,155",420
3572,"2,11,18,31,34,39,56,59,64,75","3,156,156,156,156,156,128,128,164,56,163",76
1223,"0,2,6,8,11,16,18,19,22,24","189,3,156,148,163,156,164,156,3,189,156",400
6029,"4,12,20,21,23,35,39,40,42,43","56,284,219,169,125,163,128,3,176,163",393
4117,"0,8,16,19,22,25,26,54,55,65","189,163,164,3,189,148,153,33,146,163",156
3172,"13,44,47,54,56,84,89,97,120,122","44,127,127,33,128,128,42,39,36,36",145
2002,"0,12,19,22,25,26,30,38,39,49","189,284,3,189,148,153,21,114,128,128",268
2953,"0,8,16,19,22,754,24,25,463,26","189,163,164,3,189,155,156,148,155,153",243
15,"12,13,20,27,36,52,70,76,105,125","284,44,219,175,44,163,164,61,36,284,54",98
376,"0,2,4,8,12,16,20,22,24,25","189,3,156,56,163,284,164,219,189,156,148",412
873,"11,18,31,85,152,158,170,196,204,218","156,156,156,56,117,156,39,114,267,56",74
2911,"0,8,11,16,18,19,22,24,25,754","189,163,156,164,156,3,189,156,148,155",400
949,"16,38,40,46,50,53,736,65,69,75","164,114,3,156,154,148,155,163,3,163",127
891,"11,18,19,24,30,31,34,754,38,47","156,156,3,156,21,156,156,155,114,127",233
2500,"4,6,8,12,16,19,20,29,30,38","56,148,163,284,164,3,219,156,21,114",250
1468,"0,2,4,6,8,10,12,13,736,14","189,3,156,56,148,163,202,284,44,155,137",432
3480,"0,10,13,14,22,50,736,85,125,130","189,202,44,137,189,154,155,56,54,63",105
4363,"0,4,10,12,19,22,25,26,39,40","189,56,202,284,3,189,148,153,128,3",323
2837,"0,6,8,10,11,754,14,16,463,311","189,148,163,202,156,155,137,164,155,155",538
4483,"4,10,11,12,18,39,44,49,56,65","56,202,156,284,156,128,127,128,128,163",182
2931,"0,2,8,11,16,18,19,22,25,463","189,3,156,163,156,164,156,3,189,148,155",461
1356,"17,41,48,57,60,62,70,77,81,99","60,44,60,168,189,61,61,117,174,181",183
4019,"0,2,11,18,19,736,22,24,25,31","189,3,156,156,156,3,155,189,156,148,156",255
2229,"0,5,13,14,19,22,25,36,53,55","189,44,44,137,3,189,148,44,148,146",177
5044,"8,16,24,25,26,736,34,40,46,50","163,164,156,148,153,155,156,3,156,154",148
1638,"0,4,12,19,20,22,25,26,38,39","189,56,284,3,219,189,148,153,114,128",246
5167,"0,2,4,10,11,12,13,14,18,19","189,3,156,56,202,156,284,44,137,156,3",557
1374,"0,2,8,10,11,16,18,22,24,25","189,3,156,163,202,156,164,156,189,156,148",553
5938,"0,2,4,8,11,12,18,19,20,22","189,3,156,56,163,156,284,156,3,219,189",454
4452,"0,8,11,14,16,18,19,22,24,27","189,163,156,137,164,156,3,189,156,175",328
402,"6,39,44,46,49,51,56,71,83,84","148,128,127,156,128,117,128,156,126,128",97
2515,"8,13,16,20,25,34,39,40,46,47","163,44,164,219,148,156,128,3,156,127",267
1056,"0,2,8,16,24,754,25,27,37,46","189,3,156,163,164,156,155,148,175,151,156",247
2938,"0,2,4,6,8,736,10,11,14,16","189,3,156,56,148,163,155,202,156,137,164",535
421,"0,4,5,9,12,13,14,16,25,27","189,56,44,44,284,44,137,164,148,175",398
3969,"0,47,65,83,89,133,147,207,214,216","189,127,163,126,42,163,189,127,127,42",58
5848,"0,8,16,19,22,25,26,754,27,463","189,163,164,3,189,148,153,155,175,155",340
397,"8,16,19,22,25,26,27,37,38,39","163,164,3,189,148,153,175,151,114,128",355
4323,"0,19,22,30,39,40,44,47,49,50","189,3,189,21,128,3,127,127,128,154",134
935,"2,4,6,11,14,18,24,27,30,31","3,156,56,148,156,137,156,156,175,21,156",318
1366,"19,40,50,54,69,86,120,122,123,159","3,3,154,33,3,164,36,36,36,36",89
1686,"2,24,30,34,46,47,50,71,89,91","3,156,156,21,156,156,127,154,156,42,195",124
1248,"0,12,19,20,22,26,39,49,78,82","189,284,3,219,189,153,128,128,219,195",103
3588,"19,47,53,83,89,133,146,147,204,211","3,127,148,126,42,163,137,189,267,163",75
4883,"2,8,10,11,14,16,17,18,19,754","3,156,163,202,156,137,164,60,156,3,155",531
1715,"2,6,11,12,14,18,20,24,27,754","3,156,148,156,284,137,156,219,156,175,155",378
4935,"8,11,16,19,22,24,25,30,34,40","163,156,164,3,189,156,148,21,156,3",248
5564,"0,11,18,22,40,55,65,69,87,195","189,156,156,189,3,146,163,3,153,156",92
4209,"0,2,8,11,14,16,18,22,24,25","189,3,156,163,156,137,164,156,189,156,148",405
1563,"0,6,8,10,11,754,12,13,14,16","189,148,163,202,156,155,284,44,137,164",519
5890,"0,12,18,19,20,26,31,39,55,56","189,284,156,3,219,153,156,128,146,128",103
3981,"2,4,6,8,11,12,14,16,19,20","3,156,56,148,163,156,284,137,164,3,219",520
5320,"2,8,24,34,50,71,103,147,152,161","3,156,163,156,156,154,156,156,189,117,156",121
5057,"8,26,59,75,86,88,94,95,129,146","163,153,164,163,164,164,137,137,165,137",100
1431,"12,13,19,20,30,46,48,62,70,71","284,44,3,219,21,156,60,61,61,156",129
1993,"0,2,4,6,8,10,736,11,14,16","189,3,156,56,148,163,202,155,156,137,164",540
1725,"0,8,16,19,22,25,50,53,55,59","189,163,164,3,189,148,154,148,146,164",196
998,"0,4,9,20,22,25,26,27,36,39","189,56,44,219,189,148,153,175,44,128",239
4228,"0,2,4,6,8,11,12,14,754,18","189,3,156,56,148,163,156,284,137,155,156",549
5937,"4,5,10,12,13,14,18,20,23,29","56,44,202,284,44,137,156,219,125,156",370
934,"0,2,4,5,6,8,736,9,10,12","189,3,156,56,44,148,163,155,44,202,284",577
3409,"30,38,54,82,90,91,119,120,123,138","21,114,33,195,36,195,36,36,36,195",80
1800,"54,106,116,122,155,187,201,206,231,235","33,128,128,36,284,33,128,39,128,269",57
5036,"0,22,25,65,72,182,226,261,285,289","189,189,148,163,146,153,146,153,148,146",53
3557,"2,4,6,11,12,18,20,24,27,30","3,156,56,148,156,284,156,219,156,175,21",304
3939,"26,27,37,53,82,138,150,193,222,248","153,175,151,148,195,195,195,21,153,148",64
449,"2,8,11,12,13,14,18,19,20,22","3,156,163,156,284,44,137,156,3,219,189",541
88,"10,12,19,20,37,754,44,47,463,311","202,284,3,219,151,155,127,127,155,155",276
944,"0,2,8,12,16,754,18,19,463,20","189,3,156,163,284,164,155,156,3,155,219",447
3881,"19,25,59,75,86,92,101,133,154,165","3,148,164,163,164,148,163,163,164,164",118
3923,"12,19,20,25,26,38,39,44,47,49","284,3,219,148,153,114,128,127,127,128",313
