user_id,sampled_q_ids,sampled_subject_ids,student_total_questions
1538,"855,197,6,748,625,922,732,781,519,317","42,148,148,267,126,154,156,39,148,137",494
681,"855,197,644,6,69,248,195,850,776,813","42,148,148,148,3,148,156,36,267,154",514
2101,"855,62,197,748,255,907,111,838,69,248","42,61,148,267,36,219,155,127,3,148",574
5250,"197,781,644,6,69,248,850,40,554,90","148,39,148,148,3,148,36,3,165,36",338
2710,"855,662,255,667,781,6,248,197,134,50","42,130,36,56,39,148,148,148,155,154",520
3446,"855,662,255,838,781,111,526,530,90,6","42,130,36,127,39,155,63,284,36,148",519
1057,"855,197,644,6,69,248,781,850,625,255","42,148,148,148,3,148,39,36,126,36",543
671,"855,921,748,195,644,749,577,383,6,732","42,163,267,156,148,3,284,189,148,156",460
185,"855,662,255,62,197,748,581,726,195,880","42,130,36,61,148,267,146,217,156,146",720
622,"855,197,644,6,69,248,195,781,50,850","42,148,148,148,3,148,156,39,154,36",535
2367,"855,921,197,781,749,129,389,337,383,545","42,163,148,39,3,165,39,155,189,39",398
717,"855,662,62,781,530,282,111,701,612,90","42,130,61,39,284,156,155,54,220,36",461
5110,"855,781,6,197,248,644,255,850,337,926","42,39,148,148,148,148,36,36,155,155",349
2548,"197,6,732,922,292,177,300,644,332,129","148,148,156,154,148,156,153,148,154,165",228
5210,"855,662,197,781,389,530,90,248,644,282","42,130,148,39,39,284,36,148,148,156",523
2654,"855,921,62,197,748,6,69,248,880,907","42,163,61,148,267,148,3,148,146,219",541
5074,"855,662,921,781,111,129,492,389,612,90","42,130,163,39,155,165,127,39,220,36",553
4457,"855,662,255,838,77,6,777,748,776,248","42,130,36,127,117,148,44,267,267,148",690
1462,"855,662,921,197,748,6,644,195,69,177","42,130,163,148,267,148,148,156,3,156",554
1213,"855,662,921,781,111,62,257,492,917,90","42,130,163,39,155,61,146,127,60,36",644
1760,"855,662,255,838,781,62,748,526,111,195","42,130,36,127,39,61,267,63,155,156",600
1298,"855,197,644,749,255,389,742,781,69,6","42,148,148,3,36,39,164,39,3,148",430
2094,"855,662,197,781,389,129,701,530,611,644","42,130,148,39,39,165,54,284,39,148",537
3549,"855,662,255,62,197,667,526,69,470,248","42,130,36,61,148,56,63,3,61,148",633
5694,"855,662,62,197,389,248,644,526,90,288","42,130,61,148,39,148,148,63,36,125",606
112,"855,662,255,62,530,667,781,917,561,257","42,130,36,61,284,56,39,60,63,146",749
3791,"855,662,921,781,111,129,195,880,257,526","42,130,163,39,155,165,156,146,146,63",639
1269,"855,921,644,6,732,69,781,197,846,577","42,163,148,148,156,3,39,148,56,284",476
4216,"855,197,644,6,69,248,781,293,850,157","42,148,148,148,3,148,39,3,36,163",553
1837,"855,662,197,781,389,701,111,440,748,264","42,130,148,39,39,54,155,136,267,220",499
2380,"855,197,644,577,255,389,530,526,90,781","42,148,148,284,36,39,284,63,36,39",535
2786,"855,662,921,781,111,129,492,62,530,736","42,130,163,39,155,165,127,61,284,155",691
3513,"855,781,530,90,134,748,197,69,288,526","42,39,284,36,155,267,148,3,125,63",523
111,"855,662,255,62,530,667,781,50,492,111","42,130,36,61,284,56,39,154,127,155",598
4671,"855,662,921,781,111,282,492,519,644,732","42,130,163,39,155,156,127,148,148,156",553
1507,"855,595,197,62,50,781,644,577,255,850","42,60,148,61,154,39,148,284,36,36",634
3266,"855,662,255,62,530,6,526,880,44,907","42,130,36,61,284,148,63,146,127,219",579
3187,"855,781,111,129,282,850,337,90,255,261","42,39,155,165,156,36,155,36,36,153",374
5211,"855,662,921,197,667,129,526,178,195,525","42,130,163,148,56,165,63,155,156,3",541
2831,"855,921,644,197,255,625,732,922,781,69","42,163,148,148,36,126,156,154,39,3",513
2347,"855,921,748,197,62,749,69,255,667,389","42,163,267,148,61,3,3,36,56,39",555
5507,"855,662,197,781,389,701,111,612,282,667","42,130,148,39,39,54,155,220,156,56",519
5544,"855,662,255,838,77,6,530,777,526,705","42,130,36,127,117,148,284,44,63,44",720
2914,"855,197,644,6,519,781,611,748,195,90","42,148,148,148,148,39,39,267,156,36",559
5496,"855,197,644,577,90,732,748,922,749,662","42,148,148,284,36,156,267,154,3,130",530
1138,"855,662,255,530,6,526,667,69,880,197","42,130,36,284,148,63,56,3,146,148",535
4419,"855,662,921,781,197,644,389,248,530,667","42,130,163,39,148,148,39,148,284,56",627
3276,"855,662,197,6,748,255,282,492,781,907","42,130,148,148,267,36,156,127,39,219",569
1047,"855,662,921,781,111,129,492,530,282,577","42,130,163,39,155,165,127,284,156,284",782
2918,"855,662,62,781,530,282,595,850,674,421","42,130,61,39,284,156,60,36,146,195",634
1378,"855,62,781,530,90,526,611,838,288,581","42,61,39,284,36,63,39,127,125,146",588
1389,"855,197,644,577,255,389,530,736,749,742","42,148,148,284,36,39,284,155,3,164",618
4400,"855,662,257,781,288,6,197,667,525,926","42,130,146,39,125,148,148,56,3,155",654
565,"855,662,255,62,667,781,6,50,470,44","42,130,36,61,56,39,148,154,61,127",640
5627,"855,662,255,838,77,921,581,917,492,530","42,130,36,127,117,163,146,60,127,284",669
5456,"855,595,732,644,197,255,625,6,777,364","42,60,156,148,148,36,126,148,44,56",611
123,"855,662,255,838,781,111,748,776,380,6","42,130,36,127,39,155,267,267,137,148",466
3482,"855,662,255,530,197,667,526,921,280,69","42,130,36,284,148,56,63,163,44,54,3",547
6033,"855,197,644,62,781,6,50,69,248,776","42,148,148,61,39,148,154,3,148,267",661
5560,"855,197,644,62,748,195,6,248,732,69","42,148,148,61,267,156,148,148,156,3",616
4723,"855,921,781,6,907,248,644,255,850,530","42,163,39,148,219,148,148,36,36,284",498
1525,"855,921,748,197,62,749,69,255,261,248","42,163,267,148,61,3,3,36,153,148",600
3854,"855,662,255,838,530,492,197,749,781,545","42,130,36,127,284,127,148,3,39,39",544
184,"855,662,921,62,197,748,667,288,302,907","42,130,163,61,148,267,56,125,202,219",645
1025,"855,197,6,644,195,732,748,781,907,625","42,148,148,148,156,156,267,39,219,126",535
4422,"855,921,781,111,492,519,644,6,282,611","42,163,39,155,127,148,148,148,156,39",374
2100,"921,748,197,255,749,282,662,392,50,611","163,267,148,36,3,156,130,39,154,39",371
2034,"855,921,781,6,644,197,248,134,255,389","42,163,39,148,148,148,148,155,36,39",485
1554,"855,662,255,62,530,667,781,921,492,50","42,130,36,61,284,56,39,163,127,154",612
3938,"855,921,781,111,530,492,763,736,937,519","42,163,39,155,284,127,175,155,168,148",688
3315,"855,662,255,838,77,581,197,577,69,641","42,130,36,127,117,146,148,284,3,202",541
966,"855,921,748,195,6,644,732,850,248,813","42,163,267,156,148,148,156,36,148,154",510
4238,"855,197,644,577,255,781,111,749,261,421","42,148,148,284,36,39,155,3,153,195",521
3693,"855,921,644,197,577,781,111,736,389,255","42,163,148,148,284,39,155,155,39,36",463
1674,"855,662,255,62,197,748,6,777,69,248","42,130,36,61,148,267,148,44,3,148",640
4816,"855,921,781,111,62,129,917,880,581,90","42,163,39,155,61,165,60,146,146,36",550
4352,"855,662,255,838,530,6,748,581,577,519","42,130,36,127,284,148,267,146,284,148",535
2677,"855,595,732,644,197,255,625,6,777,364","42,60,156,148,148,36,126,148,44,56",796
3486,"855,662,257,781,530,282,748,197,492,111","42,130,146,39,284,156,267,148,127,155",702
796,"855,595,732,777,6,519,282,825,625,421","42,60,156,44,148,148,156,148,126,195",635
5561,"855,662,255,62,530,6,526,50,776,44","42,130,36,61,284,148,63,154,267,127",509
2917,"855,921,748,195,644,732,69,6,850,248","42,163,267,156,148,156,3,148,36,148",519
4277,"855,662,62,781,129,389,850,178,398,218","42,130,61,39,165,39,36,155,270,56",563
444,"197,781,644,6,69,248,907,850,195,667","148,39,148,148,3,148,219,36,156,56",526
2078,"855,662,255,838,781,111,921,530,282,252","42,130,36,127,39,155,163,284,156,154",516
2781,"855,662,255,838,781,111,748,776,380,6","42,130,36,127,39,155,267,267,137,148",555
1503,"855,662,197,6,748,255,90,134,292,69","42,130,148,148,267,36,36,155,148,3",553
2961,"855,662,255,62,197,667,526,69,77,288","42,130,36,61,148,56,63,3,117,125",678
2627,"855,921,781,6,197,255,492,763,761,519","42,163,39,148,148,36,127,175,127,148",689
4492,"855,197,644,6,69,248,781,850,625,255","42,148,148,148,3,148,39,36,126,36",531
4858,"855,197,644,577,90,732,748,922,69,781","42,148,148,284,36,156,267,154,3,39",594
1041,"855,662,62,781,530,282,111,129,492,761","42,130,61,39,284,156,155,165,127,127",669
987,"855,662,255,838,77,763,6,777,111,776","42,130,36,127,117,175,148,44,155,267",690
432,"855,662,197,781,389,530,90,248,644,111","42,130,148,39,39,284,36,148,148,155",507
970,"855,921,781,111,255,197,880,581,134,69","42,163,39,155,36,148,146,146,155,3",394
6147,"855,662,255,62,197,667,526,581,288,69","42,130,36,61,148,56,63,146,125,3",576
1709,"855,921,644,195,654,781,69,198,248,777","42,163,148,156,300,39,3,148,148,44",682
4088,"855,197,644,749,748,850,282,392,611,111","42,148,148,3,267,36,156,39,39,155",479
5126,"855,197,644,577,255,389,50,530,611,880","42,148,148,284,36,39,154,284,39,146",498
464,"855,197,6,644,195,69,248,62,625,255","42,148,148,148,156,3,148,61,126,36",608
4325,"855,197,644,6,69,781,195,732,248,577","42,148,148,148,3,39,156,156,148,284",571
2211,"855,662,255,62,197,667,526,69,470,129","42,130,36,61,148,56,63,3,61,165",717
2618,"855,662,197,781,667,248,907,440,134,644","42,130,148,39,56,148,219,136,155,148",586
4940,"855,662,255,530,197,667,526,581,280,922","42,130,36,284,148,56,63,146,44,54,154",601
1823,"855,662,255,62,530,667,781,50,581,748","42,130,36,61,284,56,39,154,146,267",612
2795,"855,197,644,6,519,781,611,90,195,111","42,148,148,148,148,39,39,36,156,155",510
2949,"855,662,255,62,530,6,526,581,781,838","42,130,36,61,284,148,63,146,39,127",600
4827,"855,781,6,197,255,389,134,644,69,248","42,39,148,148,36,39,155,148,3,148",412
1788,"197,726,654,644,511,272,205,198,893,819","148,217,300,148,146,44,63,148,169,3",187
3462,"855,781,530,90,526,111,748,255,614,907","42,39,284,36,63,155,267,36,3,219",539
2322,"855,662,255,838,77,6,492,519,781,111","42,130,36,127,117,148,127,148,39,155",693
248,"855,662,62,781,530,282,850,111,178,667","42,130,61,39,284,156,36,155,155,56",612
4017,"855,197,644,6,69,781,195,732,50,22","42,148,148,148,3,39,156,156,154,189",519
767,"855,662,255,530,197,667,526,581,922,781","42,130,36,284,148,56,63,146,154,39",582
4698,"855,197,6,748,625,922,732,662,255,781","42,148,148,267,126,154,156,130,36,39",553
35,"855,662,255,62,667,781,6,50,470,44","42,130,36,61,56,39,148,154,61,127",620
2148,"855,662,255,530,6,526,667,69,880,197","42,130,36,284,148,63,56,3,146,148",520
5579,"855,662,255,838,6,69,776,248,380,748","42,130,36,127,148,3,267,148,137,267",585
5580,"855,662,255,838,6,492,748,577,732,776","42,130,36,127,148,127,267,284,156,267",608
1109,"855,662,255,667,197,6,581,922,77,526","42,130,36,56,148,148,146,154,117,63",555
2923,"855,662,255,838,77,6,530,777,907,776","42,130,36,127,117,148,284,44,219,267",669
1172,"855,662,197,781,389,701,748,530,749,282","42,130,148,39,39,54,267,284,3,156",506
714,"855,781,111,255,614,197,337,926,248,214","42,39,155,36,3,148,155,155,148,127",380
5558,"855,197,644,577,255,781,111,749,261,62","42,148,148,284,36,39,155,3,153,61",561
3945,"855,662,255,530,6,526,667,69,197,880","42,130,36,284,148,63,56,3,148,146",582
730,"855,662,255,838,530,6,581,776,111,577","42,130,36,127,284,148,146,267,155,284",572
3475,"855,921,748,197,781,667,69,255,50,907","42,163,267,148,39,56,3,36,154,219",547
932,"855,197,257,781,111,644,195,612,90,726","42,148,146,39,155,148,156,220,36,217",568
2062,"855,921,644,6,195,69,248,732,197,255","42,163,148,148,156,3,148,156,148,36",380
3456,"855,662,255,530,6,581,197,134,526,922","42,130,36,284,148,146,148,155,63,154",545
1046,"855,781,111,492,90,519,282,248,255,644","42,39,155,127,36,148,156,148,36,148",401
2726,"855,662,255,530,197,667,526,781,280,749","42,130,36,284,148,56,63,39,44,54,3",546
3852,"855,62,781,530,111,492,736,850,178,50","42,61,39,284,155,127,155,36,155,154",531
5016,"197,6,644,69,248,907,40,261,383,614","148,148,148,3,148,219,3,153,189,3",264
