user_id,sampled_q_ids,sampled_subject_ids,student_total_questions
2466,"183,638,889,923,572,325,291,469,912,22","155,154,148,195,39,156,21,163,3,189",375
145,"78,183,497,572,889,638,749,472,235,628","219,155,128,39,148,154,3,148,269,155",500
5860,"183,449,638,22,410,829,889,749,912,628","155,165,154,189,148,163,148,3,3,155",354
5493,"78,183,497,527,729,410,638,785,889,721","219,155,128,155,128,148,154,163,148,219",544
3202,"183,889,410,171,681,336,235,497,672,320","155,148,148,128,125,176,269,128,136,126",669
541,"78,183,497,889,721,923,177,59,672,729","219,155,128,148,219,195,156,164,136,128",528
2883,"183,889,336,481,325,555,527,638,461,53","155,148,176,168,156,33,155,154,155,148",389
1595,"375,889,183,638,185,923,325,59,721,279","54,148,155,154,154,195,156,164,219,33",500
4837,"78,889,410,766,672,638,183,325,171,217","219,148,148,284,136,154,155,156,128,36",464
5610,"375,766,378,638,410,729,22,527,721,301","54,284,58,154,148,128,189,155,219,44",653
66,"375,889,183,449,638,22,305,749,923,279","54,148,155,165,154,189,54,3,195,33",653
5436,"78,183,638,22,721,497,343,766,380,729","219,155,154,189,219,128,127,284,137,128",547
2737,"78,889,638,749,672,22,497,628,923,514","219,148,154,3,136,189,128,155,195,219",535
573,"78,183,449,22,638,889,410,766,829,667","219,155,165,189,154,148,148,284,163,56",547
1670,"183,449,638,22,889,749,923,279,721,672","155,165,154,189,148,3,195,33,219,136",644
5744,"375,449,638,183,325,410,721,889,923,101","54,165,154,155,156,148,219,148,195,163",586
1223,"183,449,638,889,923,505,22,59,394,325","155,165,154,148,195,163,164,189,164,127,156",400
376,"78,183,497,889,410,766,721,59,555,325","219,155,128,148,148,284,219,164,33,156",412
2837,"375,378,183,889,572,749,638,325,291,667","54,58,155,148,39,3,154,156,21,56",538
2931,"183,449,638,889,410,171,59,481,721,291","155,165,154,148,148,128,164,168,219,21",461
1374,"375,638,183,721,667,889,778,22,497,448","54,154,155,219,56,148,54,189,128,3",553
2938,"183,889,410,171,672,59,555,177,47,167","155,148,148,128,136,164,33,156,127,267",535
1563,"78,183,497,527,729,638,171,555,406,889","219,155,128,155,128,154,128,33,127,148",519
3981,"78,889,410,766,449,672,22,183,667,439","219,148,148,284,165,136,189,155,56,153",520
1993,"78,183,449,22,721,638,766,171,472,505","219,155,165,189,219,154,284,128,148,163,164",540
4228,"78,183,497,527,729,638,171,555,889,923","219,155,128,155,128,154,128,33,148,195",549
934,"375,766,78,449,729,721,638,22,582,527","54,284,219,165,128,219,154,189,63,155",577
449,"78,183,497,527,729,410,638,785,749,721","219,155,128,155,128,148,154,163,3,219",541
944,"78,183,889,638,325,555,766,472,233,461","219,155,148,154,156,33,284,148,3,155",447
3243,"375,638,183,889,325,555,667,497,672,217","54,154,155,148,156,33,56,128,136,36",553
889,"78,183,497,889,721,749,325,638,923,729","219,155,128,148,219,3,156,154,195,128",519
3540,"78,889,410,766,672,638,384,527,749,493","219,148,148,284,136,154,267,155,3,156",553
2861,"183,889,572,638,325,291,555,497,53,685","155,148,39,154,156,21,33,128,148,153",412
4748,"78,183,889,638,325,555,505,472,438,749","219,155,148,154,156,33,163,164,148,3,3",521
3532,"78,183,638,721,766,171,923,343,325,438","219,155,154,219,284,128,195,127,156,3",528
1764,"78,183,638,22,729,672,365,384,472,325","219,155,154,189,128,136,42,267,148,156",541
1614,"78,183,497,527,729,449,638,171,555,325","219,155,128,155,128,165,154,128,33,156",571
5452,"78,889,410,766,672,638,384,527,183,707","219,148,148,284,136,154,267,155,155,156",519
5139,"78,183,497,527,729,638,171,572,409,461","219,155,128,155,128,154,128,39,195,155",472
2840,"183,449,638,325,410,185,714,889,923,279","155,165,154,156,148,154,163,148,195,33",355
2905,"375,889,410,183,185,638,22,59,672,527","54,148,148,155,154,154,189,164,136,155",628
1538,"78,889,638,923,449,279,185,217,588,667","219,148,154,195,165,33,154,36,155,56",494
681,"78,183,497,889,410,766,721,672,934,177","219,155,128,148,148,284,219,136,21,156",514
2101,"78,183,497,889,721,923,177,59,185,410","219,155,128,148,219,195,156,164,154,148",574
5250,"183,638,889,410,59,555,912,185,177,605","155,154,148,148,164,33,3,154,156,155",338
2710,"183,638,889,923,721,185,171,729,461,22","155,154,148,195,219,154,128,128,155,189",520
3446,"78,183,497,527,729,638,171,555,889,923","219,155,128,155,128,154,128,33,148,195",519
1057,"78,183,638,22,721,291,749,497,572,766","219,155,154,189,219,21,3,128,39,284",543
671,"78,183,638,721,766,171,729,410,889,343","219,155,154,219,284,128,128,148,148,127",460
185,"375,889,410,144,183,185,22,527,174,561","54,148,148,169,155,154,189,155,267,63",720
622,"78,183,449,22,638,729,672,472,384,497","219,155,165,189,154,128,136,148,267,128",535
2367,"183,638,22,410,749,527,279,185,889,555","155,154,189,148,3,155,33,154,148,33",398
717,"375,766,183,208,78,330,572,638,721,325","54,284,155,169,219,300,39,154,219,156",461
5110,"183,638,22,291,749,410,572,527,889,829","155,154,189,21,3,148,39,155,148,163",349
2548,"889,638,185,472,410,588,527,452,461,22","148,154,154,148,148,155,155,146,155,189",228
5210,"78,183,497,527,729,410,638,749,449,721","219,155,128,155,128,148,154,3,165,219",523
2654,"78,183,449,22,638,889,410,766,729,171","219,155,165,189,154,148,148,284,128,128",541
5074,"375,449,638,183,325,410,721,889,923,279","54,165,154,155,156,148,219,148,195,33",553
4457,"375,889,410,183,59,672,681,174,291,390","54,148,148,155,164,136,125,267,21,60",690
1462,"78,183,638,721,766,497,298,667,527,365","219,155,154,219,284,128,126,56,155,42",554
1213,"375,889,320,185,638,183,572,497,410,749","54,148,126,154,154,155,39,128,148,3",644
1760,"78,183,449,22,721,638,497,749,380,889","219,155,165,189,219,154,128,3,137,148",600
1298,"78,183,889,410,59,766,555,749,439,527","219,155,148,148,164,284,33,3,153,155",430
2094,"78,721,410,766,729,889,923,171,279,505","219,219,148,284,128,148,195,128,33,163,164",537
3549,"375,378,638,410,572,22,729,527,672,301","54,58,154,148,39,189,128,155,136,44",633
5694,"375,378,449,638,22,749,497,889,776,410","54,58,165,154,189,3,128,148,267,148",606
112,"375,320,378,78,183,418,638,481,721,208","54,126,58,219,155,164,154,168,219,169",749
3791,"78,889,320,638,749,628,672,572,588,185","219,148,126,154,3,155,136,39,155,154",639
1269,"78,889,638,923,667,410,185,472,749,343","219,148,154,195,56,148,154,148,3,127",476
4216,"375,638,183,721,667,343,365,410,22,778","54,154,155,219,56,127,42,148,189,54",553
1837,"78,183,638,766,171,923,469,410,829,889","219,155,154,284,128,195,163,148,163,148",499
2380,"78,889,410,672,449,766,171,183,628,439","219,148,148,136,165,284,128,155,155,153",535
2786,"375,766,183,572,638,325,555,378,78,497","54,284,155,39,154,156,33,58,219,128",691
3513,"78,183,449,22,638,766,889,410,829,591","219,155,165,189,154,284,148,148,163,63",523
111,"375,766,78,449,721,638,171,469,174,729","54,284,219,165,219,154,128,163,267,128",598
4671,"375,449,638,183,325,889,667,497,555,217","54,165,154,155,156,148,56,128,33,36",553
1507,"375,889,410,78,672,171,390,378,325,235","54,148,148,219,136,128,60,58,156,269",634
3266,"78,889,410,766,449,591,183,582,384,923","219,148,148,284,165,63,155,63,267,195",579
3187,"183,889,410,672,325,638,493,409,527,749","155,148,148,136,156,154,156,195,155,3",374
5211,"78,889,410,766,672,638,384,572,514,527","219,148,148,284,136,154,267,39,219,155",541
2831,"78,889,638,749,628,410,343,923,301,235","219,148,154,3,155,148,127,195,44,269",513
2347,"375,889,410,183,527,572,582,749,672,449","54,148,148,155,155,39,63,3,136,165",555
5507,"78,183,497,527,721,298,623,766,555,667","219,155,128,155,219,126,155,284,33,56",519
5544,"375,889,320,185,638,183,572,923,279,410","54,148,126,154,154,155,39,195,33,148",720
2914,"183,449,638,22,672,410,527,185,394,365","155,165,154,189,136,148,155,154,127,42",559
5496,"78,889,410,672,766,171,628,588,22,605","219,148,148,136,284,128,155,155,189,155",530
1138,"78,889,638,923,667,183,449,185,766,343","219,148,154,195,56,155,165,154,284,127",535
4419,"375,766,183,638,291,378,177,78,469,22","54,284,155,154,21,58,156,219,163,189",627
3276,"78,183,497,527,729,410,638,889,721,749","219,155,128,155,128,148,154,148,219,3",569
1047,"375,889,410,144,183,449,185,638,325,721","54,148,148,169,155,165,154,154,156,219",782
2918,"375,889,183,78,497,527,729,638,749,171","54,148,155,219,128,155,128,154,3,128",634
1378,"78,889,410,672,766,171,628,174,514,439","219,148,148,136,284,128,155,267,219,153",588
1389,"375,766,183,638,22,365,672,78,410,729","54,284,155,154,189,42,136,219,148,128",618
4400,"375,320,78,183,572,638,721,667,766,233","54,126,219,155,39,154,219,56,284,3",654
565,"375,889,320,185,638,183,572,497,410,749","54,148,126,154,154,155,39,128,148,3",640
5627,"375,766,378,638,410,729,22,672,527,85","54,284,58,154,148,128,189,136,155,56",669
5456,"78,889,410,672,766,171,390,470,796,707","219,148,148,136,284,128,60,61,181,156",611
123,"78,183,497,527,729,410,638,785,749,94","219,155,128,155,128,148,154,163,3,137",466
3482,"78,183,497,889,721,923,177,469,22,185","219,155,128,148,219,195,156,163,189,154",547
6033,"375,766,183,638,22,291,749,497,572,829","54,284,155,154,189,21,3,128,39,163",661
5560,"375,889,410,78,672,171,378,638,235,776","54,148,148,219,136,128,58,154,269,267",616
4723,"78,889,410,766,183,638,22,749,714,185","219,148,148,284,155,154,189,3,163,154",498
1525,"78,889,410,672,766,171,776,628,582,493","219,148,148,136,284,128,267,155,63,156",600
3854,"78,889,410,766,672,183,22,638,749,384","219,148,148,284,136,155,189,154,3,267",544
184,"375,889,410,183,78,497,527,729,582,378","54,148,148,155,219,128,155,128,63,58",645
1025,"78,889,638,749,672,642,183,384,497,472","219,148,154,3,136,195,155,267,128,148",535
4422,"183,889,497,527,638,749,729,449,171,325","155,148,128,155,154,3,128,165,128,156",374
2100,"183,449,638,325,410,185,493,829,749,889","155,165,154,156,148,154,156,163,3,148",371
2034,"183,889,572,638,749,336,923,284,279,121","155,148,39,154,3,176,195,165,33,176",485
1554,"375,766,183,638,721,778,22,667,325,555","54,284,155,154,219,54,189,56,156,33",612
3938,"375,766,78,817,729,721,410,144,854,151","54,284,219,176,128,219,148,169,176,60,63",688
3315,"183,449,638,325,721,829,889,923,667,343","155,165,154,156,219,163,148,195,56,127",541
966,"78,183,497,889,410,766,721,672,59,729","219,155,128,148,148,284,219,136,164,128",510
4238,"78,889,410,766,183,449,638,22,672,628","219,148,148,284,155,165,154,189,136,155",521
3693,"183,449,638,22,291,749,721,410,279,672","155,165,154,189,21,3,219,148,33,136",463
1674,"375,889,320,185,378,638,749,527,561,22","54,148,126,154,58,154,3,155,63,189",640
4816,"375,378,183,889,749,94,497,729,217,638","54,58,155,148,3,137,128,128,36,154",550
4352,"78,889,638,923,667,183,343,185,766,749","219,148,154,195,56,155,127,154,284,3",535
2677,"375,889,410,183,171,378,681,336,854,390","54,148,148,155,128,58,125,176,176,60",796
3486,"375,320,378,78,183,572,721,638,497,667","54,126,58,219,155,39,219,154,128,56",702
796,"375,378,183,889,749,497,514,527,729,638","54,58,155,148,3,128,219,155,128,154",635
5561,"375,766,183,572,638,325,721,889,378,923","54,284,155,39,154,156,219,148,58,195",509
2917,"78,183,638,22,721,766,731,497,406,298","219,155,154,189,219,284,219,128,127,126",519
4277,"375,889,410,183,185,638,591,672,325,59","54,148,148,155,154,154,63,136,156,164",563
444,"78,183,497,527,729,410,638,889,766,171","219,155,128,155,128,148,154,148,284,128",526
2078,"78,183,497,527,721,298,469,623,766,707","219,155,128,155,219,126,163,155,284,156",516
2781,"78,183,638,22,729,410,171,291,344,766","219,155,154,189,128,148,128,21,163,284",555
1503,"375,638,672,729,410,527,749,789,171,183","54,154,136,128,148,155,3,156,128,155",553
2961,"375,889,183,638,22,185,343,497,527,903","54,148,155,154,189,154,127,128,155,129",678
2627,"375,889,183,78,854,378,817,347,472,721","54,148,155,219,176,58,176,176,148,219",689
4492,"78,183,449,721,638,766,171,410,729,185","219,155,165,219,154,284,128,148,128,154",531
4858,"78,889,410,672,59,766,171,912,572,638","219,148,148,136,164,284,128,3,39,154",594
1041,"375,889,183,78,497,527,729,549,638,378","54,148,155,219,128,155,128,217,154,58",669
987,"183,449,638,22,672,320,336,923,347,729","155,165,154,189,136,126,176,195,176,128",690
432,"78,183,497,889,721,749,449,472,469,923","219,155,128,148,219,3,165,148,163,195",507
970,"183,889,497,527,638,171,729,410,217,749","155,148,128,155,154,128,128,148,36,3",394
6147,"78,183,497,527,729,410,638,785,889,721","219,155,128,155,128,148,154,163,148,219",576
1709,"375,889,410,183,185,766,22,638,291,481","54,148,148,155,154,284,189,154,21,168",682
4088,"78,183,889,410,766,527,298,555,186,785","219,155,148,148,284,155,126,33,156,163",479
5126,"78,889,410,672,766,171,912,409,493,85","219,148,148,136,284,128,3,195,156,56",498
464,"375,889,410,183,185,638,22,672,527,903","54,148,148,155,154,154,189,136,155,129",608
4325,"78,889,410,672,766,171,235,638,776,628","219,148,148,136,284,128,269,154,267,155",571
2211,"375,889,320,291,923,78,721,208,336,497","54,148,126,21,195,219,219,169,176,128",717
2618,"375,766,378,78,721,183,829,22,549,729","54,284,58,219,219,155,163,189,217,128",586
4940,"375,766,378,78,721,183,497,549,729,785","54,284,58,219,219,155,128,217,128,163",601
1823,"375,766,183,449,638,889,778,22,721,305","54,284,155,165,154,148,54,189,219,54",612
2795,"78,889,638,923,325,749,171,714,628,410","219,148,154,195,156,3,128,163,155,148",510
2949,"78,889,638,749,672,642,183,22,279,284","219,148,154,3,136,195,155,189,33,165",600
4827,"183,889,572,497,527,729,449,923,749,171","155,148,39,128,155,128,165,195,3,128",412
1788,"889,320,481,512,410,714,151,336,208,426","148,126,168,169,148,163,60,63,176,169,175",187
3462,"375,889,183,78,497,527,729,638,171,555","54,148,155,219,128,155,128,154,128,33",539
2322,"375,889,410,183,185,22,638,527,729,254","54,148,148,155,154,189,154,155,128,164",693
248,"375,889,183,638,185,923,325,279,472,233","54,148,155,154,154,195,156,33,148,3",612
4017,"78,183,638,22,721,497,343,766,785,365","219,155,154,189,219,128,127,284,163,42",519
767,"78,183,497,527,729,410,638,889,721,749","219,155,128,155,128,148,154,148,219,3",582
4698,"375,889,183,449,638,185,22,325,672,85","54,148,155,165,154,154,189,156,136,56",553
35,"375,889,183,378,185,572,638,749,325,59","54,148,155,58,154,39,154,3,156,164",620
2148,"78,183,449,721,638,22,410,185,365,729","219,155,165,219,154,189,148,154,42,128",520
5579,"183,889,497,749,923,555,721,672,472,325","155,148,128,3,195,33,219,136,148,156",585
5580,"183,889,410,672,384,729,527,469,301,185","155,148,148,136,267,128,155,163,44,154",608
1109,"375,638,183,889,325,555,171,923,642,667","54,154,155,148,156,33,128,195,195,56",555
2923,"375,889,410,183,78,497,185,561,766,378","54,148,148,155,219,128,154,63,284,58",669
1172,"78,889,638,923,325,183,672,766,233,279","219,148,154,195,156,155,136,284,3,33",506
714,"183,638,889,410,59,555,439,22,740,217","155,154,148,148,164,33,153,189,36,36",380
5558,"78,889,638,449,749,672,923,642,183,22","219,148,154,165,3,136,195,195,155,189",561
3945,"78,183,638,22,721,829,291,497,749,572","219,155,154,189,219,163,21,128,3,39",582
730,"375,889,183,638,22,185,749,721,343,497","54,148,155,154,189,154,3,219,127,128",572
3475,"78,889,410,766,672,183,22,667,638,628","219,148,148,284,136,155,189,56,154,155",547
932,"78,183,497,320,410,729,766,721,623,252","219,155,128,126,148,128,284,219,155,154",568
2062,"183,889,410,59,555,628,912,829,749,898","155,148,148,164,33,155,3,163,3,39",380
3456,"78,183,497,527,729,410,638,785,889,721","219,155,128,155,128,148,154,163,148,219",545
1046,"183,889,497,527,638,171,923,325,555,749","155,148,128,155,154,128,195,156,33,3",401
2726,"78,183,638,721,766,185,410,365,623,298","219,155,154,219,284,154,148,42,155,126",546
3852,"78,183,889,638,325,923,472,749,76,410","219,155,148,154,156,195,148,3,36,148",531
5016,"78,410,766,22,889,749,472,394,133,829","219,148,284,189,148,3,148,127,163,163",264
