user_id,seed,sampled_q_ids,sampled_subject_ids,student_total_questions
376,100,"683,539,811,907,452,406,312,508,721,791","127,148,3,219,146,127,148,219,219,189",412
2837,100,"683,37,677,63,891,385,255,79,500,555","127,151,156,269,267,39,36,155,155,33",538
2931,100,"683,223,751,312,501,363,3,73,457,42","127,165,148,148,127,128,155,176,156,176",461
1374,100,"683,37,677,63,76,433,502,891,30,79","127,151,156,269,36,33,36,267,21,155",553
2938,100,"683,37,731,312,629,25,825,594,440,786","127,151,219,148,148,148,148,146,136,154",535
1563,100,"683,37,677,770,79,30,71,500,161,605","127,151,156,129,155,21,156,155,156,155",519
3981,100,"683,539,312,295,452,248,636,501,791,508","127,148,148,127,146,148,56,127,189,219",520
1993,100,"683,539,312,295,452,791,394,501,480,931","127,148,148,127,146,189,127,127,148,56",540
4228,100,"683,37,677,770,79,30,76,626,605,11","127,151,156,129,155,21,36,164,155,156",549
934,100,"683,37,677,255,105,889,731,157,370,923","127,151,156,36,284,148,219,163,195,195",577
449,100,"683,37,731,421,923,638,502,834,676,143","127,151,219,195,195,154,36,36,155,155",541
944,100,"923,770,834,30,79,789,500,439,856,605","195,129,36,21,155,156,155,153,39,155",447
3243,100,"683,37,677,23,255,638,76,555,359,79","127,151,156,125,36,154,36,33,267,155",553
889,100,"683,37,731,421,923,789,636,497,629,600","127,151,219,195,195,156,56,128,148,56",519
3540,100,"683,37,731,421,923,638,502,834,676,143","127,151,219,195,195,154,36,36,155,155",553
2861,100,"683,37,677,30,342,79,161,385,71,605","127,151,156,21,163,155,156,39,156,155",412
4748,100,"923,770,834,30,79,63,500,789,119,605","195,129,36,21,155,269,155,156,36,155",521
3532,100,"683,37,677,770,90,409,642,433,502,834","127,151,156,129,36,195,195,33,36,36",528
1764,100,"683,37,677,417,255,105,802,923,731,97","127,151,156,165,36,284,127,195,219,39",541
1614,100,"683,37,677,63,891,301,555,500,255,623","127,151,156,269,267,44,33,155,36,155",571
5452,100,"683,37,677,255,802,923,636,600,889,90","127,151,156,36,127,195,56,56,148,36",519
5139,100,"683,37,677,417,255,105,770,555,370,525","127,151,156,165,36,284,129,33,195,3",472
2840,100,"923,37,887,502,79,30,834,789,626,617","195,151,3,36,155,21,36,156,164,148",355
2905,100,"683,37,731,312,636,406,848,306,328,525","127,151,219,148,56,127,44,267,39,3",628
1538,100,"683,37,677,770,79,342,500,800,439,555","127,151,156,129,155,163,155,156,153,33",494
681,100,"683,37,731,421,636,406,923,789,501,328","127,151,219,195,56,127,195,156,127,39",514
2101,100,"683,539,811,491,406,452,907,508,791,480","127,148,3,146,127,146,219,219,189,148",574
5250,100,"923,312,813,614,629,791,452,480,539,184","195,148,154,3,148,189,146,148,148,36",338
2710,100,"683,539,312,396,815,480,791,931,252,457","127,148,148,267,126,148,189,56,154,156",520
3446,100,"683,37,677,255,802,923,105,731,157,889","127,151,156,36,127,195,284,219,163,148",519
1057,100,"683,539,811,907,452,406,508,923,501,710","127,148,3,219,146,127,219,195,127,127",543
671,100,"683,539,811,710,30,290,770,766,137,637","127,148,3,127,21,3,129,284,39,155",460
185,100,"544,115,81,23,220,763,312,109,363,501","174,175,174,125,181,175,148,174,128,127",720
622,100,"683,539,811,491,452,480,907,791,931,312","127,148,3,146,146,148,219,189,56,148",535
2367,100,"923,312,813,539,295,629,178,363,480,349","195,148,154,148,127,148,155,128,148,127",398
717,100,"340,891,63,335,430,605,856,528,291,623","181,267,269,195,44,155,39,127,21,155",461
5110,100,"923,37,887,502,170,551,809,90,457,889","195,151,3,36,39,195,155,36,156,148",349
2548,100,"37,417,889,834,811,617,555,439,79,500","151,165,148,36,3,148,33,153,155,155",228
5210,100,"683,37,677,770,90,409,642,913,502,800","127,151,156,129,36,195,195,219,36,156",523
2654,100,"683,539,811,491,406,867,178,529,501,804","127,148,3,146,127,155,155,155,127,148",541
5074,100,"683,37,677,63,891,605,555,500,255,30","127,151,156,269,267,155,33,155,36,21",553
4457,100,"683,37,731,697,312,629,751,440,363,295","127,151,219,60,148,148,148,136,128,127",690
1462,100,"683,37,677,770,79,30,891,354,90,834","127,151,156,129,155,21,267,202,36,36",554
1213,100,"683,37,677,63,76,433,17,30,834,342","127,151,156,269,36,33,60,21,36,163",644
1760,100,"683,37,677,255,802,731,157,637,105,485","127,151,156,36,127,219,163,155,284,189",600
1298,100,"923,37,629,502,328,363,452,312,25,791","195,151,148,36,39,128,146,148,148,189",430
2094,100,"683,37,731,421,923,834,502,770,629,368","127,151,219,195,195,36,36,129,148,3",537
3549,100,"683,539,811,501,406,178,700,705,30,466","127,148,3,127,127,155,219,44,21,42",633
5694,100,"683,37,731,421,636,406,3,867,25,629","127,151,219,195,56,127,155,155,148,148",606
112,100,"340,98,73,550,471,257,406,375,900,923","181,164,176,21,176,146,127,54,267,195",749
3791,100,"683,539,811,491,406,452,501,907,466,532","127,148,3,146,127,146,127,219,42,219",639
1269,100,"923,312,508,811,600,451,368,348,885,710","195,148,219,3,56,163,3,44,39,127",476
4216,100,"683,37,677,63,891,605,161,433,439,555","127,151,156,269,267,155,156,33,153,33",553
1837,100,"683,37,677,417,923,105,802,889,328,530","127,151,156,165,195,284,127,148,39,284",499
2380,100,"683,539,811,491,406,867,178,501,907,312","127,148,3,146,127,155,155,127,219,148",535
2786,100,"683,37,677,63,41,500,856,161,79,439","127,151,156,269,44,155,39,156,155,153",691
3513,100,"923,770,328,502,37,887,288,30,79,439","195,129,39,36,151,3,125,21,155,153",523
111,100,"683,37,677,417,255,105,770,555,359,79","127,151,156,165,36,284,129,33,267,155",598
4671,100,"683,37,677,63,891,605,555,500,856,161","127,151,156,269,267,155,33,155,39,156",553
1507,100,"683,539,312,295,452,248,636,923,489,469","127,148,148,127,146,148,56,195,269,163",634
3266,100,"683,539,811,491,452,480,907,721,791,312","127,148,3,146,146,148,219,219,189,148",579
3187,100,"923,37,629,502,328,312,452,885,134,421","195,151,148,36,39,148,146,39,155,195",374
5211,100,"683,37,677,255,802,923,105,731,97,368","127,151,156,36,127,195,284,219,39,3",541
2831,100,"923,312,811,452,791,614,813,432,138,885","195,148,3,146,189,3,154,44,195,39",513
2347,100,"683,37,677,255,90,889,3,451,97,853","127,151,156,36,36,148,155,163,39,44,54",555
5507,100,"683,37,731,421,923,638,502,834,54,448","127,151,219,195,195,154,36,36,33,3",519
5544,100,"683,37,532,502,731,157,923,834,891,770","127,151,219,36,219,163,195,36,267,129",720
2914,100,"683,539,811,491,406,452,178,501,791,508","127,148,3,146,127,146,155,127,189,219",559
5496,100,"683,539,811,491,406,452,907,508,312,721","127,148,3,146,127,146,219,219,148,219",530
1138,100,"683,539,811,491,452,480,907,791,804,484","127,148,3,146,146,148,219,189,148,127",535
4419,100,"683,37,677,63,76,770,79,30,626,891","127,151,156,269,36,129,155,21,164,267",627
3276,100,"683,37,677,255,802,923,105,770,342,370","127,151,156,36,127,195,284,129,163,195",569
1047,100,"100,340,223,544,663,245,770,81,23,63","165,181,165,174,176,217,129,174,125,269",782
2918,100,"683,37,677,63,76,770,105,30,889,433","127,151,156,269,36,129,284,21,148,33",634
1378,100,"683,539,312,396,907,636,363,452,791,295","127,148,148,267,219,56,128,146,189,127",588
1389,100,"683,539,811,710,923,690,489,290,348,137","127,148,3,127,195,219,269,3,44,39",618
4400,100,"683,37,677,63,76,770,79,30,525,342","127,151,156,269,36,129,155,21,3,163",654
565,100,"683,37,677,330,689,23,417,451,923,889","127,151,156,300,128,125,165,163,195,148",640
5627,100,"683,539,312,295,414,452,815,501,879,791","127,148,148,127,267,146,126,127,129,189",669
5456,100,"544,312,81,109,408,452,683,336,539,811","174,148,174,174,174,146,127,176,148,3",611
123,100,"683,76,731,636,502,889,637,891,530,368","127,36,219,56,36,148,155,267,284,3",466
3482,100,"683,539,811,491,406,452,501,508,312,529","127,148,3,146,127,146,127,219,148,155",547
6033,100,"683,539,312,295,414,931,791,396,200,480","127,148,148,127,267,56,189,267,54,148",661
5560,100,"683,539,312,295,414,931,791,396,742,815","127,148,148,127,267,56,189,267,164,126",616
4723,100,"683,539,811,710,923,770,290,766,30,898","127,148,3,127,195,129,3,284,21,39",498
1525,100,"683,539,312,295,414,452,710,501,815,879","127,148,148,127,267,146,127,127,126,129",600
3854,100,"683,37,731,421,157,923,636,497,789,638","127,151,219,195,163,195,56,128,156,154",544
184,100,"683,37,731,421,923,638,834,891,770,76","127,151,219,195,195,154,36,267,129,36",645
1025,100,"683,37,731,312,636,406,25,452,791,885","127,151,219,148,56,127,148,146,189,39",535
4422,100,"683,37,677,30,342,79,161,500,439,605","127,151,156,21,163,155,156,155,153,155",374
2100,100,"421,312,811,673,452,791,804,813,491,677","195,148,3,154,146,189,148,154,146,156",371
2034,100,"895,73,98,312,811,452,86,804,520,214","176,176,164,148,3,146,164,148,127,127",485
1554,100,"683,37,677,63,891,342,500,555,255,794","127,151,156,269,267,163,155,33,36,39",612
3938,100,"544,312,81,621,692,683,109,115,270,799","174,148,174,176,176,127,174,175,176,175",688
3315,100,"683,37,677,63,891,342,500,555,255,794","127,151,156,269,267,163,155,33,36,39",541
966,100,"683,539,811,907,452,406,508,690,421,480","127,148,3,219,146,127,219,219,195,148",510
4238,100,"683,539,312,396,815,480,791,931,252,363","127,148,148,267,126,148,189,56,154,128",521
3693,100,"683,539,811,710,923,406,867,529,501,656","127,148,3,127,195,127,155,155,127,3",463
1674,100,"683,539,811,900,489,710,923,321,290,902","127,148,3,267,269,127,195,127,3,117",640
4816,100,"683,90,502,63,41,430,500,493,245,605","127,36,36,269,44,44,155,156,217,155",550
4352,100,"683,539,811,710,923,406,867,529,488,656","127,148,3,127,195,127,155,155,129,3",535
2677,100,"544,312,629,440,349,338,539,845,784,363","174,148,148,136,127,148,148,63,217,128",796
3486,100,"683,37,677,330,23,689,73,568,889,42","127,151,156,300,125,128,176,169,148,176",702
796,100,"683,37,677,63,76,770,79,30,657,433","127,151,156,269,36,129,155,21,56,33",635
5561,100,"683,37,28,677,76,770,555,701,63,17","127,151,163,156,36,129,33,54,269,60",509
2917,100,"683,37,677,770,90,889,485,657,555,525","127,151,156,129,36,148,189,56,33,3",519
4277,100,"683,37,677,255,90,370,923,889,502,79","127,151,156,36,36,195,195,148,36,155",563
444,100,"683,37,677,255,105,90,770,740,555,79","127,151,156,36,284,36,129,36,33,155",526
2078,100,"683,37,677,770,90,409,834,923,563,502","127,151,156,129,36,195,36,195,154,36",516
2781,100,"683,539,312,295,815,501,791,931,566,252","127,148,148,127,126,127,189,56,146,154",555
1503,100,"683,37,677,63,891,342,500,161,856,79","127,151,156,269,267,163,155,156,39,155",553
2961,100,"683,37,677,63,76,770,79,245,30,71","127,151,156,269,36,129,155,217,21,156",678
2627,100,"544,692,115,245,719,79,770,663,572,119","174,176,175,217,181,155,129,176,39,36",689
4492,100,"683,37,677,255,802,731,105,76,328,923","127,151,156,36,127,219,284,36,39,195",531
4858,100,"683,37,731,421,636,328,3,406,923,638","127,151,219,195,56,39,155,127,195,154",594
1041,100,"683,37,677,63,41,891,430,770,30,626","127,151,156,269,44,267,44,129,21,164",669
987,100,"621,73,257,178,539,466,799,710,811,683","176,176,146,155,148,42,175,127,3,127",690
432,100,"683,539,811,710,348,923,770,526,766,690","127,148,3,127,44,195,129,63,284,219",507
970,100,"683,37,677,255,90,370,638,79,740,555","127,151,156,36,36,195,154,155,36,33",394
6147,100,"683,37,677,255,105,889,370,551,502,740","127,151,156,36,284,148,195,195,36,36",576
1709,100,"683,223,76,359,770,37,17,502,891,23","127,165,36,267,129,151,60,36,267,125",682
4088,100,"923,312,811,600,533,105,770,710,867,492","195,148,3,56,39,284,129,127,155,127",479
5126,100,"683,539,312,791,566,815,907,690,252,931","127,148,148,189,146,126,219,219,154,56",498
464,100,"683,37,731,421,636,157,3,328,848,476","127,151,219,195,56,163,155,39,44,54",608
4325,100,"683,37,731,312,636,406,3,751,328,629","127,151,219,148,56,127,155,148,39,148",571
2211,100,"340,98,73,550,471,257,406,375,751,42","181,164,176,21,176,146,127,54,148,176",717
2618,100,"683,37,677,330,90,853,889,3,731,502","127,151,156,300,36,44,54,148,155,219,36",586
4940,100,"683,37,677,417,731,105,76,507,776,90","127,151,156,165,219,284,36,126,267,36",601
1823,100,"683,37,677,63,891,770,889,90,288,409","127,151,156,269,267,129,148,36,125,195",612
2795,100,"683,37,677,770,90,409,642,433,207,293","127,151,156,129,36,195,195,33,127,3",510
2949,100,"683,37,677,63,76,770,923,502,834,891","127,151,156,269,36,129,195,36,36,267",600
4827,100,"683,37,677,30,79,71,161,500,439,605","127,151,156,21,155,156,156,155,153,155",412
1788,100,"100,340,223,451,443,703,780,915,702,739","165,181,165,163,176,181,128,155,156,176,164",187
3462,100,"683,37,677,770,90,889,97,850,731,457","127,151,156,129,36,148,39,36,219,156",539
2322,100,"683,37,677,225,923,23,76,90,910,891","127,151,156,163,195,125,36,36,127,267",693
248,100,"683,539,811,710,923,690,489,290,30,770","127,148,3,127,195,219,269,3,21,129",612
4017,100,"683,539,312,396,907,636,452,295,923,530","127,148,148,267,219,56,146,127,195,284",519
767,100,"683,37,677,63,76,770,502,433,385,555","127,151,156,269,36,129,36,33,39,33",582
4698,100,"683,37,677,63,891,605,555,500,255,11","127,151,156,269,267,155,33,155,36,156",553
35,100,"683,539,811,452,312,480,791,349,501,414","127,148,3,146,148,148,189,127,127,267",620
2148,100,"683,37,731,421,923,638,502,834,676,143","127,151,219,195,195,154,36,36,155,155",520
5579,100,"683,539,811,710,923,406,508,529,178,867","127,148,3,127,195,127,219,155,155,155",585
5580,100,"683,37,677,330,90,910,76,492,573,740","127,151,156,300,36,127,36,127,125,36",608
1109,100,"683,37,677,330,23,923,501,312,546,889","127,151,156,300,125,195,127,148,146,148",555
2923,100,"683,37,731,421,636,406,923,23,848,501","127,151,219,195,56,127,195,125,44,127",669
1172,100,"683,37,677,770,79,30,76,605,525,701","127,151,156,129,155,21,36,155,3,54",506
714,100,"923,312,811,80,533,717,502,37,885,629","195,148,3,155,39,195,36,151,39,148",380
5558,100,"683,539,312,396,815,480,791,295,742,440","127,148,148,267,126,148,189,127,164,136",561
3945,100,"683,539,811,710,489,30,923,290,690,406","127,148,3,127,269,21,195,3,219,127",582
730,100,"683,37,731,421,923,638,502,451,770,525","127,151,219,195,195,154,36,163,129,3",572
3475,100,"683,539,312,396,815,480,791,566,931,501","127,148,148,267,126,148,189,146,56,127",547
932,100,"683,37,677,63,76,770,79,30,626,605","127,151,156,269,36,129,155,21,164,155",568
2062,100,"923,312,811,452,791,813,138,625,520,614","195,148,3,146,189,154,195,126,127,3",380
3456,100,"683,37,677,63,76,770,79,30,891,433","127,151,156,269,36,129,155,21,267,33",545
1046,100,"683,37,677,30,79,71,605,794,626,555","127,151,156,21,155,156,155,39,164,33",401
2726,100,"683,37,677,63,891,342,433,605,301,439","127,151,156,269,267,163,33,155,44,153",546
3852,100,"923,770,834,30,533,502,119,891,150,63","195,129,36,21,39,36,36,267,195,269",531
5016,100,"37,452,312,791,629,927,86,811,290,717","151,146,148,189,148,284,164,3,3,195",264
3507,101,"683,37,677,255,802,923,770,370,740,79","127,151,156,36,127,195,129,195,36,155",531
5784,101,"683,539,811,491,406,867,178,907,501,312","127,148,3,146,127,155,155,219,127,148",490
5424,101,"683,37,731,421,923,789,636,451,497,452","127,151,219,195,195,156,56,163,128,146",535
5481,101,"683,37,677,63,891,605,555,255,811,745","127,151,156,269,267,155,33,36,3,3",553
4511,101,"683,539,811,710,466,489,898,248,30,290","127,148,3,127,42,269,39,148,21,3",612
5430,101,"683,37,677,63,76,770,502,433,409,359","127,151,156,269,36,129,36,33,195,267",546
2873,101,"923,770,834,30,79,789,887,71,85,193","195,129,36,21,155,156,3,156,56,21",477
1235,101,"923,312,508,133,811,533,488,637,368,80","195,148,219,163,3,39,129,155,3,155",494
4355,101,"683,37,677,443,42,342,63,500,663,163","127,151,156,176,176,163,269,155,176,163",586
3184,101,"683,37,731,312,636,406,452,492,372,328","127,151,219,148,56,127,146,127,155,39",535
2179,101,"923,37,887,502,79,30,572,291,794,626","195,151,3,36,155,21,39,21,39,164",352
3210,101,"683,37,677,770,79,342,30,161,500,439","127,151,156,129,155,163,21,156,155,153",544
4486,101,"683,37,677,417,731,105,76,370,328,451","127,151,156,165,219,284,36,195,39,163",519
633,101,"683,539,811,710,923,770,526,290,160,898","127,148,3,127,195,129,63,3,39,39",508
1430,101,"683,891,794,28,525,30,789,626,409,448","127,267,39,163,3,21,156,164,195,3",412
1133,101,"923,312,813,539,629,867,614,791,3,457","195,148,154,148,148,155,3,189,155,156",361
5148,101,"683,539,312,396,815,480,791,907,295,690","127,148,148,267,126,148,189,219,127,219",556
64,101,"683,37,421,502,406,3,629,885,867,209","127,151,195,36,127,155,148,39,155,155",494
5501,101,"683,37,677,30,79,76,11,642,433,555","127,151,156,21,155,36,156,195,33,33",463
1584,101,"923,312,813,539,295,629,907,480,363,452","195,148,154,148,127,148,219,148,128,146",413
3104,101,"100,340,703,663,502,30,915,409,255,789","165,181,181,176,36,21,155,156,195,36,156",363
729,101,"923,312,811,80,533,656,529,178,867,791","195,148,3,155,39,3,155,155,155,189",346
4554,101,"683,37,677,63,891,342,500,555,605,255","127,151,156,269,267,163,155,33,155,36",569
2626,101,"683,37,731,421,923,638,834,891,502,770","127,151,219,195,195,154,36,267,36,129",628
2261,101,"683,539,811,491,406,867,178,791,804,529","127,148,3,146,127,155,155,189,148,155",641
5528,101,"683,37,677,63,891,605,161,500,800,555","127,151,156,269,267,155,156,155,156,33",553
5711,101,"683,37,677,63,76,433,30,642,359,555","127,151,156,269,36,33,21,195,267,33",553
2466,101,"923,37,887,533,502,79,834,572,291,119","195,151,3,39,36,155,36,39,21,36",375
145,101,"683,37,677,770,79,30,834,657,433,385","127,151,156,129,155,21,36,56,33,39",500
5860,101,"923,312,813,539,629,480,178,457,791,452","195,148,154,148,148,148,155,156,189,146",354
5493,101,"683,37,677,255,105,90,770,740,30,555","127,151,156,36,284,36,129,36,21,33",544
3202,101,"683,539,312,396,295,252,815,163,200,791","127,148,148,267,127,154,126,163,54,189",669
541,101,"683,539,811,710,923,406,508,529,154,80","127,148,3,127,195,127,219,155,164,155",528
2883,101,"743,923,811,312,452,520,614,546,673,677","163,164,195,3,148,146,127,3,146,154,156",389
1595,101,"923,770,328,375,363,37,657,502,853,766","195,129,39,54,128,151,56,36,44,54,284",500
4837,101,"683,539,312,791,566,480,295,907,815,931","127,148,148,189,146,148,127,219,126,56",464
5610,101,"683,539,811,710,466,375,923,489,770,163","127,148,3,127,42,54,195,269,129,163",653
66,101,"683,539,811,491,406,452,501,907,466,756","127,148,3,146,127,146,127,219,42,58",653
5436,101,"683,539,811,491,406,867,178,907,312,452","127,148,3,146,127,155,155,219,148,146",547
2737,101,"683,539,811,710,923,406,867,529,178,690","127,148,3,127,195,127,155,155,155,219",535
573,101,"923,312,811,488,600,154,80,502,492,637","195,148,3,129,56,164,155,36,127,155",547
1670,101,"683,37,677,63,76,770,923,502,834,891","127,151,156,269,36,129,195,36,36,267",644
5744,101,"683,37,677,443,63,42,342,500,555,605","127,151,156,176,269,176,163,155,33,155",586
1223,101,"923,37,887,502,464,30,328,376,626,647","195,151,3,36,148,21,39,164,164,60,63",400
376,101,"683,539,811,907,452,406,312,508,721,791","127,148,3,219,146,127,148,219,219,189",412
2837,101,"683,37,677,63,891,385,255,79,500,555","127,151,156,269,267,39,36,155,155,33",538
2931,101,"100,312,406,471,295,702,73,257,751,457","165,148,127,176,127,176,176,146,148,156",461
1374,101,"683,37,677,63,76,433,502,891,30,79","127,151,156,269,36,33,36,267,21,155",553
2938,101,"683,37,731,312,629,25,825,594,440,786","127,151,219,148,148,148,148,146,136,154",535
1563,101,"683,37,677,770,79,30,71,500,161,605","127,151,156,129,155,21,156,155,156,155",519
3981,101,"683,539,312,295,452,248,636,501,791,508","127,148,148,127,146,148,56,127,189,219",520
1993,101,"683,539,312,295,452,791,394,501,480,931","127,148,148,127,146,189,127,127,148,56",540
4228,101,"683,37,677,770,79,30,76,605,525,409","127,151,156,129,155,21,36,155,3,195",549
934,101,"683,37,677,255,105,889,731,923,17,328","127,151,156,36,284,148,219,195,60,39",577
449,101,"683,37,731,421,923,638,502,834,676,143","127,151,219,195,195,154,36,36,155,155",541
944,101,"923,770,834,30,79,789,500,169,439,856","195,129,36,21,155,156,155,164,153,39",447
3243,101,"683,37,677,23,255,638,76,555,359,79","127,151,156,125,36,154,36,33,267,155",553
889,101,"683,37,731,421,923,789,636,497,629,600","127,151,219,195,195,156,56,128,148,56",519
3540,101,"683,37,731,421,923,638,502,834,676,143","127,151,219,195,195,154,36,36,155,155",553
2861,101,"683,37,677,30,79,71,572,605,385,439","127,151,156,21,155,156,39,155,39,153",412
4748,101,"923,770,834,30,79,63,500,789,119,605","195,129,36,21,155,269,155,156,36,155",521
3532,101,"683,37,677,770,90,409,642,433,502,834","127,151,156,129,36,195,195,33,36,36",528
1764,101,"683,37,677,255,802,923,105,731,451,889","127,151,156,36,127,195,284,219,163,148",541
1614,101,"683,37,677,63,891,301,555,500,255,623","127,151,156,269,267,44,33,155,36,155",571
5452,101,"683,37,677,417,731,105,76,370,328,502","127,151,156,165,219,284,36,195,39,36",519
5139,101,"683,37,677,255,105,90,770,740,555,30","127,151,156,36,284,36,129,36,33,21",472
2840,101,"923,37,887,502,79,30,834,789,160,439","195,151,3,36,155,21,36,156,39,153",355
2905,101,"683,37,731,312,636,406,848,306,328,525","127,151,219,148,56,127,44,267,39,3",628
1538,101,"683,37,677,770,79,71,626,525,555,500","127,151,156,129,155,156,164,3,33,155",494
681,101,"683,37,731,421,636,451,923,406,530,497","127,151,219,195,56,163,195,127,284,128",514
2101,101,"683,539,811,491,406,452,907,508,791,480","127,148,3,146,127,146,219,219,189,148",574
5250,101,"923,312,813,614,629,791,452,480,539,184","195,148,154,3,148,189,146,148,148,36",338
2710,101,"683,539,312,396,815,480,791,931,252,457","127,148,148,267,126,148,189,56,154,156",520
3446,101,"683,37,677,255,802,923,105,731,157,889","127,151,156,36,127,195,284,219,163,148",519
1057,101,"683,539,811,907,452,406,508,923,501,710","127,148,3,219,146,127,219,195,127,127",543
671,101,"683,539,811,710,30,290,770,766,137,637","127,148,3,127,21,3,129,284,39,155",460
185,101,"544,115,81,23,220,763,312,109,363,501","174,175,174,125,181,175,148,174,128,127",720
622,101,"683,539,811,491,452,480,907,791,931,312","127,148,3,146,146,148,219,189,56,148",535
2367,101,"923,312,813,539,295,629,178,363,480,349","195,148,154,148,127,148,155,128,148,127",398
717,101,"340,891,63,225,605,430,856,245,230,528","181,267,269,163,155,44,39,217,114,127",461
5110,101,"923,37,887,502,170,551,809,90,457,889","195,151,3,36,39,195,155,36,156,148",349
2548,101,"37,811,464,626,617,333,79,889,212,834","151,3,148,164,148,163,155,148,148,36",228
5210,101,"683,37,677,770,90,409,642,913,502,800","127,151,156,129,36,195,195,219,36,156",523
2654,101,"683,539,811,491,406,867,178,529,501,804","127,148,3,146,127,155,155,155,127,148",541
5074,101,"683,37,677,63,891,605,555,500,255,30","127,151,156,269,267,155,33,155,36,21",553
4457,101,"683,37,731,697,312,629,751,440,363,295","127,151,219,60,148,148,148,136,128,127",690
1462,101,"683,37,677,770,79,30,891,354,90,834","127,151,156,129,155,21,267,202,36,36",554
1213,101,"683,37,677,63,76,433,17,30,834,502","127,151,156,269,36,33,60,21,36,36",644
1760,101,"683,37,677,417,731,105,637,889,451,328","127,151,156,165,219,284,155,148,163,39",600
