user_id,seed,sampled_q_ids,sampled_subject_ids,student_total_questions
2078,100,"683,37,677,770,90,409,834,923,563,502","127,151,156,129,36,195,36,195,154,36",516
2781,100,"683,539,312,295,815,501,791,931,742,252","127,148,148,127,126,127,189,56,164,154",555
1503,100,"683,37,677,63,891,342,161,856,555,439","127,151,156,269,267,163,156,39,33,153",553
2961,100,"683,37,677,63,76,770,30,245,626,342","127,151,156,269,36,129,21,217,164,163",678
2627,100,"544,692,115,245,719,79,770,663,342,572","174,176,175,217,181,155,129,176,163,39",689
1930,100,"683,37,731,421,157,638,923,789,636,451","127,151,219,195,163,154,195,156,56,163",471
2436,100,"910,572,433,228,740,626,605,293,525,677","127,39,33,269,36,164,155,3,3,156",300
4492,100,"683,37,677,417,255,105,288,76,802,731","127,151,156,165,36,284,125,36,127,219",531
4858,100,"683,37,731,421,636,157,502,328,923,368","127,151,219,195,56,163,36,39,195,3",594
1041,100,"683,37,677,63,41,891,430,770,30,342","127,151,156,269,44,267,44,129,21,163",669
987,100,"100,312,295,396,440,480,349,363,629,791","165,148,127,267,136,148,127,128,148,189",690
432,100,"683,539,811,710,348,923,770,526,766,690","127,148,3,127,44,195,129,63,284,219",507
6147,100,"683,37,677,417,255,105,370,889,551,502","127,151,156,165,36,284,195,148,195,36",576
870,100,"683,539,811,710,923,770,178,406,461,657","127,148,3,127,195,129,155,127,155,56",427
4088,100,"923,312,811,600,533,105,770,710,867,492","195,148,3,56,39,284,129,127,155,127",479
5126,100,"683,539,312,791,566,815,907,690,252,931","127,148,148,189,146,126,219,219,154,56",498
464,100,"683,37,731,421,636,157,3,328,451,848","127,151,219,195,56,163,155,39,163,44",608
4325,100,"683,37,731,312,636,406,3,751,328,629","127,151,219,148,56,127,155,148,39,148",571
2618,100,"683,37,677,330,90,853,889,3,731,157","127,151,156,300,36,44,54,148,155,219,163",586
4940,100,"683,37,677,417,731,105,76,157,923,530","127,151,156,165,219,284,36,163,195,284",601
1823,100,"683,37,677,63,891,342,770,889,417,90","127,151,156,269,267,163,129,148,165,36",612
1373,100,"923,312,813,614,629,349,907,295,452,480","195,148,154,3,148,127,219,127,146,148",469
2795,100,"683,37,677,770,90,409,642,433,626,207","127,151,156,129,36,195,195,33,164,127",510
5933,100,"683,90,502,157,409,370,133,523,740,433","127,36,36,163,195,195,163,21,36,33",448
1778,100,"683,37,731,312,636,406,25,452,791,885","127,151,219,148,56,127,148,146,189,39",563
4793,100,"544,312,81,257,406,295,408,471,799,702","174,148,174,146,127,127,174,176,175,176",667
2949,100,"683,37,677,63,76,770,923,502,834,891","127,151,156,269,36,129,195,36,36,267",600
1077,100,"683,37,731,421,636,157,923,406,502,530","127,151,219,195,56,163,195,127,36,284",290
3462,100,"683,37,677,770,90,889,97,850,731,457","127,151,156,129,36,148,39,36,219,156",539
2322,100,"683,37,28,312,923,501,811,104,636,23","127,151,163,148,195,127,3,163,56,125",693
199,100,"683,891,331,451,731,636,776,689,464,923","127,267,54,163,219,56,267,128,148,195",604
248,100,"683,539,811,710,923,690,489,290,30,770","127,148,3,127,195,219,269,3,21,129",612
4142,100,"683,37,532,731,312,406,452,878,372,508","127,151,219,219,148,127,146,137,155,219",464
4017,100,"683,539,312,396,907,636,452,295,923,469","127,148,148,267,219,56,146,127,195,163",519
767,100,"683,37,677,63,76,770,502,433,626,11","127,151,156,269,36,129,36,33,164,156",582
4698,100,"683,37,677,63,891,342,433,605,11,91","127,151,156,269,267,163,33,155,156,195",553
35,100,"683,539,811,452,312,480,791,349,501,742","127,148,3,146,148,148,189,127,127,164",620
2148,100,"683,37,731,421,157,923,638,629,636,751","127,151,219,195,163,195,154,148,56,148",520
4875,100,"683,37,677,30,342,76,626,433,642,71","127,151,156,21,163,36,164,33,195,156",423
5579,100,"683,539,811,710,923,406,508,501,791,491","127,148,3,127,195,127,219,127,189,146",585
5580,100,"683,37,677,330,90,910,76,492,342,359","127,151,156,300,36,127,36,127,163,267",608
1109,100,"683,37,677,330,23,923,501,312,546,889","127,151,156,300,125,195,127,148,146,148",555
6018,100,"923,37,502,30,572,291,342,500,439,528","195,151,36,21,39,21,163,155,153,127",312
2923,100,"683,37,731,421,636,451,848,330,157,328","127,151,219,195,56,163,44,300,163,39",669
1172,100,"683,37,677,770,342,30,71,626,161,500","127,151,156,129,163,21,156,164,156,155",506
714,100,"923,312,811,533,717,502,451,550,889,137","195,148,3,39,195,36,163,21,148,39",380
425,100,"683,37,677,770,30,834,255,76,409,11","127,151,156,129,21,36,36,36,195,156",304
5558,100,"683,539,312,396,815,480,791,59,295,742","127,148,148,267,126,148,189,164,127,164",561
3945,100,"683,539,811,710,489,30,923,290,690,469","127,148,3,127,269,21,195,3,219,163",582
730,100,"683,37,731,421,157,638,776,923,770,626","127,151,219,195,163,154,267,195,129,164",572
3475,100,"683,539,312,396,815,480,791,566,742,931","127,148,148,267,126,148,189,146,164,56",547
2062,100,"923,312,811,452,791,813,138,625,86,520","195,148,3,146,189,154,195,126,164,127",380
3456,100,"683,37,677,63,76,770,30,433,626,359","127,151,156,269,36,129,21,33,164,267",545
2726,100,"683,37,677,63,891,342,433,794,555,439","127,151,156,269,267,163,33,39,33,153",546
3852,100,"923,770,834,30,533,502,119,891,150,63","195,129,36,21,39,36,36,267,195,269",531
4540,101,"923,37,502,79,30,572,439,291,279,535","195,151,36,155,21,39,153,21,33,164",251
3507,101,"683,37,677,417,731,157,370,502,507,551","127,151,156,165,219,163,195,36,126,195",531
4932,101,"683,539,811,710,923,406,529,501,791,508","127,148,3,127,195,127,155,127,189,219",471
5784,101,"683,539,811,491,406,867,791,312,690,501","127,148,3,146,127,155,189,148,219,127",490
5424,101,"683,37,731,421,157,638,776,923,636,451","127,151,219,195,163,154,267,195,56,163",535
5481,101,"683,37,677,63,891,342,433,794,555,354","127,151,156,269,267,163,33,39,33,202",553
4511,101,"683,539,811,710,466,489,898,248,30,290","127,148,3,127,42,269,39,148,21,3",612
5430,101,"683,37,677,63,76,770,502,433,626,11","127,151,156,269,36,129,36,33,164,156",546
2873,101,"923,770,834,30,789,887,169,193,626,342","195,129,36,21,156,3,164,21,164,163",477
1235,101,"923,312,508,133,811,533,488,637,368,417","195,148,219,163,3,39,129,155,3,165",494
4355,101,"683,37,677,443,42,342,63,856,439,163","127,151,156,176,176,163,269,39,153,163",586
3184,101,"683,37,731,312,636,406,452,492,923,25","127,151,219,148,56,127,146,127,195,148",535
2179,101,"923,37,887,502,834,291,30,572,385,439","195,151,3,36,36,21,21,39,39,153",352
3210,101,"683,37,677,770,342,30,71,161,439,555","127,151,156,129,163,21,156,156,153,33",544
3735,101,"683,37,677,770,30,834,255,76,105,794","127,151,156,129,21,36,36,36,284,39",289
4486,101,"683,37,677,417,731,105,76,370,157,90","127,151,156,165,219,284,36,195,163,36",519
574,101,"683,37,677,30,342,79,385,891,555,439","127,151,156,21,163,155,39,267,33,153",483
633,101,"683,539,811,710,923,770,526,290,160,898","127,148,3,127,195,129,63,3,39,39",508
1133,101,"923,312,813,539,629,614,742,3,791,252","195,148,154,148,148,3,164,155,189,154",361
5148,101,"683,539,312,396,815,480,791,907,295,690","127,148,148,267,126,148,189,219,127,219",556
64,101,"683,37,421,502,406,629,923,157,464,133","127,151,195,36,127,148,195,163,148,163",494
5501,101,"683,37,677,30,342,79,385,800,433,555","127,151,156,21,163,155,39,156,33,33",463
1584,101,"923,312,813,539,295,629,907,480,363,452","195,148,154,148,127,148,219,148,128,146",413
729,101,"923,312,811,533,154,290,37,452,791,885","195,148,3,39,164,3,151,146,189,39",346
3759,101,"683,37,677,30,342,385,161,439,856,555","127,151,156,21,163,39,156,153,39,33",437
3009,101,"923,770,834,460,714,669,134,312,636,157","195,129,36,155,163,126,155,148,56,163",516
4554,101,"683,37,677,63,891,342,500,555,11,856","127,151,156,269,267,163,155,33,156,39",569
2626,101,"683,37,731,421,157,638,891,430,502,889","127,151,219,195,163,154,267,44,36,148",628
2261,101,"683,539,811,491,406,312,791,501,804,452","127,148,3,146,127,148,189,127,148,146",641
3610,101,"683,37,731,421,923,638,834,626,502,460","127,151,219,195,195,154,36,164,36,155",600
5528,101,"683,37,677,63,891,342,500,555,11,856","127,151,156,269,267,163,155,33,156,39",553
5711,101,"683,37,677,63,76,433,626,30,342,891","127,151,156,269,36,33,164,21,163,267",553
2930,101,"923,770,328,363,502,37,30,533,636,349","195,129,39,128,36,151,21,39,56,127",293
145,101,"683,37,677,770,342,385,30,90,433,834","127,151,156,129,163,39,21,36,33,36",500
5860,101,"923,312,813,539,629,480,742,791,867,922","195,148,154,148,148,148,164,189,155,154",354
5493,101,"683,37,677,417,255,105,770,555,370,525","127,151,156,165,36,284,129,33,195,3",544
1509,101,"544,692,115,245,719,63,439,443,572,561","174,176,175,217,181,269,153,176,39,63",594
3202,101,"683,539,312,396,43,336,252,742,163,257","127,148,148,267,163,176,154,164,163,146",669
541,101,"683,539,811,710,923,406,508,154,80,348","127,148,3,127,195,127,219,164,155,44",528
1595,101,"923,770,328,375,363,37,417,502,853,657","195,129,39,54,128,151,165,36,44,54,56",500
4837,101,"683,539,312,791,566,480,295,907,815,931","127,148,148,189,146,148,127,219,126,56",464
5610,101,"683,539,811,710,466,375,923,489,770,163","127,148,3,127,42,54,195,269,129,163",653
66,101,"683,539,811,491,406,452,501,907,466,756","127,148,3,146,127,146,127,219,42,58",653
4215,101,"683,37,677,770,90,409,642,433,207,293","127,151,156,129,36,195,195,33,127,3",415
5436,101,"683,539,811,491,406,867,791,804,690,349","127,148,3,146,127,155,189,148,219,127",547
2737,101,"683,539,811,710,923,406,529,178,501,508","127,148,3,127,195,127,155,155,127,219",535
573,101,"923,312,811,488,600,451,533,710,348,770","195,148,3,129,56,163,39,127,44,129",547
1670,101,"683,37,677,63,76,770,923,502,834,891","127,151,156,269,36,129,195,36,36,267",644
5744,101,"683,37,677,443,63,42,342,555,856,161","127,151,156,176,269,176,163,33,39,156",586
1223,101,"923,37,887,502,417,30,551,745,342,626","195,151,3,36,165,21,195,3,163,164",400
2837,101,"683,37,677,63,891,342,385,30,79,439","127,151,156,269,267,163,39,21,155,153",538
5167,101,"683,37,731,312,636,406,76,525,638,78","127,151,219,148,56,127,36,3,154,219",557
1374,101,"683,37,677,63,76,433,502,891,30,79","127,151,156,269,36,33,36,267,21,155",553
2938,101,"683,37,731,312,629,25,825,594,440,786","127,151,219,148,148,148,148,146,136,154",535
4883,101,"683,37,677,63,76,157,923,834,626,502","127,151,156,269,36,163,195,36,164,36",531
1715,101,"923,770,834,30,572,119,291,439,605,71","195,129,36,21,39,36,21,153,155,156",378
1563,101,"683,37,677,770,79,342,30,161,439,169","127,151,156,129,155,163,21,156,153,164",519
3981,101,"683,539,312,295,452,248,636,501,791,508","127,148,148,127,146,148,56,127,189,219",520
1993,101,"683,539,312,295,452,791,394,501,480,931","127,148,148,127,146,189,127,127,148,56",540
4228,101,"683,37,677,770,79,30,342,385,605,255","127,151,156,129,155,21,163,39,155,36",549
3557,101,"683,37,677,255,105,76,157,370,923,802","127,151,156,36,284,36,163,195,195,127",304
449,101,"683,37,731,421,157,638,776,502,923,834","127,151,219,195,163,154,267,36,195,36",541
944,101,"923,770,834,30,789,119,439,169,605,856","195,129,36,21,156,36,153,164,155,39",447
3243,101,"683,37,677,23,417,255,638,63,555,71","127,151,156,125,165,36,154,269,33,156",553
889,101,"683,37,731,421,157,638,776,502,923,636","127,151,219,195,163,154,267,36,195,56",519
3540,101,"683,37,731,421,157,638,776,502,923,834","127,151,219,195,163,154,267,36,195,36",553
4748,101,"923,770,834,30,789,119,63,439,342,169","195,129,36,21,156,36,269,153,163,164",521
3532,101,"683,37,677,770,90,409,642,433,502,834","127,151,156,129,36,195,195,33,36,36",528
1764,101,"683,37,677,417,255,105,451,923,97,157","127,151,156,165,36,284,163,195,39,163",541
1614,101,"683,37,677,63,891,342,161,555,301,255","127,151,156,269,267,163,156,33,44,36",571
5452,101,"683,37,677,417,731,105,76,370,157,776","127,151,156,165,219,284,36,195,163,267",519
5139,101,"683,37,677,417,255,105,770,555,370,525","127,151,156,165,36,284,129,33,195,3",472
2840,101,"923,37,887,502,834,439,417,30,789,160","195,151,3,36,36,153,165,21,156,39",355
2905,101,"683,37,731,312,636,406,848,306,328,525","127,151,219,148,56,127,44,267,39,3",628
1294,101,"683,37,677,63,76,770,105,30,342,834","127,151,156,269,36,129,284,21,163,36",570
2101,101,"683,539,811,491,406,452,907,508,791,480","127,148,3,146,127,146,219,219,189,148",574
