user_id,sampled_q_ids,sampled_subject_ids,student_total_questions
6147,"740,816,125,885,51,76,626,890,311,662","36,164,54,39,117,36,164,164,155,130",576
870,"740,716,852,885,51,76,840,298,642,319","36,117,156,39,117,36,163,126,195,195",427
4088,"740,816,898,118,105,934,264,289,502,83","36,164,39,114,284,21,220,146,36,126",479
5126,"740,816,898,118,105,790,934,264,289,412","36,164,39,114,284,148,21,220,146,284",498
464,"740,816,716,196,898,118,790,386,934,289","36,164,117,114,39,114,148,44,21,146",608
4325,"740,816,898,754,118,105,934,264,289,412","36,164,39,155,114,284,21,220,146,284",571
2618,"740,816,716,196,898,118,386,105,934,412","36,164,117,114,39,114,44,284,21,284",586
4940,"740,816,125,852,885,51,626,890,840,705","36,164,54,156,39,117,164,164,163,44",601
1823,"740,816,125,885,582,398,890,840,705,871","36,164,54,39,63,270,164,163,44,269",612
1373,"740,816,716,196,898,118,754,105,934,264","36,164,117,114,39,114,155,284,21,220",469
2795,"740,816,852,885,675,51,76,790,626,898","36,164,156,39,165,117,36,148,164,39",510
5933,"740,716,816,790,852,675,51,626,463,298","36,117,164,148,156,165,117,164,155,126",448
1778,"740,816,790,125,852,898,118,540,885,51","36,164,148,54,156,39,114,54,39,117",563
4793,"740,816,196,118,937,386,633,934,289,330","36,164,114,114,168,44,163,21,146,300",667
2949,"740,816,790,125,852,540,885,675,51,76","36,164,148,54,156,54,39,165,117,36",600
1077,"852,754,51,105,76,934,264,412,502,736","156,155,117,284,36,21,220,284,36,155",290
3462,"740,816,716,196,898,118,386,105,934,289","36,164,117,114,39,114,44,284,21,146",539
2322,"740,816,716,221,898,232,118,386,168,934","36,164,117,60,39,267,114,44,165,21",693
199,"740,816,198,852,885,675,540,125,626,790","36,164,148,156,39,165,54,54,164,148",604
248,"740,816,125,852,540,885,675,582,76,398","36,164,54,156,54,39,165,63,36,270",612
4142,"740,816,716,196,898,198,852,885,51,76","36,164,117,114,39,148,156,39,117,36",464
4017,"740,816,125,852,885,51,626,890,69,840","36,164,54,156,39,117,164,164,3,163",519
767,"740,816,196,898,754,118,716,790,852,885","36,164,114,39,155,114,117,148,156,39",582
4698,"740,816,790,221,852,885,675,898,118,232","36,164,148,60,156,39,165,39,114,267",553
35,"740,816,716,221,852,885,675,582,76,626","36,164,117,60,156,39,165,63,36,164",620
2148,"740,816,790,852,885,675,51,76,626,898","36,164,148,156,39,165,117,36,164,39",520
4875,"740,716,852,885,675,51,76,626,890,69","36,117,156,39,165,117,36,164,164,3",423
5579,"740,816,790,125,852,540,885,675,51,76","36,164,148,54,156,54,39,165,117,36",585
5580,"740,816,898,754,118,232,168,934,289,790","36,164,39,155,114,267,165,21,146,148",608
1109,"740,816,790,221,852,898,118,232,386,885","36,164,148,60,156,39,114,267,44,39",555
6018,"740,716,852,885,51,76,816,69,463,97","36,117,156,39,117,36,164,3,155,39",312
2923,"740,816,790,221,898,754,118,232,125,386","36,164,148,60,39,155,114,267,54,44",669
1172,"740,816,790,125,852,675,76,626,840,662","36,164,148,54,156,165,36,164,163,130",506
714,"740,816,790,898,754,118,934,289,261,852","36,164,148,39,155,114,21,146,153,156",380
425,"852,754,51,76,737,840,520,298,844,277","156,155,117,36,137,163,127,126,21,220",304
5558,"740,816,852,885,675,790,898,754,118,105","36,164,156,39,165,148,39,155,114,284",561
3945,"740,716,816,790,852,885,675,51,196,898","36,117,164,148,156,39,165,117,114,39",582
730,"740,816,898,118,386,105,790,852,934,264","36,164,39,114,44,284,148,156,21,220",572
3475,"740,816,790,125,852,898,118,540,105,934","36,164,148,54,156,39,114,54,284,21",547
2062,"740,816,898,118,790,934,289,261,502,830","36,164,39,114,148,21,146,153,36,148",380
3456,"740,816,852,885,675,51,626,890,311,662","36,164,156,39,165,117,164,164,155,130",545
2726,"740,816,790,125,852,540,675,51,626,890","36,164,148,54,156,54,165,117,164,164",546
3852,"740,816,898,118,105,790,125,852,540,885","36,164,39,114,284,148,54,156,54,39",531
