user_id,seed,sampled_q_ids,sampled_subject_ids,student_total_questions
1223,100,"134,637,372,676,769,111,281,764,314,3","155,155,155,155,155,155,155,155,155,155",400
2837,100,"676,372,80,234,361,605,547,238,650,833","155,155,155,155,155,155,155,155,155,155",538
5167,100,"372,178,646,80,238,517,527,809,683,278","155,155,155,155,155,155,155,155,127,155",557
1374,100,"134,360,676,938,646,547,529,80,738,234","155,155,155,155,155,155,155,155,155,155",553
2938,100,"134,209,80,809,831,460,661,83,214,583","155,155,155,155,155,155,284,126,127,3",535
4883,100,"676,463,361,867,111,736,529,238,3,183","155,155,155,155,155,155,155,155,155,155",531
1715,100,"646,788,529,736,764,111,460,234,3,361","155,155,155,155,155,155,155,155,155,155",378
1563,100,"938,337,372,738,234,45,276,599,242,678","155,155,155,155,155,155,155,155,155,155",519
3981,100,"134,209,337,461,80,788,676,111,831,527","155,155,155,155,155,155,155,155,155,155",520
1993,100,"372,788,461,646,3,517,234,460,199,311","155,155,155,155,155,155,155,155,155,155",540
4228,100,"637,461,360,738,500,547,831,588,788,238","155,155,155,155,155,155,155,155,155,155",549
3557,100,"938,788,646,80,234,311,605,529,111,460","155,155,155,155,155,155,155,155,155,155",304
449,100,"209,637,867,938,738,80,3,764,111,143","155,155,155,155,155,155,155,155,155,155",541
944,100,"209,637,337,361,372,183,628,833,547,736","155,155,155,155,155,155,155,155,155,155",447
3243,100,"637,337,80,652,500,311,599,628,278,281","155,155,155,155,155,155,155,155,155,155",553
889,100,"134,637,372,831,500,80,111,736,764,314","155,155,155,155,155,155,155,155,155,155",519
3540,100,"134,637,938,463,867,646,809,683,314,281","155,155,155,155,155,155,155,127,155,155",553
4748,100,"134,209,738,547,500,831,517,769,833,623","155,155,155,155,155,155,155,155,155,155",521
3532,100,"209,637,360,547,529,764,517,926,809,527","155,155,155,155,155,155,155,155,155,155",528
1764,100,"337,372,461,755,605,736,80,764,238,199","155,155,155,155,155,155,155,155,155,155",541
1614,100,"134,209,372,461,45,234,361,183,769,599","155,155,155,155,155,155,155,155,155,155",571
5452,100,"134,209,676,764,337,199,372,637,683,700","155,155,155,155,155,155,155,155,127,219",519
5139,100,"337,463,547,234,588,764,755,605,500,242","155,155,155,155,155,155,155,155,155,155",472
2840,100,"788,80,738,238,234,517,361,769,278,143","155,155,155,155,155,155,155,155,155,155",355
2905,100,"134,529,80,360,372,463,831,311,736,281","155,155,155,155,155,155,155,155,155,155",628
1294,100,"938,529,372,360,736,143,311,238,281,45","155,155,155,155,155,155,155,155,155,155",570
2101,100,"209,337,646,314,460,547,436,517,683,278","155,155,155,155,155,155,156,155,127,155",574
5250,100,"134,637,463,360,372,80,736,238,3,199","155,155,155,155,155,155,155,155,155,155",338
2710,100,"637,372,463,178,337,736,360,3,143,111","155,155,155,155,155,155,155,155,155,155",520
3446,100,"938,867,831,45,736,517,588,623,678,926","155,155,155,155,155,155,155,155,155,155",519
1057,100,"938,788,461,529,436,337,278,683,809,700","155,155,155,155,156,155,155,127,155,219",543
185,100,"938,80,111,463,639,552,461,568,946,278","155,155,155,155,155,63,155,169,174,155",720
622,100,"209,637,337,938,360,111,463,736,372,738","155,155,155,155,155,155,155,155,155,155",535
2367,100,"637,372,3,764,111,547,831,199,278,281","155,155,155,155,155,155,155,155,155,155",398
5110,100,"209,178,461,372,337,517,460,926,736,436","155,155,155,155,155,155,155,155,155,156",349
5210,100,"938,372,788,80,79,45,311,361,527,314","155,155,155,155,155,155,155,155,155,155",523
2654,100,"938,143,314,683,639,278,311,809,45,234","155,155,155,127,155,155,155,155,155,155",541
5074,100,"134,372,831,79,547,517,183,755,242,599","155,155,155,155,155,155,155,155,155,155",553
4457,100,"360,867,461,337,788,764,831,314,683,809","155,155,155,155,155,155,155,155,127,155",690
1462,100,"938,360,337,372,517,755,80,111,764,311","155,155,155,155,155,155,155,155,155,155",554
1213,100,"788,529,738,527,361,311,45,500,276,281","155,155,155,155,155,155,155,155,155,155",644
1506,100,"134,463,360,676,788,45,527,926,183,650","155,155,155,155,155,155,155,155,155,155",388
1010,100,"209,463,738,79,764,80,238,311,111,234","155,155,155,155,155,155,155,155,155,155",270
1760,100,"637,676,463,80,529,111,3,736,45,460","155,155,155,155,155,155,155,155,155,155",600
1298,100,"134,463,360,461,646,736,281,517,178,809","155,155,155,155,155,155,155,155,155,155",430
3549,100,"676,337,461,463,199,372,178,831,683,238","155,155,155,155,155,155,155,155,127,155",633
5694,100,"360,178,80,529,199,278,3,552,36,111","155,155,155,155,155,155,155,63,44,155",606
3791,100,"209,867,788,143,337,278,809,461,683,738","155,155,155,155,155,155,155,155,127,155",639
4216,100,"134,788,867,926,314,238,199,639,809,683","155,155,155,155,155,155,155,155,155,127",553
1837,100,"938,337,372,463,831,183,500,80,529,683","155,155,155,155,155,155,155,155,155,127",499
2380,100,"134,209,80,529,736,527,360,683,491,436","155,155,155,155,155,155,155,127,146,156",535
2786,100,"676,938,831,79,45,517,628,242,833,754","155,155,155,155,155,155,155,155,155,155",691
3513,100,"676,360,463,79,45,276,372,646,311,80","155,155,155,155,155,155,155,155,155,155",523
3166,100,"209,938,372,738,79,463,234,461,547,788","155,155,155,155,155,155,155,155,155,155",472
111,100,"134,463,372,337,646,79,529,547,517,45","155,155,155,155,155,155,155,155,155,155",598
4671,100,"134,637,337,463,80,111,547,45,605,361","155,155,155,155,155,155,155,155,155,155",553
1507,100,"938,788,80,143,529,3,278,436,683,552","155,155,155,155,155,155,155,156,127,63",634
3266,100,"938,337,646,764,529,238,199,809,314,683","155,155,155,155,155,155,155,155,155,127",579
3187,100,"637,360,463,79,646,831,311,361,80,45","155,155,155,155,155,155,155,155,155,155",374
5211,100,"637,788,547,178,111,199,809,683,157,736","155,155,155,155,155,155,155,127,163,155",541
2831,100,"134,372,938,80,178,764,436,157,712,311","155,155,155,155,155,155,156,163,44,155",513
2347,100,"209,178,646,637,831,463,436,281,238,809","155,155,155,155,155,155,156,155,155,155",555
5507,100,"938,788,646,80,337,199,372,926,683,238","155,155,155,155,155,155,155,155,127,155",519
5195,100,"134,637,360,234,500,646,372,736,764,314","155,155,155,155,155,155,155,155,155,155",304
5544,100,"209,360,461,831,361,755,276,646,736,80","155,155,155,155,155,155,155,155,155,155",720
2914,100,"134,178,529,80,143,111,360,527,460,281","155,155,155,155,155,155,155,155,155,155",559
5496,100,"134,178,938,764,460,314,639,278,436,360","155,155,155,155,155,155,155,155,156,155",530
1138,100,"938,360,337,45,529,311,517,183,926,199","155,155,155,155,155,155,155,155,155,155",535
4419,100,"134,637,463,79,676,80,311,500,517,588","155,155,155,155,155,155,155,155,155,155",627
3276,100,"637,676,337,463,372,45,755,500,529,314","155,155,155,155,155,155,155,155,155,155",569
2918,100,"676,867,337,646,80,755,234,45,736,238","155,155,155,155,155,155,155,155,155,155",634
50,100,"134,111,529,234,764,926,755,605,736,650","155,155,155,155,155,155,155,155,155,155",304
1378,100,"134,676,80,199,527,639,547,831,938,281","155,155,155,155,155,155,155,155,155,155",588
1389,100,"637,867,676,80,552,111,646,683,281,938","155,155,155,155,63,155,155,127,155,155",618
4400,100,"134,209,461,463,79,915,281,646,314,650","155,155,155,155,155,155,156,155,155,155,155",654
565,100,"134,209,637,337,234,831,599,623,755,372","155,155,155,155,155,155,155,155,155,155",640
5627,100,"134,178,646,372,831,547,736,460,809,926","155,155,155,155,155,155,155,155,155,155",669
5456,100,"360,337,867,372,547,3,736,809,238,683","155,155,155,155,155,155,155,155,155,127",611
1362,100,"676,867,178,3,547,764,199,738,926,683","155,155,155,155,155,155,155,155,155,127",574
123,100,"134,676,3,199,143,360,460,436,736,683","155,155,155,155,155,155,155,156,155,127",466
3482,100,"372,867,529,461,764,3,111,831,527,460","155,155,155,155,155,155,155,155,155,155",547
1626,100,"209,178,360,111,736,639,281,527,683,436","155,155,155,155,155,155,155,155,127,156",540
6033,100,"938,80,143,360,460,281,809,436,683,278","155,155,155,155,155,155,155,156,127,155",661
5560,100,"676,360,646,80,867,199,3,460,639,683","155,155,155,155,155,155,155,155,155,127",616
4723,100,"867,788,646,178,764,3,736,111,460,238","155,155,155,155,155,155,155,155,155,155",498
1525,100,"134,637,831,199,278,639,527,764,683,552","155,155,155,155,155,155,155,155,127,63",600
3854,100,"209,867,788,676,764,111,460,372,436,360","155,155,155,155,155,155,155,155,156,155",544
184,100,"867,529,738,460,361,281,79,683,278,157","155,155,155,155,155,155,155,127,155,163",645
1025,100,"134,646,209,460,639,463,111,314,683,238","155,155,155,155,155,155,155,155,127,155",535
2100,100,"637,867,646,676,764,460,831,436,372,517","155,155,155,155,155,155,155,156,155,155",371
2034,100,"676,178,80,552,527,583,214,938,83,639","155,155,155,63,155,3,127,155,126,155",485
1554,100,"676,867,337,461,738,79,755,529,143,111","155,155,155,155,155,155,155,155,155,155",612
3938,100,"209,461,738,646,547,178,3,764,111,234","155,155,155,155,155,155,155,155,155,155",688
481,100,"938,360,867,463,646,738,45,547,755,361","155,155,155,155,155,155,155,155,155,155",463
3315,100,"337,788,764,143,527,547,809,436,460,683","155,155,155,155,155,155,155,156,155,127",541
966,100,"360,463,337,529,460,831,143,926,314,45","155,155,155,155,155,155,155,155,155,155",510
4238,100,"134,867,360,111,938,809,639,738,683,700","155,155,155,155,155,155,155,155,127,219",521
3693,100,"637,372,337,463,938,788,764,3,547,683","155,155,155,155,155,155,155,155,155,127",463
1674,100,"676,867,938,337,360,372,461,143,111,831","155,155,155,155,155,155,155,155,155,155",640
4328,100,"938,337,461,45,605,314,764,588,143,650","155,155,155,155,155,155,155,155,155,155",278
4352,100,"209,676,199,529,646,372,3,639,436,683","155,155,155,155,155,155,155,155,156,127",535
5529,100,"209,178,463,529,143,337,831,460,314,199","155,155,155,155,155,155,155,155,155,155",506
2677,100,"134,209,463,646,831,683,436,639,527,281","155,155,155,155,155,127,156,155,155,155",796
3486,100,"134,637,337,361,605,276,599,755,372,278","155,155,155,155,155,155,155,155,155,155",702
796,100,"938,80,646,463,547,831,3,738,527,79","155,155,155,155,155,155,155,155,155,155",635
2917,100,"209,867,788,360,178,637,199,314,3,738","155,155,155,155,155,155,155,155,155,155",519
2572,100,"637,337,360,588,463,80,738,755,926,831","155,155,155,155,155,155,155,155,155,155",275
4,100,"337,461,738,79,361,764,605,111,529,650","155,155,155,155,155,155,155,155,155,155",226
4277,100,"209,360,461,831,79,646,529,926,238,111","155,155,155,155,155,155,155,155,155,155",563
444,100,"938,360,372,461,529,646,337,199,281,45","155,155,155,155,155,155,155,155,155,155",526
6036,100,"209,463,461,738,79,361,234,517,500,736","155,155,155,155,155,155,155,155,155,155",493
2078,100,"209,637,337,234,588,372,183,831,278,736","155,155,155,155,155,155,155,155,155,155",516
2781,100,"134,463,360,372,646,234,764,683,281,926","155,155,155,155,155,155,155,127,155,155",555
1503,100,"867,461,831,646,311,517,588,276,736,183","155,155,155,155,155,155,155,155,155,155",553
2961,100,"938,461,788,652,361,527,736,764,314,755","155,155,155,155,155,155,155,155,155,155",678
2627,100,"134,372,938,337,738,79,831,926,698,45","155,155,155,155,155,155,155,155,176,155",689
1930,100,"134,676,788,337,360,45,769,361,143,314","155,155,155,155,155,155,155,155,155,155",471
2436,100,"646,529,80,764,234,926,79,361,143,3","155,155,155,155,155,155,155,155,155,155",300
4492,100,"209,676,463,788,738,199,755,314,281,45","155,155,155,155,155,155,155,155,155,155",531
4858,100,"676,372,461,738,938,831,788,527,736,314","155,155,155,155,155,155,155,155,155,155",594
1041,100,"337,372,646,831,45,183,547,754,652,736","155,155,155,155,155,155,155,155,155,155",669
987,100,"209,676,529,322,42,330,214,170,633,716","155,155,155,175,176,300,127,39,163,117",690
432,100,"637,337,360,788,143,736,314,527,809,683","155,155,155,155,155,155,155,155,155,127",507
6147,100,"134,637,360,738,45,361,372,676,276,461","155,155,155,155,155,155,155,155,155,155",576
870,100,"360,463,461,738,45,234,276,755,361,678","155,155,155,155,155,155,155,155,155,155",427
4088,100,"209,867,461,736,199,547,639,238,143,311","155,155,155,155,155,155,155,155,155,155",479
5126,100,"209,788,178,199,83,264,214,335,508,661","155,155,155,155,126,220,127,195,219,284",498
464,100,"360,178,199,547,3,463,831,683,314,157","155,155,155,155,155,155,155,127,155,163",608
4325,100,"209,676,463,3,529,111,527,372,460,314","155,155,155,155,155,155,155,155,155,155",571
2618,100,"134,463,938,234,831,517,764,867,755,3","155,155,155,155,155,155,155,155,155,155",586
4940,100,"134,360,111,926,605,143,588,199,238,809","155,155,155,155,155,155,155,155,155,155",601
1823,100,"637,676,831,45,588,460,517,111,867,143","155,155,155,155,155,155,155,155,155,155",612
1373,100,"372,178,463,143,736,111,314,281,926,436","155,155,155,155,155,155,155,155,155,156",469
2795,100,"337,463,867,461,831,234,605,764,547,143","155,155,155,155,155,155,155,155,155,155",510
5933,100,"938,372,461,831,79,588,183,650,833,311","155,155,155,155,155,155,155,155,155,155",448
1778,100,"867,788,111,547,281,736,234,183,605,314","155,155,155,155,155,155,155,155,155,155",563
4793,100,"372,867,111,199,736,527,639,238,809,361","155,155,155,155,155,155,155,155,155,155",667
2949,100,"209,360,463,79,588,738,938,676,547,517","155,155,155,155,155,155,155,155,155,155",600
1077,100,"637,178,646,80,460,314,463,527,938,683","155,155,155,155,155,155,155,155,155,127",290
3462,100,"134,867,80,337,372,831,736,764,547,938","155,155,155,155,155,155,155,155,155,155",539
2322,100,"209,461,831,867,764,314,736,809,683,238","155,155,155,155,155,155,155,155,127,155",693
199,100,"134,938,915,676,738,736,178,143,764,683","155,155,155,156,155,155,155,155,155,155,127",604
248,100,"372,788,527,517,45,926,460,238,311,683","155,155,155,155,155,155,155,155,155,127",612
4142,100,"637,676,360,372,938,111,527,143,809,683","155,155,155,155,155,155,155,155,155,127",464
4017,100,"337,461,199,463,143,646,460,436,527,639","155,155,155,155,155,155,155,156,155,155",519
767,100,"134,637,372,234,646,111,80,79,45,547","155,155,155,155,155,155,155,155,155,155",582
4698,100,"134,676,867,646,80,111,831,529,926,361","155,155,155,155,155,155,155,155,155,155",553
35,100,"372,646,178,527,199,3,661,552,738,529","155,155,155,155,155,155,284,63,155,155",620
2148,100,"134,463,80,79,234,547,517,281,764,683","155,155,155,155,155,155,155,155,155,127",520
4875,100,"209,360,337,199,463,547,143,80,460,314","155,155,155,155,155,155,155,155,155,155",423
5579,100,"134,867,209,3,111,552,788,583,36,463","155,155,155,155,155,63,155,3,44,155",585
5580,100,"209,360,463,738,646,736,527,529,547,314","155,155,155,155,155,155,155,155,155,155",608
1109,100,"134,178,529,461,736,143,764,111,3,460","155,155,155,155,155,155,155,155,155,155",555
6018,100,"337,372,461,45,831,500,276,599,769,242","155,155,155,155,155,155,155,155,155,155",312
2923,100,"676,360,831,646,769,736,238,143,3,527","155,155,155,155,155,155,155,155,155,155",669
1172,100,"209,463,788,867,460,547,45,769,500,143","155,155,155,155,155,155,155,155,155,155",506
714,100,"209,360,676,178,529,143,372,831,809,517","155,155,155,155,155,155,155,155,155,155",380
425,100,"209,337,831,234,547,755,111,527,238,183","155,155,155,155,155,155,155,155,155,155",304
5558,100,"676,178,529,199,111,460,143,639,738,683","155,155,155,155,155,155,155,155,155,127",561
3945,100,"676,178,938,788,529,831,143,738,547,238","155,155,155,155,155,155,155,155,155,155",582
730,100,"637,646,831,547,143,314,926,809,683,281","155,155,155,155,155,155,155,155,127,155",572
3475,100,"134,867,529,209,3,460,278,337,661,834","155,155,155,155,155,155,155,155,284,36",547
2062,100,"676,646,529,111,736,460,199,764,517,547","155,155,155,155,155,155,155,155,155,155",380
3456,100,"867,788,831,111,755,45,361,769,764,529","155,155,155,155,155,155,155,155,155,155",545
2726,100,"337,461,547,45,183,3,460,926,769,599","155,155,155,155,155,155,155,155,155,155",546
3852,100,"867,80,646,831,547,460,199,517,314,278","155,155,155,155,155,155,155,155,155,155",531
4540,101,"637,461,360,79,45,605,588,738,372,938","155,155,155,155,155,155,155,155,155,155",251
3507,101,"463,867,80,646,831,738,199,281,314,143","155,155,155,155,155,155,155,155,155,155",531
4932,101,"134,788,529,3,637,938,527,547,738,281","155,155,155,155,155,155,155,155,155,155",471
5784,101,"134,867,676,527,360,278,460,639,547,436","155,155,155,155,155,155,155,155,155,156",490
5424,101,"209,788,372,867,646,738,831,764,926,639","155,155,155,155,155,155,155,155,155,155",535
5481,101,"938,788,646,461,337,360,45,311,3,652","155,155,155,155,155,155,155,155,155,155",553
4511,101,"938,360,788,646,463,547,764,738,926,143","155,155,155,155,155,155,155,155,155,155",612
5430,101,"637,676,463,372,938,337,646,764,588,769","155,155,155,155,155,155,155,155,155,155",546
2873,101,"676,529,463,764,111,738,755,278,809,460","155,155,155,155,155,155,155,155,155,155",477
1235,101,"637,676,360,311,736,788,605,764,460,143","155,155,155,155,155,155,155,155,155,155",494
4355,101,"938,788,831,80,183,736,769,276,867,238","155,155,155,155,155,155,155,155,155,155",586
3184,101,"938,461,111,831,3,527,926,281,460,683","155,155,155,155,155,155,155,155,155,127",535
2179,101,"134,463,676,234,738,45,517,599,736,938","155,155,155,155,155,155,155,155,155,155",352
3210,101,"134,463,337,372,738,361,276,623,755,833","155,155,155,155,155,155,155,155,155,155",544
3735,101,"676,337,234,361,588,755,311,639,867,599","155,155,155,155,155,155,155,155,155,155",289
4486,101,"209,938,372,461,361,755,769,788,80,529","155,155,155,155,155,155,155,155,155,155",519
574,101,"867,80,111,45,79,529,769,926,238,183","155,155,155,155,155,155,155,155,155,155",483
633,101,"529,80,143,234,238,178,926,199,683,45","155,155,155,155,155,155,155,155,127,155",508
1133,101,"637,461,80,199,143,3,436,463,583,834","155,155,155,155,155,155,156,155,3,36",361
5148,101,"637,178,3,738,661,646,683,372,281,604","155,155,155,155,284,155,127,155,155,269",556
64,101,"867,80,111,311,547,143,764,234,281,755","155,155,155,155,155,155,155,155,155,155",494
5501,101,"637,676,736,527,79,764,361,314,238,683","155,155,155,155,155,155,155,155,155,127",463
1584,101,"637,867,831,199,3,527,583,83,214,834","155,155,155,155,155,155,3,126,127,36",413
729,101,"360,461,646,111,736,436,926,834,583,795","155,155,155,155,155,156,155,36,3,156",346
3759,101,"938,461,111,234,588,769,599,242,678,650","155,155,155,155,155,155,155,155,155,155",437
3009,101,"134,788,831,764,460,736,926,183,605,650","155,155,155,155,155,155,155,155,155,155",516
4554,101,"867,461,831,517,500,650,527,278,199,599","155,155,155,155,155,155,155,155,155,155",569
2626,101,"134,867,676,463,80,646,938,926,3,314","155,155,155,155,155,155,155,155,155,155",628
2261,101,"209,637,372,461,463,80,3,143,460,547","155,155,155,155,155,155,155,155,155,155",641
3610,101,"209,676,529,80,143,637,461,938,736,3","155,155,155,155,155,155,155,155,155,155",600
5528,101,"134,360,372,738,500,652,461,831,646,402","155,155,155,155,155,155,155,155,155,155",553
5711,101,"209,637,867,646,938,311,764,111,79,809","155,155,155,155,155,155,155,155,155,155",553
2930,101,"134,637,360,79,588,372,361,80,111,500","155,155,155,155,155,155,155,155,155,155",293
145,101,"134,360,111,831,588,80,788,460,361,183","155,155,155,155,155,155,155,155,155,155",500
5860,101,"209,360,676,867,938,788,143,463,314,547","155,155,155,155,155,155,155,155,155,155",354
5493,101,"637,372,646,337,738,234,755,599,183,402","155,155,155,155,155,155,155,155,155,155",544
1509,101,"209,646,461,199,652,738,698,281,111,143","155,155,155,155,155,155,176,155,155,155",594
3202,101,"337,867,3,788,764,552,42,36,683,314","155,155,155,155,155,63,176,44,127,155",669
541,101,"209,372,80,143,738,736,199,238,683,281","155,155,155,155,155,155,155,155,127,155",528
1595,101,"209,676,372,646,788,111,755,605,314,650","155,155,155,155,155,155,155,155,155,155",500
4837,101,"372,461,529,111,3,460,527,238,639,683","155,155,155,155,155,155,155,155,155,127",464
5610,101,"134,209,111,360,683,278,637,938,517,809","155,155,155,155,127,155,155,155,155,155",653
66,101,"676,646,80,111,764,527,736,314,683,639","155,155,155,155,155,155,155,155,127,155",653
4215,101,"209,938,517,311,547,736,460,926,278,809","155,155,155,155,155,155,155,155,155,155",415
5436,101,"134,637,337,867,3,764,683,238,436,517","155,155,155,155,155,155,127,155,156,155",547
2737,101,"337,178,529,80,646,527,143,683,372,281","155,155,155,155,155,155,155,127,155,155",535
573,101,"337,867,80,646,3,111,314,436,547,639","155,155,155,155,155,155,155,156,155,155",547
1670,101,"637,676,372,529,111,831,311,517,588,652","155,155,155,155,155,155,155,155,155,155",644
5744,101,"938,788,646,45,764,736,3,178,238,517","155,155,155,155,155,155,155,155,155,155",586
1223,101,"134,938,676,547,361,646,517,281,314,769","155,155,155,155,155,155,155,155,155,155",400
2837,101,"637,676,337,79,605,463,588,646,938,111","155,155,155,155,155,155,155,155,155,155",538
5167,101,"209,637,372,646,738,736,788,460,281,639","155,155,155,155,155,155,155,155,155,155",557
1374,101,"209,360,463,646,80,831,79,547,926,736","155,155,155,155,155,155,155,155,155,155",553
2938,101,"337,529,80,278,646,683,661,335,700,583","155,155,155,155,155,127,284,195,219,3",535
4883,101,"360,337,234,79,588,755,623,628,833,754","155,155,155,155,155,155,155,155,155,155",531
1715,101,"938,360,738,45,238,764,605,529,867,3","155,155,155,155,155,155,155,155,155,155",378
1563,101,"134,80,867,926,79,588,183,678,833,311","155,155,155,155,155,155,155,155,155,155",519
3981,101,"337,178,529,527,3,661,738,238,583,436","155,155,155,155,155,284,155,155,3,156",520
1993,101,"337,867,463,80,547,529,314,143,683,278","155,155,155,155,155,155,155,155,127,155",540
4228,101,"209,337,738,79,80,238,517,605,529,183","155,155,155,155,155,155,155,155,155,155",549
3557,101,"637,360,646,547,361,736,517,599,788,867","155,155,155,155,155,155,155,155,155,155",304
449,101,"134,676,831,764,337,460,738,809,683,314","155,155,155,155,155,155,155,155,127,155",541
944,101,"134,646,529,831,736,605,650,276,623,628","155,155,155,155,155,155,155,155,155,155",447
3243,101,"209,360,461,45,500,361,736,547,926,623","155,155,155,155,155,155,155,155,155,155",553
889,101,"134,461,337,788,111,831,183,500,529,639","155,155,155,155,155,155,155,155,155,155",519
3540,101,"134,209,372,738,463,199,547,281,683,157","155,155,155,155,155,155,155,155,127,163",553
4748,101,"209,938,463,788,736,547,755,183,769,242","155,155,155,155,155,155,155,155,155,155",521
3532,101,"360,461,80,79,605,736,311,764,238,281","155,155,155,155,155,155,155,155,155,155",528
1764,101,"209,637,463,80,938,788,867,650,736,278","155,155,155,155,155,155,155,155,155,155",541
1614,101,"463,867,764,79,517,361,769,605,460,650","155,155,155,155,155,155,155,155,155,155",571
5452,101,"637,788,831,337,360,463,738,527,436,314","155,155,155,155,155,155,155,155,156,155",519
5139,101,"134,209,360,79,676,372,517,646,938,764","155,155,155,155,155,155,155,155,155,155",472
2840,101,"360,646,529,311,45,527,3,178,639,650","155,155,155,155,155,155,155,155,155,155",355
2905,101,"637,867,461,360,676,234,281,45,736,683","155,155,155,155,155,155,155,155,155,127",628
1294,101,"209,646,764,337,547,938,111,831,755,281","155,155,155,155,155,155,155,155,155,155",570
2101,101,"134,637,337,178,867,938,547,460,314,683","155,155,155,155,155,155,155,155,155,127",574
