user_id,seed,sampled_q_ids,sampled_subject_ids,student_total_questions
2261,100,"134,867,676,199,3,178,527,552,83,214","155,155,155,155,155,155,155,63,126,127",641
5528,100,"134,209,637,738,79,234,500,652,361,605","155,155,155,155,155,155,155,155,155,155",553
5711,100,"134,209,637,337,938,461,360,738,79,652","155,155,155,155,155,155,155,155,155,155",553
2466,100,"134,209,637,738,337,360,234,736,372,79","155,155,155,155,155,155,155,155,155,155",375
145,100,"134,209,637,738,337,360,234,605,547,646","155,155,155,155,155,155,155,155,155,155",500
5860,100,"134,867,788,676,178,764,527,831,80,143","155,155,155,155,155,155,155,155,155,155",354
5493,100,"134,867,788,547,736,676,637,360,79,234","155,155,155,155,155,155,155,155,155,155",544
3202,100,"134,867,676,637,831,178,552,278,527,42","155,155,155,155,155,155,63,155,155,176",669
541,100,"134,209,637,738,337,463,360,547,461,646","155,155,155,155,155,155,155,155,155,155",528
2883,100,"134,209,637,738,79,500,605,588,234,45","155,155,155,155,155,155,155,155,155,155",389
1595,100,"134,209,637,738,337,463,461,178,529,938","155,155,155,155,155,155,155,155,155,155",500
4837,100,"134,209,637,738,337,463,461,178,529,867","155,155,155,155,155,155,155,155,155,155",464
5610,100,"134,867,676,199,3,552,36,330,214,776","155,155,155,155,155,63,44,300,127,267",653
66,100,"134,867,676,199,178,788,529,209,637,938","155,155,155,155,155,155,155,155,155,155",653
5436,100,"134,209,676,867,178,788,143,199,938,764","155,155,155,155,155,155,155,155,155,155",547
2737,100,"134,867,676,199,178,788,209,764,143,529","155,155,155,155,155,155,155,155,155,155",535
573,100,"134,867,676,199,3,178,529,463,209,831","155,155,155,155,155,155,155,155,155,155",547
1670,100,"134,209,637,738,79,234,360,652,500,461","155,155,155,155,155,155,155,155,155,155",644
5744,100,"134,867,788,547,676,637,360,337,79,372","155,155,155,155,155,155,155,155,155,155",586
1223,100,"134,209,676,360,337,79,372,234,738,45","155,155,155,155,155,155,155,155,155,155",400
376,100,"676,867,178,529,788,646,461,143,199,764","155,155,155,155,155,155,155,155,155,155",412
2837,100,"134,209,637,738,79,500,605,547,337,588","155,155,155,155,155,155,155,155,155,155",538
2931,100,"134,788,646,637,831,337,461,80,360,209","155,155,155,155,155,155,155,155,155,155",461
1374,100,"134,209,637,337,360,79,652,372,676,463","155,155,155,155,155,155,155,155,155,155",553
2938,100,"134,867,676,199,3,178,527,83,214,776","155,155,155,155,155,155,155,126,127,267",535
1563,100,"134,209,637,738,79,500,605,276,234,599","155,155,155,155,155,155,155,155,155,155",519
3981,100,"134,209,637,337,938,178,80,831,314,764","155,155,155,155,155,155,155,155,155,155",520
1993,100,"134,209,676,867,764,529,199,788,178,80","155,155,155,155,155,155,155,155,155,155",540
4228,100,"134,209,637,738,79,234,500,361,676,605","155,155,155,155,155,155,155,155,155,155",549
934,100,"134,209,637,738,337,360,234,736,372,461","155,155,155,155,155,155,155,155,155,155",577
449,100,"134,867,788,676,178,764,527,831,80,938","155,155,155,155,155,155,155,155,155,155",541
944,100,"134,209,637,738,79,500,605,276,234,599","155,155,155,155,155,155,155,155,155,155",447
3243,100,"134,867,788,547,736,637,337,79,360,738","155,155,155,155,155,155,155,155,155,155",553
889,100,"134,209,637,738,337,360,234,736,372,461","155,155,155,155,155,155,155,155,155,155",519
3540,100,"134,209,637,337,360,79,676,938,372,461","155,155,155,155,155,155,155,155,155,155",553
2861,100,"134,209,637,738,79,500,605,276,234,588","155,155,155,155,155,155,155,155,155,155",412
4748,100,"134,209,637,738,79,500,605,234,276,599","155,155,155,155,155,155,155,155,155,155",521
3532,100,"134,209,637,738,337,360,234,605,547,646","155,155,155,155,155,155,155,155,155,155",528
1764,100,"134,209,637,738,79,234,500,361,764,676","155,155,155,155,155,155,155,155,155,155",541
1614,100,"134,209,637,738,79,234,500,361,676,605","155,155,155,155,155,155,155,155,155,155",571
5452,100,"134,209,676,867,764,461,80,938,637,788","155,155,155,155,155,155,155,155,155,155",519
5139,100,"134,209,637,738,79,234,500,605,276,588","155,155,155,155,155,155,155,155,155,155",472
2840,100,"134,867,788,547,736,637,337,372,360,738","155,155,155,155,155,155,155,155,155,155",355
2905,100,"134,867,788,676,637,547,461,337,360,79","155,155,155,155,155,155,155,155,155,155",628
1538,100,"134,209,637,337,79,588,500,45,276,314","155,155,155,155,155,155,155,155,155,155",494
681,100,"134,209,637,738,337,360,463,372,676,461","155,155,155,155,155,155,155,155,155,155",514
2101,100,"134,209,637,337,938,178,867,463,461,831","155,155,155,155,155,155,155,155,155,155",574
5250,100,"134,867,676,199,3,80,278,831,111,527","155,155,155,155,155,155,155,155,155,155",338
2710,100,"134,867,788,676,178,209,764,547,199,3","155,155,155,155,155,155,155,155,155,155",520
3446,100,"134,867,788,547,676,637,360,337,79,372","155,155,155,155,155,155,155,155,155,155",519
1057,100,"134,209,676,867,764,461,80,938,529,178","155,155,155,155,155,155,155,155,155,155",543
671,100,"134,867,788,547,676,637,461,639,178,764","155,155,155,155,155,155,155,155,155,155",460
185,100,"134,867,676,199,3,568,352,552,946,278","155,155,155,155,155,169,170,63,174,155",720
622,100,"134,867,676,199,178,527,788,3,80,143","155,155,155,155,155,155,155,155,155,155",535
2367,100,"134,867,788,676,178,764,529,80,199,527","155,155,155,155,155,155,155,155,155,155",398
717,100,"134,209,637,738,605,234,599,623,769,183","155,155,155,155,155,155,155,155,155,155",461
5110,100,"134,209,676,867,764,529,938,372,637,337","155,155,155,155,155,155,155,155,155,155",349
2548,100,"134,209,637,337,676,79,463,461,372,646","155,155,155,155,155,155,155,155,155,155",228
5210,100,"134,209,637,738,337,360,234,605,547,361","155,155,155,155,155,155,155,155,155,155",523
2654,100,"134,867,788,547,676,637,461,209,337,527","155,155,155,155,155,155,155,155,155,155",541
5074,100,"134,209,637,738,79,234,500,652,361,605","155,155,155,155,155,155,155,155,155,155",553
4457,100,"134,867,788,676,637,360,209,547,461,372","155,155,155,155,155,155,155,155,155,155",690
1462,100,"134,209,637,738,337,360,234,605,547,646","155,155,155,155,155,155,155,155,155,155",554
1213,100,"134,209,637,738,79,500,605,276,234,45","155,155,155,155,155,155,155,155,155,155",644
1760,100,"134,867,788,676,178,209,764,547,199,736","155,155,155,155,155,155,155,155,155,155",600
1298,100,"134,209,637,337,360,461,372,547,788,867","155,155,155,155,155,155,155,155,155,155",430
2094,100,"676,867,178,199,529,788,683,143,36,776","155,155,155,155,155,155,127,155,44,267",537
3549,100,"134,209,637,337,938,178,867,463,788,461","155,155,155,155,155,155,155,155,155,155",633
5694,100,"134,867,676,199,3,552,80,831,178,36","155,155,155,155,155,63,155,155,155,44",606
112,100,"134,209,637,738,500,652,605,915,372,337","155,155,155,155,155,155,155,155,156,155,155",749
3791,100,"134,867,676,637,831,209,178,527,3,661","155,155,155,155,155,155,155,155,155,284",639
1269,100,"134,867,788,547,736,637,337,79,372,463","155,155,155,155,155,155,155,155,155,155",476
4216,100,"134,209,637,738,337,360,234,652,372,79","155,155,155,155,155,155,155,155,155,155",553
1837,100,"134,867,788,676,637,360,337,79,209,372","155,155,155,155,155,155,155,155,155,155",499
2380,100,"134,867,788,547,676,178,764,209,646,529","155,155,155,155,155,155,155,155,155,155",535
2786,100,"134,209,637,738,79,500,605,276,234,599","155,155,155,155,155,155,155,155,155,155",691
3513,100,"134,209,637,738,79,500,605,547,337,588","155,155,155,155,155,155,155,155,155,155",523
111,100,"134,209,637,738,79,234,360,337,500,547","155,155,155,155,155,155,155,155,155,155",598
4671,100,"134,209,637,738,79,500,605,588,234,45","155,155,155,155,155,155,155,155,155,155",553
1507,100,"134,209,637,738,79,234,360,337,463,461","155,155,155,155,155,155,155,155,155,155",634
3266,100,"134,867,788,676,178,209,764,199,529,143","155,155,155,155,155,155,155,155,155,155",579
3187,100,"134,209,637,738,79,234,360,337,500,547","155,155,155,155,155,155,155,155,155,155",374
5211,100,"134,209,637,738,79,234,500,361,764,80","155,155,155,155,155,155,155,155,155,155",541
2831,100,"134,209,637,337,938,178,867,676,831,3","155,155,155,155,155,155,155,155,155,155",513
2347,100,"134,867,788,676,178,209,764,199,529,143","155,155,155,155,155,155,155,155,155,155",555
5507,100,"134,209,637,738,79,500,605,547,676,314","155,155,155,155,155,155,155,155,155,155",519
5544,100,"134,209,637,738,915,463,337,461,360,831","155,155,155,155,155,156,155,155,155,155,155",720
2914,100,"134,867,676,199,3,80,278,831,111,527","155,155,155,155,155,155,155,155,155,155",559
5496,100,"134,867,676,199,178,788,529,3,831,80","155,155,155,155,155,155,155,155,155,155",530
1138,100,"134,209,637,738,79,234,500,361,676,605","155,155,155,155,155,155,155,155,155,155",535
4419,100,"134,209,637,738,79,234,360,337,500,547","155,155,155,155,155,155,155,155,155,155",627
3276,100,"134,867,788,547,676,637,360,372,337,209","155,155,155,155,155,155,155,155,155,155",569
1047,100,"134,209,637,738,500,652,605,915,676,234","155,155,155,155,155,155,155,155,156,155,155",782
2918,100,"134,209,637,738,79,500,605,547,337,588","155,155,155,155,155,155,155,155,155,155",634
1378,100,"134,867,788,676,637,547,461,337,831,209","155,155,155,155,155,155,155,155,155,155",588
1389,100,"134,867,676,199,178,788,529,3,209,637","155,155,155,155,155,155,155,155,155,155",618
4400,100,"134,209,637,738,79,234,500,361,764,676","155,155,155,155,155,155,155,155,155,155",654
565,100,"134,209,637,738,79,500,605,652,547,45","155,155,155,155,155,155,155,155,155,155",640
5627,100,"134,867,676,199,178,788,529,3,209,637","155,155,155,155,155,155,155,155,155,155",669
5456,100,"134,867,788,547,676,178,764,209,637,461","155,155,155,155,155,155,155,155,155,155",611
123,100,"134,867,788,547,736,676,178,209,764,143","155,155,155,155,155,155,155,155,155,155",466
3482,100,"134,867,676,637,831,178,788,199,646,764","155,155,155,155,155,155,155,155,155,155",547
6033,100,"134,867,676,199,178,527,552,831,80,337","155,155,155,155,155,155,63,155,155,155",661
5560,100,"134,867,676,637,831,209,178,527,552,834","155,155,155,155,155,155,155,155,63,36",616
4723,100,"134,209,676,867,178,788,143,938,646,637","155,155,155,155,155,155,155,155,155,155",498
1525,100,"134,867,676,199,3,178,529,463,80,831","155,155,155,155,155,155,155,155,155,155",600
3854,100,"134,867,788,547,676,178,764,199,143,736","155,155,155,155,155,155,155,155,155,155",544
184,100,"134,209,637,738,79,234,360,652,500,461","155,155,155,155,155,155,155,155,155,155",645
1025,100,"134,867,788,676,178,209,764,547,199,736","155,155,155,155,155,155,155,155,155,155",535
4422,100,"134,209,637,738,79,500,605,276,234,45","155,155,155,155,155,155,155,155,155,155",374
2100,100,"134,867,788,676,637,547,178,527,764,461","155,155,155,155,155,155,155,155,155,155",371
2034,100,"134,867,676,199,178,527,552,831,360,80","155,155,155,155,155,155,63,155,155,155",485
1554,100,"134,209,637,738,79,234,500,361,676,646","155,155,155,155,155,155,155,155,155,155",612
3938,100,"134,209,637,738,337,360,234,605,79,698","155,155,155,155,155,155,155,155,155,176",688
3315,100,"134,867,788,547,676,178,764,552,527,661","155,155,155,155,155,155,155,63,155,284",541
966,100,"134,867,788,676,637,547,461,337,831,209","155,155,155,155,155,155,155,155,155,155",510
4238,100,"134,867,788,676,178,209,764,547,199,3","155,155,155,155,155,155,155,155,155,155",521
3693,100,"134,209,637,738,337,463,461,529,372,360","155,155,155,155,155,155,155,155,155,155",463
1674,100,"134,867,788,676,178,209,637,337,360,938","155,155,155,155,155,155,155,155,155,155",640
4816,100,"134,209,637,738,500,605,276,234,599,337","155,155,155,155,155,155,155,155,155,155",550
4352,100,"134,867,676,199,178,788,529,209,764,143","155,155,155,155,155,155,155,155,155,155",535
2677,100,"134,209,676,867,178,199,568,83,527,80","155,155,155,155,155,155,169,126,155,155",796
3486,100,"134,209,637,738,500,605,276,234,599,588","155,155,155,155,155,155,155,155,155,155",702
796,100,"134,209,637,337,360,79,676,234,738,605","155,155,155,155,155,155,155,155,155,155",635
5561,100,"134,209,637,738,79,605,588,234,45,736","155,155,155,155,155,155,155,155,155,155",509
2917,100,"134,209,676,867,764,529,199,80,683,178","155,155,155,155,155,155,155,155,127,155",519
4277,100,"134,209,637,738,79,234,360,337,500,547","155,155,155,155,155,155,155,155,155,155",563
444,100,"134,209,637,738,79,500,605,547,676,314","155,155,155,155,155,155,155,155,155,155",526
2078,100,"134,209,637,738,79,234,500,361,676,605","155,155,155,155,155,155,155,155,155,155",516
2781,100,"134,209,637,738,79,500,605,588,234,45","155,155,155,155,155,155,155,155,155,155",555
1503,100,"134,209,637,738,79,500,605,588,276,234","155,155,155,155,155,155,155,155,155,155",553
2961,100,"134,867,788,547,736,637,337,372,360,738","155,155,155,155,155,155,155,155,155,155",678
2627,100,"134,209,637,337,360,79,676,234,738,698","155,155,155,155,155,155,155,155,155,176",689
4492,100,"134,867,788,676,178,209,637,337,360,463","155,155,155,155,155,155,155,155,155,155",531
4858,100,"134,209,637,738,337,463,461,529,372,676","155,155,155,155,155,155,155,155,155,155",594
1041,100,"134,209,637,738,79,500,605,276,234,599","155,155,155,155,155,155,155,155,155,155",669
987,100,"134,867,676,199,178,788,529,3,322,42","155,155,155,155,155,155,155,155,175,176",690
432,100,"134,209,637,738,79,234,360,372,337,463","155,155,155,155,155,155,155,155,155,155",507
970,100,"134,209,637,738,79,234,500,676,605,588","155,155,155,155,155,155,155,155,155,155",394
6147,100,"134,209,637,738,79,500,605,547,337,588","155,155,155,155,155,155,155,155,155,155",576
1709,100,"134,209,637,738,500,652,605,915,372,337","155,155,155,155,155,155,155,155,156,155,155",682
4088,100,"134,209,676,867,764,461,80,938,529,178","155,155,155,155,155,155,155,155,155,155",479
5126,100,"134,867,676,199,3,178,527,831,214,143","155,155,155,155,155,155,155,155,127,155",498
464,100,"134,209,676,867,178,199,938,831,527,360","155,155,155,155,155,155,155,155,155,155",608
4325,100,"134,867,788,676,178,209,637,831,3,529","155,155,155,155,155,155,155,155,155,155",571
2211,100,"134,867,788,547,676,637,360,337,372,915","155,155,155,155,155,155,155,155,155,155,156",717
2618,100,"134,209,637,738,337,360,234,736,372,461","155,155,155,155,155,155,155,155,155,155",586
4940,100,"134,209,637,738,337,360,234,736,372,461","155,155,155,155,155,155,155,155,155,155",601
1823,100,"134,209,637,738,79,500,605,276,234,599","155,155,155,155,155,155,155,155,155,155",612
2795,100,"134,209,637,738,79,234,500,361,676,605","155,155,155,155,155,155,155,155,155,155",510
2949,100,"134,209,637,738,337,360,234,605,547,646","155,155,155,155,155,155,155,155,155,155",600
4827,100,"134,209,637,738,79,500,605,276,234,45","155,155,155,155,155,155,155,155,155,155",412
1788,100,"61,377,915,208,471,702,899,583,812,648","168,155,155,156,169,176,176,169,3,181,181",187
3462,100,"134,867,788,547,676,637,360,337,79,372","155,155,155,155,155,155,155,155,155,155",539
2322,100,"134,209,637,337,938,178,867,676,461,788","155,155,155,155,155,155,155,155,155,155",693
248,100,"134,209,637,738,79,234,500,361,764,80","155,155,155,155,155,155,155,155,155,155",612
4017,100,"134,209,676,867,764,529,199,80,683,278","155,155,155,155,155,155,155,155,127,155",519
767,100,"134,209,637,738,79,500,605,547,676,314","155,155,155,155,155,155,155,155,155,155",582
4698,100,"134,209,637,738,79,234,500,652,361,764","155,155,155,155,155,155,155,155,155,155",553
35,100,"134,867,676,199,3,552,83,170,214,716","155,155,155,155,155,63,126,39,127,117",620
2148,100,"134,209,676,867,764,529,199,788,547,461","155,155,155,155,155,155,155,155,155,155",520
5579,100,"134,867,676,637,831,178,552,3,661,36","155,155,155,155,155,155,63,155,284,44",585
5580,100,"134,209,637,738,337,360,234,605,79,500","155,155,155,155,155,155,155,155,155,155",608
1109,100,"134,867,788,547,676,178,764,199,143,736","155,155,155,155,155,155,155,155,155,155",555
2923,100,"134,209,676,360,337,79,652,234,461,372","155,155,155,155,155,155,155,155,155,155",669
1172,100,"134,209,637,738,79,234,360,337,463,461","155,155,155,155,155,155,155,155,155,155",506
714,100,"134,867,788,547,676,178,764,199,3,143","155,155,155,155,155,155,155,155,155,155",380
5558,100,"134,867,676,199,3,552,80,661,278,527","155,155,155,155,155,63,155,284,155,155",561
3945,100,"134,867,788,676,178,209,637,831,3,529","155,155,155,155,155,155,155,155,155,155",582
730,100,"134,209,637,738,79,234,500,361,764,676","155,155,155,155,155,155,155,155,155,155",572
3475,100,"134,867,676,199,3,80,83,527,278,583","155,155,155,155,155,155,126,155,155,3",547
932,100,"676,360,461,831,738,79,547,915,764,80","155,155,155,155,155,155,155,155,156,155,155",568
2062,100,"134,867,676,637,831,178,788,199,80,278","155,155,155,155,155,155,155,155,155,155",380
3456,100,"134,209,637,738,79,500,605,234,276,588","155,155,155,155,155,155,155,155,155,155",545
1046,100,"134,867,788,547,736,637,337,79,45,605","155,155,155,155,155,155,155,155,155,155",401
2726,100,"134,209,637,738,79,500,605,234,45,276","155,155,155,155,155,155,155,155,155,155",546
3852,100,"134,209,637,337,360,461,372,547,788,867","155,155,155,155,155,155,155,155,155,155",531
5016,100,"676,867,788,461,178,529,646,764,143,736","155,155,155,155,155,155,155,155,155,155",264
3507,101,"134,209,676,867,764,461,337,234,372,637","155,155,155,155,155,155,155,155,155,155",531
5784,101,"134,867,676,199,178,788,529,3,831,80","155,155,155,155,155,155,155,155,155,155",490
5424,101,"134,209,637,337,360,79,676,938,372,463","155,155,155,155,155,155,155,155,155,155",535
5481,101,"134,209,637,337,360,79,652,372,676,463","155,155,155,155,155,155,155,155,155,155",553
4511,101,"134,867,788,676,637,547,178,461,209,337","155,155,155,155,155,155,155,155,155,155",612
5430,101,"134,209,637,738,79,234,500,361,764,676","155,155,155,155,155,155,155,155,155,155",546
2873,101,"134,209,637,738,79,500,605,234,45,276","155,155,155,155,155,155,155,155,155,155",477
1235,101,"134,209,676,360,337,79,372,234,588,738","155,155,155,155,155,155,155,155,155,155",494
4355,101,"134,209,637,738,79,500,605,234,276,588","155,155,155,155,155,155,155,155,155,155",586
3184,101,"134,209,637,738,79,234,500,361,764,676","155,155,155,155,155,155,155,155,155,155",535
2179,101,"134,209,637,738,79,234,360,372,337,463","155,155,155,155,155,155,155,155,155,155",352
3210,101,"134,209,637,738,79,500,605,276,234,599","155,155,155,155,155,155,155,155,155,155",544
4486,101,"134,867,676,637,209,337,360,79,738,463","155,155,155,155,155,155,155,155,155,155",519
633,101,"134,209,637,738,79,500,605,276,234,599","155,155,155,155,155,155,155,155,155,155",508
1430,101,"360,461,646,80,831,683,314,738,926,111","155,155,155,155,155,127,155,155,155,155",412
1133,101,"134,867,676,199,178,527,831,80,583,834","155,155,155,155,155,155,155,155,3,36",361
5148,101,"134,209,676,867,178,199,938,831,639,80","155,155,155,155,155,155,155,155,155,155",556
64,101,"134,867,788,547,676,637,461,209,764,360","155,155,155,155,155,155,155,155,155,155",494
5501,101,"134,209,637,738,79,234,500,361,764,676","155,155,155,155,155,155,155,155,155,155",463
1584,101,"134,867,676,199,3,80,83,214,264,335","155,155,155,155,155,155,126,127,220,195",413
3104,101,"134,209,676,867,764,461,337,234,738,605","155,155,155,155,155,155,155,155,155,155",363
729,101,"134,867,788,676,178,764,527,199,583,834","155,155,155,155,155,155,155,155,3,36",346
4554,101,"134,209,637,738,79,500,605,652,547,764","155,155,155,155,155,155,155,155,155,155",569
2626,101,"134,867,788,547,736,637,337,79,360,738","155,155,155,155,155,155,155,155,155,155",628
2261,101,"134,867,676,199,3,178,527,552,83,214","155,155,155,155,155,155,155,63,126,127",641
5528,101,"134,209,637,738,79,234,500,652,361,605","155,155,155,155,155,155,155,155,155,155",553
5711,101,"134,209,637,337,938,461,360,738,79,652","155,155,155,155,155,155,155,155,155,155",553
2466,101,"134,209,637,738,337,360,234,736,372,79","155,155,155,155,155,155,155,155,155,155",375
145,101,"134,209,637,738,337,360,234,605,547,646","155,155,155,155,155,155,155,155,155,155",500
5860,101,"134,867,788,676,178,764,527,831,80,143","155,155,155,155,155,155,155,155,155,155",354
5493,101,"134,867,788,547,736,676,637,360,79,234","155,155,155,155,155,155,155,155,155,155",544
3202,101,"134,867,676,637,831,178,552,278,527,42","155,155,155,155,155,155,63,155,155,176",669
541,101,"134,209,637,738,337,463,360,547,461,646","155,155,155,155,155,155,155,155,155,155",528
2883,101,"134,209,637,738,79,500,605,588,234,45","155,155,155,155,155,155,155,155,155,155",389
1595,101,"134,209,637,738,337,463,461,178,529,938","155,155,155,155,155,155,155,155,155,155",500
4837,101,"134,209,637,738,337,463,461,178,529,867","155,155,155,155,155,155,155,155,155,155",464
5610,101,"134,867,676,199,3,552,36,330,214,776","155,155,155,155,155,63,44,300,127,267",653
66,101,"134,867,676,199,178,788,529,209,637,938","155,155,155,155,155,155,155,155,155,155",653
5436,101,"134,209,676,867,178,788,143,199,938,764","155,155,155,155,155,155,155,155,155,155",547
2737,101,"134,867,676,199,178,788,209,764,143,529","155,155,155,155,155,155,155,155,155,155",535
573,101,"134,867,676,199,3,178,529,463,209,831","155,155,155,155,155,155,155,155,155,155",547
1670,101,"134,209,637,738,79,234,360,652,500,461","155,155,155,155,155,155,155,155,155,155",644
5744,101,"134,867,788,547,676,637,360,337,79,372","155,155,155,155,155,155,155,155,155,155",586
1223,101,"134,209,676,360,337,79,372,234,738,45","155,155,155,155,155,155,155,155,155,155",400
376,101,"676,867,178,529,788,646,461,143,199,764","155,155,155,155,155,155,155,155,155,155",412
2837,101,"134,209,637,738,79,500,605,547,337,588","155,155,155,155,155,155,155,155,155,155",538
2931,101,"134,788,646,637,831,337,461,80,360,209","155,155,155,155,155,155,155,155,155,155",461
1374,101,"134,209,637,337,360,79,652,372,676,463","155,155,155,155,155,155,155,155,155,155",553
2938,101,"134,867,676,199,3,178,527,83,214,776","155,155,155,155,155,155,155,126,127,267",535
1563,101,"134,209,637,738,79,500,605,276,234,599","155,155,155,155,155,155,155,155,155,155",519
3981,101,"134,209,637,337,938,178,80,831,314,764","155,155,155,155,155,155,155,155,155,155",520
1993,101,"134,209,676,867,764,529,199,788,178,80","155,155,155,155,155,155,155,155,155,155",540
4228,101,"134,209,637,738,79,234,500,361,676,605","155,155,155,155,155,155,155,155,155,155",549
934,101,"134,209,637,738,337,360,234,736,372,461","155,155,155,155,155,155,155,155,155,155",577
449,101,"134,867,788,676,178,764,527,831,80,938","155,155,155,155,155,155,155,155,155,155",541
944,101,"134,209,637,738,79,500,605,276,234,599","155,155,155,155,155,155,155,155,155,155",447
3243,101,"134,867,788,547,736,637,337,79,360,738","155,155,155,155,155,155,155,155,155,155",553
889,101,"134,209,637,738,337,360,234,736,372,461","155,155,155,155,155,155,155,155,155,155",519
3540,101,"134,209,637,337,360,79,676,938,372,461","155,155,155,155,155,155,155,155,155,155",553
2861,101,"134,209,637,738,79,500,605,276,234,588","155,155,155,155,155,155,155,155,155,155",412
4748,101,"134,209,637,738,79,500,605,234,276,599","155,155,155,155,155,155,155,155,155,155",521
3532,101,"134,209,637,738,337,360,234,605,547,646","155,155,155,155,155,155,155,155,155,155",528
1764,101,"134,209,637,738,79,234,500,361,764,676","155,155,155,155,155,155,155,155,155,155",541
1614,101,"134,209,637,738,79,234,500,361,676,605","155,155,155,155,155,155,155,155,155,155",571
5452,101,"134,209,676,867,764,461,80,938,637,788","155,155,155,155,155,155,155,155,155,155",519
5139,101,"134,209,637,738,79,234,500,605,276,588","155,155,155,155,155,155,155,155,155,155",472
2840,101,"134,867,788,547,736,637,337,372,360,738","155,155,155,155,155,155,155,155,155,155",355
2905,101,"134,867,788,676,637,547,461,337,360,79","155,155,155,155,155,155,155,155,155,155",628
1538,101,"134,209,637,337,79,588,500,45,276,314","155,155,155,155,155,155,155,155,155,155",494
681,101,"134,209,637,738,337,360,463,372,676,461","155,155,155,155,155,155,155,155,155,155",514
2101,101,"134,209,637,337,938,178,867,463,461,831","155,155,155,155,155,155,155,155,155,155",574
5250,101,"134,867,676,199,3,80,278,831,111,527","155,155,155,155,155,155,155,155,155,155",338
2710,101,"134,867,788,676,178,209,764,547,199,3","155,155,155,155,155,155,155,155,155,155",520
3446,101,"134,867,788,547,676,637,360,337,79,372","155,155,155,155,155,155,155,155,155,155",519
1057,101,"134,209,676,867,764,461,80,938,529,178","155,155,155,155,155,155,155,155,155,155",543
671,101,"134,867,788,547,676,637,461,639,178,764","155,155,155,155,155,155,155,155,155,155",460
185,101,"134,867,676,199,3,568,352,552,946,278","155,155,155,155,155,169,170,63,174,155",720
622,101,"134,867,676,199,178,527,788,3,80,143","155,155,155,155,155,155,155,155,155,155",535
2367,101,"134,867,788,676,178,764,529,80,199,527","155,155,155,155,155,155,155,155,155,155",398
717,101,"134,209,637,738,605,234,599,623,769,183","155,155,155,155,155,155,155,155,155,155",461
5110,101,"134,209,676,867,764,529,938,372,637,337","155,155,155,155,155,155,155,155,155,155",349
2548,101,"134,209,637,337,676,79,463,461,372,646","155,155,155,155,155,155,155,155,155,155",228
5210,101,"134,209,637,738,337,360,234,605,547,361","155,155,155,155,155,155,155,155,155,155",523
2654,101,"134,867,788,547,676,637,461,209,337,527","155,155,155,155,155,155,155,155,155,155",541
5074,101,"134,209,637,738,79,234,500,652,361,605","155,155,155,155,155,155,155,155,155,155",553
4457,101,"134,867,788,676,637,360,209,547,461,372","155,155,155,155,155,155,155,155,155,155",690
1462,101,"134,209,637,738,337,360,234,605,547,646","155,155,155,155,155,155,155,155,155,155",554
1213,101,"134,209,637,738,79,500,605,276,234,45","155,155,155,155,155,155,155,155,155,155",644
1760,101,"134,867,788,676,178,209,764,547,199,736","155,155,155,155,155,155,155,155,155,155",600
