user_id,seed,sampled_q_ids,sampled_subject_ids,student_total_questions
3009,100,"452,770,749,638,37,596,677,259,184,193","146,129,3,154,151,3,156,148,36,21",516
4554,100,"683,677,749,819,30,474,76,934,453,210","127,156,3,3,21,3,36,21,33,36",569
2626,100,"683,677,811,396,89,577,638,731,290,76","127,156,3,267,42,284,154,219,3,36",628
2261,100,"683,452,791,209,363,815,539,867,457,59","127,146,189,155,128,126,148,155,156,164",641
3610,100,"683,770,731,451,749,184,421,359,163,3","127,129,219,163,3,36,195,267,163,155",600
5528,100,"683,677,749,819,731,184,76,605,210,824","127,156,3,3,219,36,36,155,36,127",553
5711,100,"683,677,749,819,731,811,163,76,474,453","127,156,3,3,219,3,163,36,3,33",553
2930,100,"452,770,184,934,376,794,564,461,421,193","146,129,36,21,164,39,114,155,195,21",293
145,100,"683,677,572,605,184,749,770,76,30,934","127,156,39,155,36,3,129,36,21,21",500
5860,100,"452,248,637,312,539,202,59,836,791,65","146,148,155,148,148,153,164,39,189,163",354
5493,100,"683,677,811,638,770,30,749,934,794,474","127,156,3,154,129,21,3,21,39,3",544
1509,100,"683,407,144,37,596,572,749,359,934,677","127,175,169,151,3,39,3,267,21,156",594
3202,100,"683,791,539,199,64,312,741,202,349,713","127,189,148,155,56,148,63,153,127,58",669
541,100,"683,452,867,383,770,376,629,563,749,794","127,146,155,189,129,164,148,154,3,39",528
1595,100,"452,770,577,710,331,184,193,438,259,451","146,129,284,127,54,36,21,3,148,163",500
4837,100,"683,452,383,690,539,143,791,406,815,457","127,146,189,219,148,155,189,127,126,156",464
5610,100,"683,452,884,466,867,406,432,383,629,184","127,146,44,42,155,127,44,189,148,36",653
66,100,"683,452,884,690,122,581,209,376,227,791","127,146,44,219,36,146,155,164,219,189",653
4215,100,"683,677,572,749,184,794,770,934,453,368","127,156,39,3,36,39,129,21,33,3",415
5436,100,"683,452,867,791,690,342,80,383,629,674","127,146,155,189,219,163,155,189,148,146",547
2737,100,"683,452,867,791,690,342,629,674,376,383","127,146,155,189,219,163,148,146,164,189",535
573,100,"452,770,184,451,927,710,638,438,794,76","146,129,36,163,284,127,154,3,39,36",547
1670,100,"683,677,749,163,770,29,368,193,794,474","127,156,3,163,129,156,3,21,39,3",644
5744,100,"683,677,749,819,731,517,184,76,417,555","127,156,3,3,219,155,36,36,165,33",586
1223,100,"452,184,193,677,749,794,30,596,417,474","146,36,21,156,3,39,21,3,165,3",400
2837,100,"683,677,572,731,605,749,819,30,76,71","127,156,39,219,155,3,3,21,36,156",538
5167,100,"683,677,811,396,731,922,312,451,577,710","127,156,3,267,219,154,148,163,284,127",557
1374,100,"683,677,749,819,30,474,71,824,934,417","127,156,3,3,21,3,156,127,21,165",553
2938,100,"683,677,811,396,731,922,451,248,911,312","127,156,3,267,219,154,163,148,154,148",535
4883,100,"683,677,572,731,500,749,184,30,453,868","127,156,39,219,155,3,36,21,33,36",531
1715,100,"452,770,677,79,30,71,605,638,794,184","146,129,156,155,21,156,155,154,39,36",378
1563,100,"683,677,749,819,30,474,71,824,210,868","127,156,3,3,21,3,156,127,36,36",519
3981,100,"683,452,383,690,539,791,742,64,457,815","127,146,189,219,148,189,164,56,156,126",520
1993,100,"683,452,791,312,363,199,457,539,396,815","127,146,189,148,128,155,156,148,267,126",540
4228,100,"683,677,572,731,500,749,819,30,474,76","127,156,39,219,155,3,3,21,3,36",549
3557,100,"683,677,811,638,770,577,794,710,76,646","127,156,3,154,129,284,39,127,36,155",304
449,100,"683,677,572,731,749,76,811,184,421,596","127,156,39,219,3,36,3,36,195,3",541
944,100,"452,770,749,677,934,71,417,761,210,824","146,129,3,156,21,156,165,127,36,127",447
3243,100,"683,677,811,638,794,30,934,749,500,342","127,156,3,154,39,21,21,3,155,163",553
889,100,"683,677,811,396,89,577,638,134,37,184","127,156,3,267,42,284,154,155,151,36",519
3540,100,"683,677,811,638,819,770,577,451,134,749","127,156,3,154,3,129,284,163,155,3",553
4748,100,"452,770,749,677,934,71,500,417,868,761","146,129,3,156,21,156,155,165,36,127",521
3532,100,"683,677,749,184,770,421,819,368,794,934","127,156,3,36,129,195,3,3,39,21",528
1764,100,"683,677,811,638,819,710,451,461,184,770","127,156,3,154,3,127,163,155,36,129",541
1614,100,"683,677,749,819,30,474,934,868,453,210","127,156,3,3,21,3,21,36,33,36",571
5452,100,"683,677,811,638,819,710,134,577,184,451","127,156,3,154,3,127,155,284,36,163",519
5139,100,"683,677,811,638,770,30,749,605,500,495","127,156,3,154,129,21,3,155,155,156",472
2840,100,"452,184,193,934,749,417,677,638,342,76","146,36,21,21,3,165,156,154,163,36",355
2905,100,"683,677,811,396,89,451,731,248,134,312","127,156,3,267,42,163,219,148,155,148",628
1294,100,"683,677,572,731,749,210,76,37,184,30","127,156,39,219,3,36,36,151,36,21",570
2101,100,"683,452,791,209,363,376,815,539,227,690","127,146,189,155,128,164,126,148,219,219",574
5250,100,"452,199,248,312,202,59,539,742,911,825","146,155,148,148,153,164,148,164,154,148",338
2710,100,"683,452,791,312,539,202,64,396,457,59","127,146,189,148,148,153,56,267,156,164",520
3446,100,"683,677,811,638,770,30,749,794,474,184","127,156,3,154,129,21,3,39,3,36",519
1057,100,"683,452,383,690,376,629,770,577,794,564","127,146,189,219,164,148,129,284,39,114",543
185,100,"683,791,466,539,406,122,457,443,815,629","127,189,42,148,127,36,156,176,126,148",720
622,100,"683,452,791,312,363,457,539,815,64,209","127,146,189,148,128,156,148,126,56,155",535
2367,100,"452,363,791,312,65,3,614,50,811,485","146,128,189,148,163,155,3,154,3,189",398
5110,100,"452,855,457,312,376,791,6,727,813,65","146,42,156,148,164,189,148,126,154,163",349
5210,100,"683,677,749,184,770,421,819,794,474,555","127,156,3,36,129,195,3,39,3,33",523
2654,100,"683,452,791,143,363,457,539,227,815,59","127,146,189,155,128,156,148,219,126,164",541
5074,100,"683,677,749,819,30,474,71,868,453,79","127,156,3,3,21,3,156,36,33,155",553
4457,100,"683,677,811,396,731,922,312,741,248,451","127,156,3,267,219,154,148,63,148,163",690
1462,100,"683,677,749,819,30,474,934,76,868,770","127,156,3,3,21,3,21,36,36,129",554
1213,100,"683,677,572,749,819,934,474,868,30,76","127,156,39,3,3,21,3,36,21,36",644
1506,100,"466,638,819,770,368,363,676,749,134,193","42,154,3,129,3,128,155,3,155,21",388
1010,100,"452,749,677,37,934,638,572,523,824,438","146,3,156,151,21,154,39,21,127,3",270
1760,100,"683,677,811,638,819,710,451,907,727,577","127,156,3,154,3,127,163,219,126,284",600
1298,100,"452,363,312,457,539,815,791,59,248,742","146,128,148,156,148,126,189,164,148,164",430
3549,100,"683,791,539,199,884,466,638,461,770,376","127,189,148,155,44,42,154,155,129,164",633
5694,100,"683,677,811,396,89,451,3,731,37,248","127,156,3,267,42,163,155,219,151,148",606
3791,100,"683,452,466,376,629,563,6,770,638,37","127,146,42,164,148,154,148,129,154,151",639
4216,100,"683,677,749,819,30,474,934,605,210,824","127,156,3,3,21,3,21,155,36,127",553
1837,100,"683,677,811,638,770,30,184,517,259,749","127,156,3,154,129,21,36,155,148,3",499
2380,100,"683,452,791,209,363,539,457,815,80,742","127,146,189,155,128,148,156,126,155,164",535
2786,100,"683,677,572,731,749,210,824,365,495,523","127,156,39,219,3,36,127,42,156,21",691
3513,100,"452,770,184,934,193,563,794,438,474,368","146,129,36,21,21,154,39,3,3,3",523
3166,100,"683,677,749,163,193,474,794,76,453,934","127,156,3,163,21,3,39,36,33,21",472
111,100,"683,677,811,638,770,359,30,474,749,934","127,156,3,154,129,267,21,3,3,21",598
4671,100,"683,677,749,819,30,474,934,605,76,868","127,156,3,3,21,3,21,155,36,36",553
1507,100,"683,452,383,690,331,770,376,791,451,461","127,146,189,219,54,129,164,189,163,155",634
3266,100,"683,452,791,363,539,815,690,227,64,457","127,146,189,128,148,126,219,219,56,156",579
3187,100,"452,184,193,677,596,934,438,794,563,638","146,36,21,156,3,21,3,39,154,154",374
5211,100,"683,677,811,638,819,770,577,451,794,749","127,156,3,154,3,129,284,163,39,3",541
2831,100,"452,770,749,677,638,37,184,596,259,686","146,129,3,156,154,151,36,3,148,36",513
2347,100,"683,677,811,638,794,359,731,710,184,30","127,156,3,154,39,267,219,127,36,21",555
5507,100,"683,677,811,638,819,710,184,577,368,770","127,156,3,154,3,127,36,284,3,129",519
5195,100,"683,677,811,638,770,30,794,934,474,71","127,156,3,154,129,21,39,21,3,156",304
5544,100,"683,677,811,638,770,163,368,577,794,934","127,156,3,154,129,163,3,284,39,21",720
2914,100,"683,452,791,143,363,539,80,815,457,406","127,146,189,155,128,148,155,126,156,127",559
5496,100,"683,452,791,363,376,64,815,539,406,690","127,146,189,128,164,56,126,148,127,219",530
1138,100,"683,452,791,363,539,815,690,227,64,457","127,146,189,128,148,126,219,219,56,156",535
4419,100,"683,677,572,500,749,184,770,30,438,868","127,156,39,155,3,36,129,21,3,36",627
3276,100,"683,677,811,638,770,30,749,934,500,474","127,156,3,154,129,21,3,21,155,3",569
2918,100,"683,677,749,819,731,517,770,30,934,76","127,156,3,3,219,155,129,21,21,36",634
50,100,"683,677,30,731,770,259,934,474,71,76","127,156,21,219,129,148,21,3,156,36",304
1378,100,"683,452,791,363,539,457,199,396,406,202","127,146,189,128,148,156,155,267,127,153",588
1389,100,"683,452,791,867,457,363,80,312,202,59","127,146,189,155,156,128,155,148,153,164",618
4400,100,"683,677,572,731,749,210,824,365,523,396","127,156,39,219,3,36,127,42,21,267",654
565,100,"683,677,811,638,819,184,193,794,934,474","127,156,3,154,3,36,21,39,21,3",640
5627,100,"683,452,791,312,363,884,122,295,64,737","127,146,189,148,128,44,36,127,56,137",669
5456,100,"683,452,791,867,363,539,815,457,227,690","127,146,189,155,128,148,126,156,219,219",611
1362,100,"683,452,791,867,539,363,533,815,122,295","127,146,189,155,148,128,39,126,36,127",574
123,100,"683,677,811,638,819,770,749,30,184,259","127,156,3,154,3,129,3,21,36,148",466
3482,100,"683,452,867,791,122,690,539,383,363,406","127,146,155,189,36,219,148,189,128,127",547
1626,100,"683,770,731,451,749,184,368,638,794,819","127,129,219,163,3,36,3,154,39,3",540
6033,100,"683,452,884,466,927,629,813,383,406,354","127,146,44,42,284,148,154,189,127,202",661
5560,100,"683,452,791,312,363,867,199,457,80,539","127,146,189,148,128,155,155,156,155,148",616
4723,100,"683,452,867,791,690,406,815,539,457,122","127,146,155,189,219,127,126,148,156,36",498
1525,100,"683,452,383,690,539,199,791,64,742,457","127,146,189,219,148,155,189,56,164,156",600
3854,100,"683,677,811,638,819,770,577,794,451,184","127,156,3,154,3,129,284,39,163,36",544
184,100,"683,677,749,163,770,29,368,193,794,638","127,156,3,163,129,156,3,21,39,154",645
1025,100,"683,677,811,396,89,907,451,727,312,710","127,156,3,267,42,219,163,126,148,127",535
2100,100,"452,363,312,396,539,328,295,457,451,791","146,128,148,267,148,39,127,156,163,189",371
2034,100,"452,363,312,396,480,328,6,674,791,794","146,128,148,267,148,39,148,146,189,39",485
1554,100,"683,677,749,819,30,474,934,76,605,417","127,156,3,3,21,3,21,36,155,165",612
3938,100,"683,407,144,927,596,184,811,646,259,749","127,175,169,284,3,36,3,155,148,3",688
481,100,"683,452,867,383,813,770,376,690,539,791","127,146,155,189,154,129,164,219,148,189",463
3315,100,"683,677,749,163,193,474,868,794,453,184","127,156,3,163,21,3,36,39,33,36",541
966,100,"683,452,383,629,770,376,363,690,6,160","127,146,189,148,129,164,128,219,148,39",510
4238,100,"683,452,791,312,867,539,202,59,64,742","127,146,189,148,155,148,153,164,56,164",521
3693,100,"683,452,791,363,539,815,533,376,122,6","127,146,189,128,148,126,39,164,36,148",463
1674,100,"683,452,884,466,867,259,383,37,331,686","127,146,44,42,155,148,189,151,54,36",640
4328,100,"452,770,677,71,605,638,934,761,474,572","146,129,156,156,155,154,21,127,3,39",278
4352,100,"683,452,791,209,363,199,457,227,836,539","127,146,189,155,128,155,156,219,39,148",535
5529,100,"683,677,811,638,770,359,30,474,71,794","127,156,3,154,129,267,21,3,156,39",506
2677,100,"683,407,819,89,396,710,248,451,741,731","127,175,3,42,267,127,148,163,63,219",796
3486,100,"683,677,811,638,770,359,30,605,71,794","127,156,3,154,129,267,21,155,156,39",702
796,100,"683,677,749,184,770,555,438,193,71,495","127,156,3,36,129,33,3,21,156,156",635
2917,100,"683,677,749,184,731,383,37,770,421,438","127,156,3,36,219,189,151,129,195,3",519
2572,100,"683,677,811,638,770,30,934,71,500,474","127,156,3,154,129,21,21,156,155,3",275
4,100,"452,37,677,868,738,79,30,934,605,474","146,151,156,36,155,155,21,21,155,3",226
4277,100,"683,677,811,638,794,30,934,749,71,79","127,156,3,154,39,21,21,3,156,155",563
444,100,"683,677,811,396,731,907,577,184,638,605","127,156,3,267,219,219,284,36,154,155",526
6036,100,"683,677,572,731,500,749,770,79,30,76","127,156,39,219,155,3,129,155,21,36",493
2078,100,"683,677,749,819,731,184,76,770,577,710","127,156,3,3,219,36,36,129,284,127",516
2781,100,"683,452,791,312,363,564,64,539,295,457","127,146,189,148,128,114,56,148,127,156",555
1503,100,"683,677,749,819,30,474,71,868,453,824","127,156,3,3,21,3,156,36,33,127",553
2961,100,"683,677,749,819,731,184,76,605,770,417","127,156,3,3,219,36,36,155,129,165",678
2627,100,"407,144,596,572,824,495,800,934,210,523","175,169,3,39,127,156,156,21,36,21",689
1930,100,"683,677,572,731,605,749,819,811,588,500","127,156,39,219,155,3,3,3,155,155",471
2436,100,"452,184,749,572,605,677,417,79,438,555","146,36,3,39,155,156,165,155,3,33",300
4492,100,"683,677,811,638,770,577,710,184,731,24","127,156,3,154,129,284,127,36,219,156",531
4858,100,"683,677,572,731,605,824,749,184,811,359","127,156,39,219,155,127,3,36,3,267",594
1041,100,"683,677,749,819,30,474,71,824,210,868","127,156,3,3,21,3,156,127,36,36",669
987,100,"683,452,791,312,539,209,64,742,202,59","127,146,189,148,148,155,56,164,153,164",690
432,100,"683,452,383,629,770,376,6,690,563,749","127,146,189,148,129,164,148,219,154,3",507
6147,100,"683,677,811,638,770,359,30,474,749,934","127,156,3,154,129,267,21,3,3,21",576
870,100,"683,452,383,770,376,363,461,392,6,30","127,146,189,129,164,128,155,39,148,21",427
4088,100,"452,363,312,396,690,710,867,791,539,813","146,128,148,267,219,127,155,189,148,154",479
5126,100,"683,452,791,209,363,199,457,539,202,312","127,146,189,155,128,155,156,148,153,148",498
464,100,"683,677,811,638,819,710,184,577,368,770","127,156,3,154,3,127,36,284,3,129",608
4325,100,"683,677,811,396,731,922,451,248,111,911","127,156,3,267,219,154,163,148,155,154",571
2618,100,"683,677,811,396,89,577,638,731,500,824","127,156,3,267,42,284,154,219,155,127",586
4940,100,"683,677,811,638,819,770,37,749,934,474","127,156,3,154,3,129,151,3,21,3",601
1823,100,"683,677,749,819,30,474,71,824,934,770","127,156,3,3,21,3,156,127,21,129",612
1373,100,"452,363,837,717,130,312,65,737,811,396","146,128,63,195,63,148,163,137,3,267",469
2795,100,"683,677,749,819,30,605,770,474,76,868","127,156,3,3,21,155,129,3,36,36",510
5933,100,"683,677,572,749,770,79,819,868,71,210","127,156,39,3,129,155,3,36,156,36",448
1778,100,"683,677,811,638,819,770,577,451,794,710","127,156,3,154,3,129,284,163,39,127",563
4793,100,"683,407,89,248,396,710,577,163,794,749","127,175,42,148,267,127,284,163,39,3",667
2949,100,"683,677,749,184,770,676,934,453,555,438","127,156,3,36,129,155,21,33,33,3",600
1077,100,"683,677,811,731,89,577,823,638,37,907","127,156,3,219,42,284,220,154,151,219",290
3462,100,"683,677,572,749,770,819,934,794,868,331","127,156,39,3,129,3,21,39,36,54",539
2322,100,"683,677,572,749,163,794,770,193,184,451","127,156,39,3,163,39,129,21,36,163",693
199,100,"683,770,638,30,71,800,819,738,749,184","127,129,154,21,156,156,3,155,3,36",604
248,100,"683,452,383,629,770,376,331,563,749,934","127,146,189,148,129,164,54,154,3,21",612
4142,100,"683,677,811,638,819,710,451,421,791,727","127,156,3,154,3,127,163,195,189,126",464
4017,100,"683,452,383,690,143,376,199,791,742,363","127,146,189,219,155,164,155,189,164,128",519
767,100,"683,677,572,749,184,794,770,819,868,30","127,156,39,3,36,39,129,3,36,21",582
4698,100,"683,677,749,819,30,605,76,934,868,71","127,156,3,3,21,155,36,21,36,156",553
35,100,"683,452,791,363,539,815,533,122,199,457","127,146,189,128,148,126,39,36,155,156",620
2148,100,"683,677,749,184,770,421,819,368,794,907","127,156,3,36,129,195,3,3,39,219",520
4875,100,"683,677,572,731,749,210,824,453,474,495","127,156,39,219,3,36,127,33,3,156",423
5579,100,"683,452,791,209,867,457,406,636,363,396","127,146,189,155,155,156,127,56,128,267",585
5580,100,"683,677,811,396,89,577,638,184,823,37","127,156,3,267,42,284,154,36,220,151",608
1109,100,"683,677,811,638,794,30,359,749,934,596","127,156,3,154,39,21,267,3,21,3",555
6018,100,"452,184,193,572,500,495,523,276,210,161","146,36,21,39,155,156,21,155,36,156",312
2923,100,"683,677,811,396,89,907,451,727,312,710","127,156,3,267,42,219,163,126,148,127",669
1172,100,"683,677,749,819,30,474,71,868,453,76","127,156,3,3,21,3,156,36,33,36",506
714,100,"452,855,457,312,376,6,342,791,676,480","146,42,156,148,164,148,163,189,155,148",380
425,100,"683,677,30,731,770,259,638,76,934,71","127,156,21,219,129,148,154,36,21,156",304
5558,100,"683,452,383,629,143,199,690,508,927,791","127,146,189,148,155,155,219,219,284,189",561
3945,100,"683,452,791,143,363,564,64,158,629,122","127,146,189,155,128,114,56,156,148,36",582
730,100,"683,677,749,184,731,359,646,596,438,770","127,156,3,36,219,267,155,3,3,129",572
3475,100,"683,452,791,209,867,457,406,312,539,202","127,146,189,155,155,156,127,148,148,153",547
2062,100,"452,855,533,312,717,451,65,517,248,199","146,42,39,148,195,163,163,155,148,155",380
3456,100,"683,677,749,819,30,474,934,868,210,824","127,156,3,3,21,3,21,36,36,127",545
2726,100,"683,677,749,819,30,474,76,934,71,868","127,156,3,3,21,3,36,21,156,36",546
3852,100,"452,770,749,677,934,30,596,417,259,438","146,129,3,156,21,21,3,165,148,3",531
4540,101,"452,184,193,572,605,738,677,934,638,794","146,36,21,39,155,155,156,21,154,39",251
3507,101,"683,677,811,638,770,30,749,794,184,474","127,156,3,154,129,21,3,39,36,3",531
4932,101,"683,452,791,363,539,815,457,406,533,59","127,146,189,128,148,126,156,127,39,164",471
5784,101,"683,452,867,791,122,690,539,383,813,710","127,146,155,189,36,219,148,189,154,127",490
5424,101,"683,677,811,396,731,451,922,312,184,646","127,156,3,267,219,163,154,148,36,155",535
5481,101,"683,677,749,819,30,474,76,934,868,453","127,156,3,3,21,3,36,21,36,33",553
4511,101,"683,452,791,143,363,884,466,359,354,700","127,146,189,155,128,44,42,267,202,219",612
5430,101,"683,677,749,819,30,474,76,934,71,868","127,156,3,3,21,3,36,21,156,36",546
2873,101,"452,770,749,677,934,71,417,868,30,761","146,129,3,156,21,156,165,36,21,127",477
1235,101,"452,363,700,637,359,791,638,30,342,934","146,128,219,155,267,189,154,21,163,21",494
4355,101,"683,677,749,819,30,474,71,824,210,800","127,156,3,3,21,3,156,127,36,156",586
3184,101,"683,677,811,396,89,577,638,184,731,451","127,156,3,267,42,284,154,36,219,163",535
2179,101,"452,184,193,572,417,71,495,555,749,868","146,36,21,39,165,156,156,33,3,36",352
3210,101,"683,677,749,819,30,474,71,824,210,868","127,156,3,3,21,3,156,127,36,36",544
3735,101,"683,677,30,259,770,934,71,638,495,824","127,156,21,148,129,21,156,154,156,127",289
4486,101,"683,677,811,638,770,30,184,934,749,794","127,156,3,154,129,21,36,21,3,39",519
574,101,"683,677,572,731,749,588,210,824,453,811","127,156,39,219,3,155,36,127,33,3",483
633,101,"683,452,383,629,770,376,363,791,674,199","127,146,189,148,129,164,128,189,146,155",508
1133,101,"452,184,383,451,791,199,461,539,742,614","146,36,189,163,189,155,155,148,164,3",361
5148,101,"683,452,791,312,539,64,59,396,911,457","127,146,189,148,148,56,164,267,154,156",556
64,101,"683,677,811,451,89,184,922,248,37,421","127,156,3,163,42,36,154,148,151,195",494
5501,101,"683,677,572,731,749,210,824,453,79,474","127,156,39,219,3,36,127,33,155,3",463
1584,101,"452,363,312,539,202,59,457,742,911,349","146,128,148,148,153,164,156,164,154,127",413
729,101,"452,248,457,312,376,791,122,533,742,480","146,148,156,148,164,189,36,39,164,148",346
3759,101,"683,677,572,731,749,588,210,824,365,495","127,156,39,219,3,155,36,127,42,156",437
3009,101,"452,770,749,638,37,596,677,259,184,193","146,129,3,154,151,3,156,148,36,21",516
4554,101,"683,677,749,819,30,474,76,934,453,210","127,156,3,3,21,3,36,21,33,36",569
2626,101,"683,677,811,396,89,577,638,731,290,76","127,156,3,267,42,284,154,219,3,36",628
2261,101,"683,452,791,143,363,209,815,539,80,457","127,146,189,155,128,155,126,148,155,156",641
3610,101,"683,770,731,451,749,184,421,359,461,163","127,129,219,163,3,36,195,267,155,163",600
5528,101,"683,677,749,819,731,184,76,500,417,934","127,156,3,3,219,36,36,155,165,21",553
5711,101,"683,677,749,819,731,811,163,76,474,453","127,156,3,3,219,3,163,36,3,33",553
2930,101,"452,770,184,934,376,794,564,421,193,677","146,129,36,21,164,39,114,195,21,156",293
145,101,"683,677,572,71,749,811,184,770,76,30","127,156,39,156,3,3,36,129,36,21",500
5860,101,"452,248,312,539,202,59,836,791,65,614","146,148,148,148,153,164,39,189,163,3",354
5493,101,"683,677,811,638,770,30,749,934,794,474","127,156,3,154,129,21,3,21,39,3",544
1509,101,"683,407,144,37,596,572,749,359,934,677","127,175,169,151,3,39,3,267,21,156",594
3202,101,"683,867,791,312,539,741,349,713,64,742","127,155,189,148,148,63,127,58,56,164",669
541,101,"683,452,383,629,770,376,6,363,690,199","127,146,189,148,129,164,148,128,219,155",528
1595,101,"452,770,577,710,331,184,193,438,259,676","146,129,284,127,54,36,21,3,148,155",500
4837,101,"683,452,383,690,539,791,815,406,457,64","127,146,189,219,148,189,126,127,156,56",464
5610,101,"683,452,884,466,927,383,508,417,37,184","127,146,44,42,284,189,219,165,151,36",653
66,101,"683,452,884,690,122,581,376,227,791,80","127,146,44,219,36,146,164,219,189,155",653
4215,101,"683,677,572,749,184,794,770,934,453,368","127,156,39,3,36,39,129,21,33,3",415
5436,101,"683,452,867,791,690,342,383,629,376,674","127,146,155,189,219,163,189,148,164,146",547
2737,101,"683,452,383,629,770,376,363,690,674,6","127,146,189,148,129,164,128,219,146,148",535
573,101,"452,770,184,451,927,710,638,438,794,646","146,129,36,163,284,127,154,3,39,155",547
1670,101,"683,677,749,163,770,29,368,193,794,474","127,156,3,163,129,156,3,21,39,3",644
5744,101,"683,677,749,819,731,517,184,76,417,555","127,156,3,3,219,155,36,36,165,33",586
1223,101,"452,184,193,677,749,794,30,596,417,474","146,36,21,156,3,39,21,3,165,3",400
2837,101,"683,677,572,731,605,749,819,30,79,71","127,156,39,219,155,3,3,21,155,156",538
5167,101,"683,677,811,396,731,922,312,451,577,710","127,156,3,267,219,154,148,163,284,127",557
1374,101,"683,677,749,819,30,474,71,79,417,868","127,156,3,3,21,3,156,155,165,36",553
2938,101,"683,677,811,396,731,922,451,248,911,312","127,156,3,267,219,154,163,148,154,148",535
4883,101,"683,677,572,731,749,76,811,184,30,638","127,156,39,219,3,36,3,36,21,154",531
1715,101,"452,770,677,71,605,638,184,30,934,738","146,129,156,156,155,154,36,21,21,155",378
1563,101,"683,677,749,819,30,474,71,79,824,800","127,156,3,3,21,3,156,155,127,156",519
3981,101,"683,452,383,690,539,143,791,742,64,457","127,146,189,219,148,155,189,164,56,156",520
1993,101,"683,452,791,312,363,867,539,457,396,815","127,146,189,148,128,155,148,156,267,126",540
4228,101,"683,677,572,731,605,749,819,30,79,474","127,156,39,219,155,3,3,21,155,3",549
3557,101,"683,677,811,638,770,577,794,517,30,934","127,156,3,154,129,284,39,155,21,21",304
449,101,"683,677,572,731,749,76,811,184,134,421","127,156,39,219,3,36,3,36,155,195",541
944,101,"452,770,749,677,934,605,210,824,495,161","146,129,3,156,21,155,36,127,156,156",447
3243,101,"683,677,811,638,794,30,934,749,500,342","127,156,3,154,39,21,21,3,155,163",553
889,101,"683,677,811,396,89,577,638,134,37,184","127,156,3,267,42,284,154,155,151,36",519
3540,101,"683,677,811,638,819,770,577,451,134,749","127,156,3,154,3,129,284,163,155,3",553
4748,101,"452,770,749,677,934,71,417,761,210,824","146,129,3,156,21,156,165,127,36,127",521
3532,101,"683,677,749,184,770,421,819,368,794,934","127,156,3,36,129,195,3,3,39,21",528
1764,101,"683,677,811,638,819,710,451,577,184,770","127,156,3,154,3,127,163,284,36,129",541
1614,101,"683,677,749,819,30,474,934,605,770,79","127,156,3,3,21,3,21,155,129,155",571
5452,101,"683,677,811,638,819,710,184,451,577,337","127,156,3,154,3,127,36,163,284,155",519
5139,101,"683,677,811,638,770,30,749,934,79,474","127,156,3,154,129,21,3,21,155,3",472
2840,101,"452,184,193,934,749,605,417,677,638,342","146,36,21,21,3,155,165,156,154,163",355
2905,101,"683,677,811,396,89,451,731,248,184,312","127,156,3,267,42,163,219,148,36,148",628
1294,101,"683,677,572,731,605,749,819,30,76,417","127,156,39,219,155,3,3,21,36,165",570
2101,101,"683,452,791,867,363,637,227,64,122,376","127,146,189,155,128,155,219,56,36,164",574
