user_id,seed,sampled_q_ids,sampled_subject_ids,student_total_questions
1041,100,"683,923,203,247,658,130,379,789,354,246","127,195,125,63,195,63,39,156,202,54",669
987,100,"683,452,811,539,570,163,406,321,861,867","127,146,3,148,117,163,127,127,135,155",690
432,100,"683,452,184,363,658,923,160,547,40,497","127,146,36,128,195,195,39,155,3,128",507
970,100,"683,923,184,342,677,485,193,368,513,638","127,195,36,163,156,189,21,3,148,154",394
6147,100,"683,923,203,247,658,130,379,789,246,769","127,195,125,63,195,63,39,156,54,155",576
1709,100,"683,923,383,485,203,638,379,368,658,247","127,195,189,189,125,154,39,3,195,63",682
4088,100,"452,923,772,3,539,154,363,312,199,405","146,195,126,155,148,164,128,148,155,154",479
5126,100,"683,452,811,539,405,202,312,199,731,248","127,146,3,148,154,153,148,155,219,148",498
464,100,"683,923,203,184,705,37,710,160,290,638","127,195,125,36,44,151,127,39,3,154",608
4325,100,"683,923,811,907,248,731,383,111,539,3","127,195,3,219,148,219,189,155,148,155",571
2211,100,"683,699,184,209,638,517,247,782,674,47","127,170,36,155,154,155,63,117,146,127",717
2618,100,"683,923,811,907,248,731,383,452,184,710","127,195,3,219,148,219,189,146,36,127",586
4940,100,"683,923,203,184,705,37,193,674,438,638","127,195,125,36,44,151,21,146,3,154",601
1823,100,"683,923,203,247,638,674,517,184,705,789","127,195,125,63,154,146,155,36,44,156",612
2795,100,"683,923,417,193,368,547,474,638,332,212","127,195,165,21,3,155,3,154,154,148",510
2949,100,"683,923,203,247,638,184,677,438,485,368","127,195,125,63,154,36,156,3,189,3",600
4827,100,"683,923,184,193,368,547,677,738,474,212","127,195,36,21,3,155,156,155,3,148",412
1788,100,"699,190,629,803,689,438,539,485,819,909","170,163,164,148,148,128,3,148,189,3,169",187
3462,100,"683,923,705,553,37,638,517,674,105,497","127,195,44,117,151,154,155,146,284,128",539
2322,100,"683,923,811,731,383,497,184,37,553,406","127,195,3,219,189,128,36,151,117,127",693
248,100,"683,452,184,363,438,547,354,160,738,497","127,146,36,128,3,155,202,39,155,128",612
4017,100,"683,452,184,363,551,786,539,312,154,59","127,146,36,128,195,154,148,148,164,164",519
767,100,"683,923,184,342,497,130,368,547,438,137","127,195,36,163,128,63,3,155,3,39",582
4698,100,"683,923,705,37,638,184,193,130,438,368","127,195,44,151,154,36,21,63,3,3",553
35,100,"683,452,811,539,570,163,406,321,405,238","127,146,3,148,117,163,127,127,154,155",620
2148,100,"683,923,184,342,677,368,193,438,638,547","127,195,36,163,156,3,21,3,154,155",520
5579,100,"683,452,811,383,867,405,539,406,314,3","127,146,3,189,155,154,148,127,155,155",585
5580,100,"683,923,203,184,638,485,710,677,160,178","127,195,125,36,154,189,127,156,39,155",608
1109,100,"683,923,811,383,485,3,638,379,290,193","127,195,3,189,189,155,154,39,3,21",555
2923,100,"683,923,811,907,705,37,383,111,209,731","127,195,3,219,44,151,189,155,155,219",669
1172,100,"683,923,184,193,368,547,677,738,474,246","127,195,36,21,3,155,156,155,3,54",506
714,100,"452,923,312,533,3,383,714,638,379,465","146,195,148,39,155,189,163,154,39,114",380
5558,100,"683,452,184,539,154,312,405,199,867,314","127,146,36,148,164,148,154,155,155,155",561
3945,100,"683,452,811,383,867,3,238,184,190,199","127,146,3,189,155,155,155,36,163,164,155",582
730,100,"683,923,705,781,789,130,438,379,638,193","127,195,44,39,156,63,3,39,154,21",572
3475,100,"683,452,811,383,539,405,363,786,710,238","127,146,3,189,148,154,128,154,127,155",547
932,100,"683,923,184,193,368,547,438,160,497,130","127,195,36,21,3,155,3,39,128,63",568
2062,100,"452,923,312,533,383,199,3,614,527,811","146,195,148,39,189,155,155,3,155,3",380
3456,100,"683,923,184,193,368,547,130,677,438,497","127,195,36,21,3,155,63,156,3,128",545
1046,100,"683,923,184,193,368,638,379,474,738,640","127,195,36,21,3,154,39,3,155,148",401
2726,100,"683,923,203,677,379,789,738,342,438,638","127,195,125,156,39,156,155,163,3,154",546
3852,100,"452,638,438,332,342,247,658,640,547,203","146,154,3,154,163,63,195,148,155,125",531
5016,100,"452,383,199,238,811,363,834,789,907,787","146,189,155,155,3,128,36,156,219,148",264
3507,101,"683,923,184,193,368,547,438,638,517,130","127,195,36,21,3,155,3,154,155,63",531
5784,101,"683,452,184,539,867,190,406,405,314,710","127,146,36,148,155,163,164,127,154,155,127",490
5424,101,"683,923,811,907,184,731,383,37,209,629","127,195,3,219,36,219,189,151,155,148",535
5481,101,"683,923,705,781,130,193,368,789,178,438","127,195,44,39,63,21,3,156,155,3",553
4511,101,"683,452,811,383,867,884,441,363,349,406","127,146,3,189,155,44,117,128,127,127",612
5430,101,"683,923,203,677,379,193,547,368,517,497","127,195,125,156,39,21,155,3,155,128",546
2873,101,"452,638,923,184,677,547,438,332,738,368","146,154,195,36,156,155,3,154,155,3",477
1235,101,"452,923,312,533,383,363,199,3,714,811","146,195,148,39,189,128,155,155,163,3",494
4355,101,"683,923,705,781,789,379,417,193,368,547","127,195,44,39,156,39,165,21,3,155",586
3184,101,"683,923,811,907,248,111,457,406,410,184","127,195,3,219,148,155,156,127,148,36",535
2179,101,"452,638,923,184,677,547,438,417,212,332","146,154,195,36,156,155,3,165,148,154",352
3210,101,"683,923,184,342,497,130,246,640,769,379","127,195,36,163,128,63,54,148,155,39",544
4486,101,"683,923,417,184,193,485,368,290,677,160","127,195,165,36,21,189,3,3,156,39",519
633,101,"683,452,184,539,867,383,629,461,770,497","127,146,36,148,155,189,148,155,129,128",508
1430,101,"683,923,203,130,658,438,640,513,379,789","127,195,125,63,195,3,148,148,39,156",412
1133,101,"452,638,923,383,614,3,199,312,111,527","146,154,195,189,3,155,155,148,155,155",361
5148,101,"683,452,811,383,539,405,59,312,199,731","127,146,3,189,148,154,164,148,155,219",556
64,101,"683,923,184,485,37,553,638,438,290,137","127,195,36,189,151,117,154,3,3,39",494
5501,101,"683,923,417,193,368,547,474,517,137,379","127,195,165,21,3,155,3,155,39,39",463
1584,101,"452,923,312,59,383,614,539,202,527,80","146,195,148,164,189,3,148,153,155,155",413
3104,101,"533,699,789,342,312,485,3,941,457,638","39,170,156,163,148,189,155,154,156,154",363
729,101,"452,923,312,533,383,199,3,614,527,539","146,195,148,39,189,155,155,3,155,148",346
4554,101,"683,923,705,781,789,379,354,769,417,212","127,195,44,39,156,39,202,155,165,148",569
2626,101,"683,923,203,677,193,638,379,368,130,866","127,195,125,156,21,154,39,3,63,284",628
2261,101,"683,452,811,539,570,867,312,238,406,405","127,146,3,148,117,155,148,155,127,154",641
5528,101,"683,923,705,781,789,379,354,769,640,212","127,195,44,39,156,39,202,155,148,148",553
5711,101,"683,923,705,781,789,379,417,547,130,368","127,195,44,39,156,39,165,155,63,3",553
2466,101,"452,638,438,332,342,547,640,658,379,212","146,154,3,154,163,155,148,195,39,148",375
145,101,"683,923,184,342,497,547,638,485,438,243","127,195,36,163,128,155,154,189,3,129",500
5860,101,"452,923,312,59,539,111,811,3,199,80","146,195,148,164,148,155,3,155,155,155",354
5493,101,"683,923,184,193,368,638,438,517,677,513","127,195,36,21,3,154,3,155,156,148",544
3202,101,"683,383,539,312,405,59,163,248,867,199","127,189,148,148,154,164,163,148,155,155",669
541,101,"683,452,184,363,551,738,421,89,547,130","127,146,36,128,195,155,195,42,155,63",528
2883,101,"452,923,312,533,3,383,238,834,184,629","146,195,148,39,155,189,155,36,36,148",389
1595,101,"452,705,379,781,923,368,547,513,517,789","146,44,39,39,195,3,155,148,155,156",500
4837,101,"683,452,184,539,383,710,405,867,363,312","127,146,36,148,189,127,154,155,128,148",464
5610,101,"683,452,884,363,547,349,406,354,184,866","127,146,44,128,155,127,127,202,36,284",653
66,101,"683,452,884,614,866,790,539,383,710,867","127,146,44,3,284,148,148,189,127,155",653
5436,101,"683,452,184,539,867,406,314,80,199,629","127,146,36,148,155,127,155,155,155,148",547
2737,101,"683,452,184,539,867,190,406,405,238,80","127,146,36,148,155,163,164,127,154,155,155",535
573,101,"452,638,417,184,383,629,461,811,485,790","146,154,165,36,189,148,155,3,189,148",547
1670,101,"683,923,203,247,638,184,866,677,417,485","127,195,125,63,154,36,284,156,165,189",644
5744,101,"683,923,705,781,789,379,417,547,130,474","127,195,44,39,156,39,165,155,63,3",586
1223,101,"452,638,438,332,547,789,738,658,184,212","146,154,3,154,155,156,155,195,36,148",400
376,101,"683,452,811,539,731,867,405,248,406,202","127,146,3,148,219,155,154,148,127,153",412
2837,101,"683,923,184,193,368,547,130,677,438,137","127,195,36,21,3,155,63,156,3,39",538
2931,101,"683,184,731,3,539,689,312,485,111,410","127,36,219,155,148,128,148,189,155,148",461
1374,101,"683,923,705,781,130,789,379,677,368,547","127,195,44,39,63,156,39,156,3,155",553
2938,101,"683,923,811,731,248,383,312,539,420,111","127,195,3,219,148,189,148,148,153,155",535
1563,101,"683,923,184,193,368,547,130,246,640,769","127,195,36,21,3,155,63,54,148,155",519
3981,101,"683,452,184,539,154,629,867,383,312,710","127,146,36,148,164,148,155,189,148,127",520
1993,101,"683,452,811,383,539,405,363,786,867,312","127,146,3,189,148,154,128,154,155,148",540
4228,101,"683,923,184,193,368,547,677,738,474,212","127,195,36,21,3,155,156,155,3,148",549
934,101,"683,923,203,705,37,674,497,383,105,811","127,195,125,44,151,146,128,189,284,3",577
449,101,"683,923,184,485,37,553,134,811,383,497","127,195,36,189,151,117,155,3,189,128",541
944,101,"452,638,417,332,474,789,379,212,640,769","146,154,165,154,3,156,39,148,148,155",447
3243,101,"683,923,705,781,789,379,354,769,640,212","127,195,44,39,156,39,202,155,148,148",553
889,101,"683,923,811,907,248,731,383,190,184,819","127,195,3,219,148,219,189,163,164,36,3",519
3540,101,"683,923,203,184,638,485,133,539,710,731","127,195,125,36,154,189,163,148,127,219",553
2861,101,"683,923,184,193,368,547,677,738,474,212","127,195,36,21,3,155,156,155,3,148",412
4748,101,"452,638,438,332,379,474,789,640,212,130","146,154,3,154,39,3,156,148,148,63",521
3532,101,"683,923,417,193,368,547,474,105,517,130","127,195,165,21,3,155,3,284,155,63",528
1764,101,"683,923,184,193,368,547,438,105,485,781","127,195,36,21,3,155,3,284,189,39",541
1614,101,"683,923,203,677,379,789,738,638,640,547","127,195,125,156,39,156,155,154,148,155",571
5452,101,"683,923,811,383,485,3,638,941,772,731","127,195,3,189,189,155,154,154,126,219",519
5139,101,"683,923,184,193,368,547,677,517,638,379","127,195,36,21,3,155,156,155,154,39",472
2840,101,"452,638,438,332,379,474,677,193,658,640","146,154,3,154,39,3,156,21,195,148",355
2905,101,"683,923,811,731,248,539,772,111,410,383","127,195,3,219,148,148,126,155,148,189",628
1538,101,"683,923,417,193,485,638,368,438,246,677","127,195,165,21,189,154,3,3,54,156",494
681,101,"683,923,811,907,184,368,406,290,638,438","127,195,3,219,36,3,127,3,154,3",514
2101,101,"683,452,811,539,731,238,786,383,406,923","127,146,3,148,219,155,154,189,127,195",574
5250,101,"452,923,312,539,811,202,405,111,199,248","146,195,148,148,3,153,154,155,155,148",338
2710,101,"683,452,811,383,867,3,238,363,405,938","127,146,3,189,155,155,155,128,154,155",520
3446,101,"683,923,184,193,368,547,438,105,485,781","127,195,36,21,3,155,3,284,189,39",519
1057,101,"683,452,184,539,867,383,710,614,646,753","127,146,36,148,155,189,127,3,155,164",543
671,101,"683,452,811,383,867,3,238,714,349,354","127,146,3,189,155,155,155,163,127,202",460
185,101,"683,383,539,312,405,199,636,710,867,742","127,189,148,148,154,155,56,127,155,164",720
622,101,"683,452,811,539,731,867,742,405,363,238","127,146,3,148,219,155,164,154,128,155",535
2367,101,"452,923,312,59,539,363,24,787,405,202","146,195,148,164,148,128,156,148,154,153",398
717,101,"683,699,130,246,417,354,769,379,640,268","127,170,63,54,165,202,155,39,148,61",461
5110,101,"452,923,312,533,383,461,3,379,677,811","146,195,148,39,189,155,155,39,156,3",349
2548,101,"452,638,547,368,332,789,193,37,212,474","146,154,155,3,154,156,21,151,148,3",228
5210,101,"683,923,184,193,368,547,130,246,738,789","127,195,36,21,3,155,63,54,155,156",523
2654,101,"683,452,811,539,570,867,3,383,312,199","127,146,3,148,117,155,155,189,148,155",541
5074,101,"683,923,705,781,789,379,354,769,640,212","127,195,44,39,156,39,202,155,148,148",553
4457,101,"683,923,811,731,248,539,111,420,154,202","127,195,3,219,148,148,155,153,164,153",690
1462,101,"683,923,417,193,485,638,130,438,677,137","127,195,165,21,189,154,63,3,156,39",554
1213,101,"683,923,705,781,789,379,417,547,130,368","127,195,44,39,156,39,165,155,63,3",644
1760,101,"683,923,203,184,383,811,485,37,193,379","127,195,125,36,189,3,189,151,21,39",600
