user_id,sampled_q_ids,sampled_subject_ids,student_total_questions
3549,"0,2,4,5,8,9,10,11,13,14","189,3,156,56,44,163,44,202,156,44,137",633
5694,"0,2,4,5,6,8,9,736,10,11","189,3,156,56,44,148,163,44,155,202,156",606
3791,"0,2,4,6,8,10,11,12,13,14","189,3,156,56,148,163,202,156,284,44,137",639
4216,"0,2,6,8,10,11,14,16,18,19","189,3,156,148,163,202,156,137,164,156,3",553
1837,"0,2,4,6,8,10,11,12,13,14","189,3,156,56,148,163,202,156,284,44,137",499
2380,"0,2,4,6,8,10,11,12,13,754","189,3,156,56,148,163,202,156,284,44,155",535
2786,"0,2,4,5,6,8,9,10,11,311","189,3,156,56,44,148,163,44,202,156,155",691
3513,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",523
3166,"2,6,8,10,11,14,16,18,19,23","3,156,148,163,202,156,137,164,156,3,125",472
111,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",598
4671,"0,2,6,8,10,11,14,16,18,19","189,3,156,148,163,202,156,137,164,156,3",553
1507,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",634
3266,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",579
3187,"0,2,6,8,11,14,16,18,19,22","189,3,156,148,163,156,137,164,156,3,189",374
5211,"0,2,4,6,8,10,11,12,13,14","189,3,156,56,148,163,202,156,284,44,137",541
2831,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",513
2347,"0,2,6,8,10,11,14,16,17,18","189,3,156,148,163,202,156,137,164,60,156",555
5507,"0,2,4,6,8,10,11,12,13,14","189,3,156,56,148,163,202,156,284,44,137",519
5195,"2,4,6,11,12,18,20,24,27,29","3,156,56,148,156,284,156,219,156,175,156",304
5544,"0,2,4,5,6,8,9,10,11,736","189,3,156,56,44,148,163,44,202,156,155",720
2914,"0,2,4,5,6,8,9,11,13,14","189,3,156,56,44,148,163,44,156,44,137",559
5496,"0,2,4,6,8,10,11,12,14,16","189,3,156,56,148,163,202,156,284,137,164",530
1138,"0,2,4,6,8,10,11,12,14,16","189,3,156,56,148,163,202,156,284,137,164",535
4419,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",627
3276,"0,2,4,6,8,10,11,12,13,14","189,3,156,56,148,163,202,156,284,44,137",569
2918,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",634
50,"2,4,6,11,12,18,20,24,27,29","3,156,56,148,156,284,156,219,156,175,156",304
1378,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",588
1389,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",618
4400,"0,2,4,5,6,8,9,754,10,11","189,3,156,56,44,148,163,44,155,202,156",654
565,"0,2,6,8,10,11,736,14,16,17","189,3,156,148,163,202,156,155,137,164,60",640
5627,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",669
5456,"0,2,6,8,10,11,12,13,14,16","189,3,156,148,163,202,156,284,44,137,164",611
1362,"2,6,8,10,11,14,16,17,18,19","3,156,148,163,202,156,137,164,60,156,3",574
123,"0,2,4,6,8,10,11,12,13,14","189,3,156,56,148,163,202,156,284,44,137",466
3482,"0,2,4,6,8,10,11,736,12,13","189,3,156,56,148,163,202,156,155,284,44",547
1626,"0,2,4,8,11,12,14,16,18,19","189,3,156,56,163,156,284,137,164,156,3",540
6033,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",661
5560,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",616
4723,"0,2,4,6,8,11,12,14,16,18","189,3,156,56,148,163,156,284,137,164,156",498
1525,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",600
3854,"0,2,4,6,8,10,11,12,13,14","189,3,156,56,148,163,202,156,284,44,137",544
184,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",645
1025,"0,2,4,6,8,10,11,12,14,16","189,3,156,56,148,163,202,156,284,137,164",535
2100,"0,2,6,8,11,16,18,19,22,24","189,3,156,148,163,156,164,156,3,189,156",371
2034,"0,2,6,8,11,13,16,18,19,22","189,3,156,148,163,156,44,164,156,3,189",485
1554,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",612
3938,"0,2,4,6,8,10,11,12,13,14","189,3,156,56,148,163,202,156,284,44,137",688
481,"0,2,4,6,8,11,12,16,18,19","189,3,156,56,148,163,156,284,164,156,3",463
3315,"0,2,6,8,10,11,14,16,18,19","189,3,156,148,163,202,156,137,164,156,3",541
966,"0,2,4,6,8,10,11,12,14,16","189,3,156,56,148,163,202,156,284,137,164",510
4238,"0,2,4,6,8,736,11,12,14,16","189,3,156,56,148,163,155,156,284,137,164",521
3693,"0,2,6,8,11,14,16,18,19,22","189,3,156,148,163,156,137,164,156,3,189",463
1674,"0,2,6,8,10,11,14,16,17,18","189,3,156,148,163,202,156,137,164,60,156",640
4328,"2,4,6,11,18,24,27,29,30,463","3,156,56,148,156,156,156,175,156,21,155",278
4352,"0,2,4,6,8,10,11,12,14,16","189,3,156,56,148,163,202,156,284,137,164",535
5529,"0,2,4,6,10,11,12,13,14,18","189,3,156,56,148,202,156,284,44,137,156",506
2677,"0,2,4,5,6,8,736,9,10,11","189,3,156,56,44,148,163,155,44,202,156",796
3486,"0,2,4,8,10,11,12,13,14,16","189,3,156,56,163,202,156,284,44,137,164",702
796,"0,2,4,5,6,8,9,10,11,13","189,3,156,56,44,148,163,44,202,156,44",635
2917,"0,2,4,6,8,10,11,12,13,14","189,3,156,56,148,163,202,156,284,44,137",519
2572,"2,4,6,11,12,18,20,24,27,29","3,156,56,148,156,284,156,219,156,175,156",275
4,"2,6,11,12,18,20,24,27,29,30","3,156,148,156,284,156,219,156,175,156,21",226
4277,"0,2,6,8,10,11,14,16,17,18","189,3,156,148,163,202,156,137,164,60,156",563
444,"0,2,4,6,8,10,11,12,13,14","189,3,156,56,148,163,202,156,284,44,137",526
6036,"0,2,4,6,10,11,12,14,18,20","189,3,156,56,148,202,156,284,137,156,219",493
2078,"0,2,4,6,8,11,12,14,16,18","189,3,156,56,148,163,156,284,137,164,156",516
2781,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",555
1503,"0,2,6,8,10,11,14,16,18,19","189,3,156,148,163,202,156,137,164,156,3",553
2961,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",678
2627,"0,2,4,6,8,10,11,12,13,14","189,3,156,56,148,163,202,156,284,44,137",689
1930,"0,2,4,6,8,11,12,14,16,18","189,3,156,56,148,163,156,284,137,164,156",471
2436,"2,6,8,14,16,19,23,24,29,30","3,156,148,163,137,164,3,125,156,156,21",300
4492,"0,2,4,5,6,8,9,736,10,11","189,3,156,56,44,148,163,44,155,202,156",531
4858,"0,2,4,6,8,10,11,12,13,14","189,3,156,56,148,163,202,156,284,44,137",594
1041,"0,2,4,5,6,754,8,9,10,11","189,3,156,56,44,148,155,163,44,202,156",669
987,"0,2,4,6,8,736,10,11,14,16","189,3,156,56,148,163,155,202,156,137,164",690
432,"0,2,4,6,8,10,11,12,13,14","189,3,156,56,148,163,202,156,284,44,137",507
6147,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",576
870,"2,4,6,8,11,14,16,18,19,24","3,156,56,148,163,156,137,164,156,3,156",427
4088,"0,2,4,6,8,10,11,12,16,18","189,3,156,56,148,163,202,156,284,164,156",479
5126,"0,2,4,6,8,736,11,12,14,16","189,3,156,56,148,163,155,156,284,137,164",498
464,"0,2,4,5,6,8,9,10,11,13","189,3,156,56,44,148,163,44,202,156,44",608
4325,"0,2,4,5,6,736,8,9,10,11","189,3,156,56,44,148,155,163,44,202,156",571
2618,"0,2,4,6,8,10,11,12,13,14","189,3,156,56,148,163,202,156,284,44,137",586
4940,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",601
1823,"0,2,4,5,6,8,9,10,11,754","189,3,156,56,44,148,163,44,202,156,155",612
1373,"0,2,5,6,8,9,736,10,11,12","189,3,156,44,148,163,44,155,202,156,284",469
2795,"0,2,4,6,8,11,12,14,16,18","189,3,156,56,148,163,156,284,137,164,156",510
5933,"0,2,4,6,8,11,14,16,18,19","189,3,156,56,148,163,156,137,164,156,3",448
1778,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",563
4793,"0,2,4,5,8,9,10,736,11,13","189,3,156,56,44,163,44,202,155,156,44",667
2949,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",600
1077,"2,4,6,11,12,18,20,24,27,29","3,156,56,148,156,284,156,219,156,175,156",290
3462,"0,2,4,6,8,11,12,13,14,16","189,3,156,56,148,163,156,284,44,137,164",539
2322,"0,2,4,5,6,7,8,9,10,11","189,3,156,56,44,148,165,163,44,202,156",693
199,"0,2,4,5,8,9,10,11,12,13","189,3,156,56,44,163,44,202,156,284,44",604
248,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",612
4142,"0,2,6,8,11,14,16,18,19,22","189,3,156,148,163,156,137,164,156,3,189",464
4017,"0,2,4,6,8,10,11,12,13,14","189,3,156,56,148,163,202,156,284,44,137",519
767,"0,2,4,6,8,10,11,12,14,16","189,3,156,56,148,163,202,156,284,137,164",582
4698,"0,2,6,8,10,11,14,16,18,19","189,3,156,148,163,202,156,137,164,156,3",553
35,"0,2,6,8,10,11,14,16,17,18","189,3,156,148,163,202,156,137,164,60,156",620
2148,"0,2,4,6,8,11,12,14,16,18","189,3,156,56,148,163,156,284,137,164,156",520
4875,"0,2,6,8,11,14,16,18,19,22","189,3,156,148,163,156,137,164,156,3,189",423
5579,"0,2,4,5,6,8,9,10,11,13","189,3,156,56,44,148,163,44,202,156,44",585
5580,"0,2,4,5,6,8,9,10,11,13","189,3,156,56,44,148,163,44,202,156,44",608
1109,"0,2,6,8,10,11,14,16,18,19","189,3,156,148,163,202,156,137,164,156,3",555
6018,"0,2,6,8,11,16,18,22,24,27","189,3,156,148,163,156,164,156,189,156,175",312
2923,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",669
1172,"0,2,4,6,8,11,12,13,754,14","189,3,156,56,148,163,156,284,44,155,137",506
714,"0,2,6,8,11,16,18,19,22,24","189,3,156,148,163,156,164,156,3,189,156",380
425,"2,4,6,11,12,18,20,24,27,29","3,156,56,148,156,284,156,219,156,175,156",304
5558,"0,2,4,6,8,10,736,11,12,14","189,3,156,56,148,163,202,155,156,284,137",561
3945,"0,2,4,6,8,10,11,12,14,16","189,3,156,56,148,163,202,156,284,137,164",582
730,"0,2,4,6,8,10,11,12,14,16","189,3,156,56,148,163,202,156,284,137,164",572
3475,"0,2,4,6,8,10,11,12,13,14","189,3,156,56,148,163,202,156,284,44,137",547
2062,"0,2,6,8,11,16,18,19,22,24","189,3,156,148,163,156,164,156,3,189,156",380
3456,"0,2,4,6,8,10,11,12,14,16","189,3,156,56,148,163,202,156,284,137,164",545
2726,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",546
3852,"0,2,4,5,6,8,9,10,11,12","189,3,156,56,44,148,163,44,202,156,284",531
