user_id,sampled_q_ids,sampled_subject_ids,student_total_questions
944,"0,2,3,4,6,11,12,18,19,20","189,3,156,155,56,148,156,284,156,3,219",447
3243,"0,2,3,6,10,11,14,18,19,22","189,3,156,155,148,202,156,137,156,3,189",553
889,"0,2,3,4,6,10,11,12,13,14","189,3,156,155,56,148,202,156,284,44,137",519
3540,"0,2,3,4,6,10,11,12,13,14","189,3,156,155,56,148,202,156,284,44,137",553
2861,"0,3,6,14,19,22,25,26,129,27","189,155,148,137,3,189,148,153,165,175",412
4748,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",521
3532,"0,2,3,4,6,10,11,12,13,14","189,3,156,155,56,148,202,156,284,44,137",528
1764,"0,2,3,4,6,10,11,12,13,14","189,3,156,155,56,148,202,156,284,44,137",541
1614,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",571
5452,"0,2,3,4,6,10,11,12,13,14","189,3,156,155,56,148,202,156,284,44,137",519
5139,"0,2,3,4,6,11,12,14,18,19","189,3,156,155,56,148,156,284,137,156,3",472
2840,"0,2,3,6,11,18,19,22,24,25","189,3,156,155,148,156,156,3,189,156,148",355
2905,"0,2,3,4,5,6,9,88,10,11","189,3,156,155,56,44,148,44,164,202,156",628
1538,"0,2,3,4,6,11,12,13,14,18","189,3,156,155,56,148,156,284,44,137,156",494
681,"0,2,165,3,4,6,10,12,14,19","189,3,156,164,155,56,148,202,284,137,3",514
2101,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",574
5250,"0,2,3,6,11,18,19,22,24,25","189,3,156,155,148,156,156,3,189,156,148",338
2710,"0,2,3,4,6,10,11,14,18,19","189,3,156,155,56,148,202,156,137,156,3",520
3446,"0,2,3,4,6,10,11,12,13,14","189,3,156,155,56,148,202,156,284,44,137",519
1057,"0,2,3,4,6,10,11,165,12,13","189,3,156,155,56,148,202,156,164,284,44",543
671,"0,2,3,4,6,12,14,19,20,22","189,3,156,155,56,148,284,137,3,219,189",460
185,"0,2,3,4,5,9,10,11,13,14","189,3,156,155,56,44,44,202,156,44,137",720
622,"0,2,3,4,6,10,11,12,13,14","189,3,156,155,56,148,202,156,284,44,137",535
2367,"0,2,3,6,11,18,19,22,24,25","189,3,156,155,148,156,156,3,189,156,148",398
717,"0,3,4,12,578,13,17,20,22,30","189,155,56,284,163,44,60,219,189,21",461
5110,"0,2,3,6,11,18,19,22,24,27","189,3,156,155,148,156,156,3,189,156,175",349
2548,"0,2,3,6,22,24,25,27,29,34","189,3,156,155,148,189,156,148,175,156,156",228
5210,"0,2,3,4,6,10,11,12,129,13","189,3,156,155,56,148,202,156,284,165,44",523
2654,"0,2,165,3,6,10,11,12,14,17","189,3,156,164,155,148,202,156,284,137,60",541
5074,"0,2,3,6,10,11,14,18,19,22","189,3,156,155,148,202,156,137,156,3,189",553
4457,"0,2,3,4,5,6,9,88,10,11","189,3,156,155,56,44,148,44,164,202,156",690
1462,"0,2,3,4,6,10,11,12,13,14","189,3,156,155,56,148,202,156,284,44,137",554
1213,"0,2,3,6,10,11,14,17,18,19","189,3,156,155,148,202,156,137,60,156,3",644
1760,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",600
1298,"0,2,3,6,11,12,18,88,19,20","189,3,156,155,148,156,284,156,164,3,219",430
2094,"0,2,4,5,6,9,10,11,12,13","189,3,156,56,44,148,44,202,156,284,44",537
3549,"0,2,165,3,4,5,9,10,11,13","189,3,156,164,155,56,44,44,202,156,44",633
5694,"0,2,3,4,5,6,9,10,11,13","189,3,156,155,56,44,148,44,202,156,44",606
112,"0,3,4,165,5,9,10,12,13,14","189,155,56,164,44,44,202,284,44,137",749
3791,"0,2,3,4,6,10,11,12,13,14","189,3,156,155,56,148,202,156,284,44,137",639
1269,"0,2,3,4,6,10,12,13,19,20","189,3,156,155,56,148,202,284,44,3,219",476
4216,"0,2,3,6,10,11,14,18,19,22","189,3,156,155,148,202,156,137,156,3,189",553
1837,"0,2,165,3,4,6,10,11,12,13","189,3,156,164,155,56,148,202,156,284,44",499
2380,"0,2,3,4,6,10,11,12,13,14","189,3,156,155,56,148,202,156,284,44,137",535
2786,"0,2,3,4,5,6,9,10,11,816","189,3,156,155,56,44,148,44,202,156,164",691
3513,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",523
111,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",598
4671,"0,2,3,6,10,11,14,18,19,22","189,3,156,155,148,202,156,137,156,3,189",553
1507,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",634
3266,"0,2,3,4,5,6,9,165,10,11","189,3,156,155,56,44,148,44,164,202,156",579
3187,"0,2,3,6,11,14,18,19,22,24","189,3,156,155,148,156,137,156,3,189,156",374
5211,"0,2,3,4,6,10,11,12,13,88","189,3,156,155,56,148,202,156,284,44,164",541
2831,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",513
2347,"0,2,3,6,10,11,14,17,18,88","189,3,156,155,148,202,156,137,60,156,164",555
5507,"0,2,3,4,6,10,11,12,13,14","189,3,156,155,56,148,202,156,284,44,137",519
5544,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",720
2914,"0,2,3,4,5,6,9,11,13,14","189,3,156,155,56,44,148,44,156,44,137",559
5496,"0,2,3,4,6,10,11,12,14,18","189,3,156,155,56,148,202,156,284,137,156",530
1138,"0,2,3,4,6,10,11,12,14,18","189,3,156,155,56,148,202,156,284,137,156",535
4419,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",627
3276,"0,2,3,4,6,10,11,12,13,14","189,3,156,155,56,148,202,156,284,44,137",569
1047,"0,3,4,5,9,10,12,13,14,17","189,155,56,44,44,202,284,44,137,60",782
2918,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",634
1378,"0,2,3,4,5,6,9,10,75,11","189,3,156,155,56,44,148,44,202,163,156",588
1389,"0,2,165,3,4,5,6,9,10,11","189,3,156,164,155,56,44,148,44,202,156",618
4400,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",654
565,"0,2,3,6,10,11,14,17,18,19","189,3,156,155,148,202,156,137,60,156,3",640
5627,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",669
5456,"0,2,3,6,10,11,12,13,14,18","189,3,156,155,148,202,156,284,44,137,156",611
123,"0,2,3,4,6,10,11,12,13,14","189,3,156,155,56,148,202,156,284,44,137",466
3482,"0,2,3,4,6,10,11,12,13,14","189,3,156,155,56,148,202,156,284,44,137",547
6033,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",661
5560,"0,2,165,3,4,5,88,6,9,10","189,3,156,164,155,56,44,164,148,44,202",616
4723,"0,2,3,4,6,11,12,14,18,19","189,3,156,155,56,148,156,284,137,156,3",498
1525,"0,2,165,3,4,5,6,9,10,11","189,3,156,164,155,56,44,148,44,202,156",600
3854,"0,2,3,4,6,10,11,12,88,13","189,3,156,155,56,148,202,156,284,164,44",544
184,"0,2,3,4,5,6,9,10,75,449","189,3,156,155,56,44,148,44,202,163,165",645
1025,"0,2,3,4,6,10,11,12,14,18","189,3,156,155,56,148,202,156,284,137,156",535
4422,"0,3,6,14,19,22,27,29,129,840","189,155,148,137,3,189,175,156,165,163",374
2100,"0,2,3,6,11,18,19,22,24,25","189,3,156,155,148,156,156,3,189,156,148",371
2034,"0,2,3,6,11,13,18,19,22,24","189,3,156,155,148,156,44,156,3,189,156",485
1554,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",612
3938,"0,2,165,3,4,6,10,11,12,13","189,3,156,164,155,56,148,202,156,284,44",688
3315,"0,2,3,6,10,11,14,18,19,22","189,3,156,155,148,202,156,137,156,3,189",541
966,"0,2,3,4,6,10,11,12,14,18","189,3,156,155,56,148,202,156,284,137,156",510
4238,"0,2,165,3,4,6,11,12,14,18","189,3,156,164,155,56,148,156,284,137,156",521
3693,"0,2,3,6,11,14,18,19,22,24","189,3,156,155,148,156,137,156,3,189,156",463
1674,"0,2,165,3,6,10,11,14,75,17","189,3,156,164,155,148,202,156,137,163,60",640
4816,"0,2,3,5,9,11,13,14,17,18","189,3,156,155,44,44,156,44,137,60,156",550
4352,"0,2,3,4,6,10,11,12,14,75","189,3,156,155,56,148,202,156,284,137,163",535
2677,"0,2,3,4,5,6,9,747,10,864","189,3,156,155,56,44,148,44,164,202,163",796
3486,"0,2,3,4,10,102,11,12,13,14","189,3,156,155,56,202,163,156,284,44,137",702
796,"0,2,3,4,5,6,9,10,11,13","189,3,156,155,56,44,148,44,202,156,44",635
5561,"0,3,4,5,6,9,10,12,13,14","189,155,56,44,148,44,202,284,44,137",509
2917,"0,2,3,4,6,10,11,12,13,14","189,3,156,155,56,148,202,156,284,44,137",519
4277,"0,2,3,6,10,11,14,17,18,19","189,3,156,155,148,202,156,137,60,156,3",563
444,"0,2,3,4,6,10,11,12,13,14","189,3,156,155,56,148,202,156,284,44,137",526
2078,"0,2,3,4,6,11,12,14,18,19","189,3,156,155,56,148,156,284,137,156,3",516
2781,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",555
1503,"0,2,3,6,10,11,14,18,19,22","189,3,156,155,148,202,156,137,156,3,189",553
2961,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",678
2627,"0,2,3,4,6,10,11,12,129,840","189,3,156,155,56,148,202,156,284,165,163",689
4492,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",531
4858,"0,2,3,4,6,10,11,12,13,14","189,3,156,155,56,148,202,156,284,44,137",594
1041,"0,2,3,4,5,6,9,10,11,840","189,3,156,155,56,44,148,44,202,156,163",669
987,"0,2,3,4,6,10,11,14,864,18","189,3,156,155,56,148,202,156,137,163,156",690
432,"0,2,3,4,6,10,11,12,13,14","189,3,156,155,56,148,202,156,284,44,137",507
970,"0,3,6,19,22,25,26,27,29,30","189,155,148,3,189,148,153,175,156,21",394
6147,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",576
1709,"0,3,4,5,9,10,12,13,14,17","189,155,56,44,44,202,284,44,137,60",682
4088,"0,2,3,4,6,10,11,12,18,19","189,3,156,155,56,148,202,156,284,156,3",479
5126,"0,2,165,3,4,6,11,12,14,18","189,3,156,164,155,56,148,156,284,137,156",498
464,"0,2,3,4,5,6,9,10,11,13","189,3,156,155,56,44,148,44,202,156,44",608
4325,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",571
2211,"0,3,4,5,9,10,12,13,14,17","189,155,56,44,44,202,284,44,137,60",717
2618,"0,2,165,3,4,6,10,11,12,13","189,3,156,164,155,56,148,202,156,284,44",586
4940,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",601
1823,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",612
2795,"0,2,3,4,6,11,12,14,18,19","189,3,156,155,56,148,156,284,137,156,3",510
2949,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",600
4827,"0,3,6,14,19,22,25,26,27,29","189,155,148,137,3,189,148,153,175,156",412
1788,"19,42,53,58,61,67,68,73,96,107","3,176,148,169,168,61,189,176,173,175",187
3462,"0,2,3,4,6,11,12,13,14,18","189,3,156,155,56,148,156,284,44,137,156",539
2322,"0,2,3,165,4,5,6,9,10,11","189,3,156,155,164,56,44,148,44,202,156",693
248,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",612
4017,"0,2,3,4,6,10,11,12,13,14","189,3,156,155,56,148,202,156,284,44,137",519
767,"0,2,3,4,6,10,11,12,14,18","189,3,156,155,56,148,202,156,284,137,156",582
4698,"0,2,3,6,10,11,14,18,19,22","189,3,156,155,148,202,156,137,156,3,189",553
35,"0,2,3,6,10,11,14,17,18,19","189,3,156,155,148,202,156,137,60,156,3",620
2148,"0,2,3,4,6,11,12,14,18,19","189,3,156,155,56,148,156,284,137,156,3",520
5579,"0,2,3,4,5,6,9,10,11,13","189,3,156,155,56,44,148,44,202,156,44",585
5580,"0,2,3,4,5,6,9,10,11,13","189,3,156,155,56,44,148,44,202,156,44",608
1109,"0,2,3,6,10,11,14,18,19,22","189,3,156,155,148,202,156,137,156,3,189",555
2923,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",669
1172,"0,2,3,4,6,11,12,13,14,18","189,3,156,155,56,148,156,284,44,137,156",506
714,"0,2,165,3,6,11,18,19,22,24","189,3,156,164,155,148,156,156,3,189,156",380
5558,"0,2,3,4,6,10,11,88,12,14","189,3,156,155,56,148,202,156,164,284,137",561
3945,"0,2,3,4,6,10,11,12,14,18","189,3,156,155,56,148,202,156,284,137,156",582
730,"0,2,165,3,4,6,10,11,12,14","189,3,156,164,155,56,148,202,156,284,137",572
3475,"0,2,3,4,6,10,11,12,13,14","189,3,156,155,56,148,202,156,284,44,137",547
932,"0,4,6,10,11,12,14,18,19,20","189,56,148,202,156,284,137,156,3,219",568
2062,"0,2,3,6,11,18,19,22,24,25","189,3,156,155,148,156,156,3,189,156,148",380
3456,"0,2,3,4,6,10,11,12,14,18","189,3,156,155,56,148,202,156,284,137,156",545
1046,"0,3,6,14,19,22,25,26,27,29","189,155,148,137,3,189,148,153,175,156",401
2726,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",546
3852,"0,2,3,4,5,6,9,10,11,12","189,3,156,155,56,44,148,44,202,156,284",531
5016,"0,2,165,6,12,19,20,22,24,25","189,3,156,164,148,284,3,219,189,156,148",264
