user_id,sampled_q_ids,sampled_subject_ids,student_total_questions
5711,"736,852,626,300,740,898,790,261,502,880","155,156,164,153,36,39,148,153,36,146",553
2466,"736,547,300,740,898,118,233,170,255,859","155,155,153,36,39,114,3,39,36,33",375
145,"736,852,264,547,125,118,526,233,492,255","155,156,220,155,54,114,63,3,127,36",500
5860,"736,852,300,898,261,502,596,370,830,289","155,156,153,39,153,36,3,195,148,146",354
5493,"736,852,300,740,898,502,596,370,69,261","155,156,153,36,39,36,3,195,3,153",544
3202,"736,852,300,898,633,370,289,570,514,872","155,156,153,39,163,195,146,117,219,267",669
541,"736,852,300,740,898,790,502,596,370,69","155,156,153,36,39,148,36,3,195,3",528
2883,"852,102,626,300,740,141,898,790,261,502","156,163,164,153,36,165,39,148,153,36",389
1595,"736,852,300,740,264,547,898,790,261,118","155,156,153,36,220,155,39,148,153,114",500
4837,"736,852,264,300,740,547,898,790,261,502","155,156,220,153,36,155,39,148,153,36",464
5610,"736,852,582,300,740,898,790,261,880,370","155,156,63,153,36,39,148,153,146,195",653
66,"736,852,582,626,740,898,300,790,261,596","155,156,63,164,36,39,153,148,153,3",653
5436,"736,852,300,898,880,370,830,289,106,767","155,156,153,39,146,195,148,146,128,148",547
2737,"736,852,300,898,261,502,596,370,830,69","155,156,153,39,153,36,3,195,148,3",535
573,"736,852,300,740,898,502,370,840,289,816","155,156,153,36,39,36,195,163,146,164",547
1670,"736,852,300,898,261,596,370,840,289,83","155,156,153,39,153,3,195,163,146,126",644
5744,"736,852,300,740,898,102,547,790,261,502","155,156,153,36,39,163,155,148,153,36",586
1223,"736,852,300,898,880,370,289,83,767,6","155,156,153,39,146,195,146,126,148,148",400
376,"736,852,300,898,596,69,289,106,767,317","155,156,153,39,3,3,146,128,148,137",412
2837,"736,852,547,626,118,526,233,492,756,97","155,156,155,164,114,63,3,127,58,39",538
2931,"852,740,141,790,633,370,289,570,514,47","156,36,165,148,163,195,146,117,219,127",461
1374,"736,852,300,740,898,790,502,880,596,261","155,156,153,36,39,148,36,146,3,153",553
2938,"736,852,547,300,740,898,790,261,502,880","155,156,155,153,36,39,148,153,36,146",535
1563,"736,852,264,547,125,118,526,233,66,859","155,156,220,155,54,114,63,3,129,33",519
3981,"736,852,300,740,898,790,596,370,830,289","155,156,153,36,39,148,3,195,148,146",520
1993,"736,852,300,898,261,502,596,880,370,69","155,156,153,39,153,36,3,146,195,3",540
4228,"736,852,300,740,898,626,264,547,790,261","155,156,153,36,39,164,220,155,148,153",549
934,"736,852,582,626,300,898,264,547,790,125","155,156,63,164,153,39,220,155,148,54",577
449,"736,852,264,300,740,898,790,502,596,370","155,156,220,153,36,39,148,36,3,195",541
944,"736,852,264,547,118,233,492,255,66,859","155,156,220,155,114,3,127,36,129,33",447
3243,"736,852,626,547,300,740,118,526,233,492","155,156,164,155,153,36,114,63,3,127",553
889,"736,852,300,898,790,596,370,69,830,502","155,156,153,39,148,3,195,3,148,36",519
3540,"736,852,264,547,125,118,526,233,492,255","155,156,220,155,54,114,63,3,127,36",553
2861,"736,547,300,740,118,233,492,170,255,859","155,155,153,36,114,3,127,39,36,33",412
4748,"736,852,264,547,125,118,526,233,66,859","155,156,220,155,54,114,63,3,129,33",521
3532,"736,852,264,300,740,547,898,790,502,596","155,156,220,153,36,155,39,148,36,3",528
1764,"736,852,264,547,626,300,740,125,118,526","155,156,220,155,164,153,36,54,114,63",541
1614,"736,852,264,300,740,547,898,125,118,526","155,156,220,153,36,155,39,54,114,63",571
5452,"736,852,264,547,300,740,125,898,790,502","155,156,220,155,153,36,54,39,148,36",519
5139,"736,852,264,547,118,233,492,170,66,97","155,156,220,155,114,3,127,39,129,39",472
2840,"736,852,547,626,118,233,255,859,463,92","155,156,155,164,114,3,36,33,155,148",355
2905,"736,852,582,300,740,898,790,261,502,880","155,156,63,153,36,39,148,153,36,146",628
1538,"736,852,300,740,264,547,125,118,526,233","155,156,153,36,220,155,54,114,63,3",494
681,"736,852,300,740,898,502,370,830,289,816","155,156,153,36,39,36,195,148,146,164",514
2101,"736,852,264,547,582,300,740,125,118,526","155,156,220,155,63,153,36,54,114,63",574
5250,"736,852,300,898,596,69,289,767,6,513","155,156,153,39,3,3,146,148,148,148",338
2710,"736,852,300,740,898,502,596,880,370,69","155,156,153,36,39,36,3,146,195,3",520
3446,"736,852,300,740,898,626,790,502,596,370","155,156,153,36,39,164,148,36,3,195",519
1057,"736,852,264,300,740,898,547,790,502,596","155,156,220,153,36,39,155,148,36,3",543
671,"736,852,300,790,261,502,596,370,69,830","155,156,153,148,153,36,3,195,3,148",460
185,"736,852,582,626,740,790,596,830,289,83","155,156,63,164,36,148,3,148,146,126",720
622,"736,852,264,547,125,118,526,233,492,255","155,156,220,155,54,114,63,3,127,36",535
2367,"736,852,300,740,898,790,261,502,880,596","155,156,153,36,39,148,153,36,146,3",398
717,"736,264,547,478,125,318,526,170,66,97","155,220,155,135,54,172,63,39,129,39",461
5110,"736,852,300,740,261,502,596,370,69,196","155,156,153,36,153,36,3,195,3,114",349
2548,"736,852,547,300,790,261,830,463,92,51","155,156,155,153,148,153,148,155,148,117",228
5210,"736,852,264,547,125,300,118,526,740,233","155,156,220,155,54,153,114,63,36,3",523
2654,"736,852,264,582,300,740,898,790,880,370","155,156,220,63,153,36,39,148,146,195",541
5074,"736,852,547,300,740,898,118,526,233,492","155,156,155,153,36,39,114,63,3,127",553
4457,"736,852,582,300,740,898,790,261,596,830","155,156,63,153,36,39,148,153,3,148",690
1462,"736,852,264,547,300,740,898,790,261,502","155,156,220,155,153,36,39,148,153,36",554
1213,"736,852,582,300,740,898,261,198,502,596","155,156,63,153,36,39,153,148,36,3",644
1760,"736,852,582,300,264,547,740,898,790,261","155,156,63,153,220,155,36,39,148,153",600
1298,"736,852,264,300,740,547,898,790,261,502","155,156,220,153,36,155,39,148,153,36",430
2094,"736,852,300,740,898,626,790,261,502,880","155,156,153,36,39,164,148,153,36,146",537
3549,"736,852,582,300,740,264,547,790,261,502","155,156,63,153,36,220,155,148,153,36",633
5694,"736,852,300,898,880,370,289,106,514,750","155,156,153,39,146,195,146,128,219,219",606
112,"736,582,626,300,740,264,102,547,125,318","155,63,164,153,36,220,163,155,54,172",749
3791,"736,852,300,898,880,370,830,289,570,584","155,156,153,39,146,195,148,146,117,117",639
1269,"736,852,264,547,300,125,118,526,740,898","155,156,220,155,153,54,114,63,36,39",476
4216,"736,852,547,300,740,898,118,526,233,492","155,156,155,153,36,39,114,63,3,127",553
1837,"736,852,626,300,740,898,790,502,596,370","155,156,164,153,36,39,148,36,3,195",499
2380,"736,852,300,740,898,502,596,370,830,289","155,156,153,36,39,36,3,195,148,146",535
2786,"736,852,264,547,478,125,526,233,756,97","155,156,220,155,135,54,63,3,58,39",691
3513,"736,852,300,740,898,790,261,502,880,596","155,156,153,36,39,148,153,36,146,3",523
111,"736,852,264,582,300,740,898,790,261,502","155,156,220,63,153,36,39,148,153,36",598
4671,"736,852,300,740,898,626,790,261,547,502","155,156,153,36,39,164,148,153,155,36",553
1507,"736,852,264,547,582,300,740,125,118,526","155,156,220,155,63,153,36,54,114,63",634
3266,"736,852,582,300,740,898,790,264,261,502","155,156,63,153,36,39,148,220,153,36",579
3187,"736,852,300,740,898,261,502,596,370,547","155,156,153,36,39,153,36,3,195,155",374
5211,"736,852,626,300,740,898,264,790,502,596","155,156,164,153,36,39,220,148,36,3",541
2831,"736,852,264,626,300,740,898,790,547,261","155,156,220,164,153,36,39,148,155,153",513
2347,"736,852,582,300,740,898,502,370,196,289","155,156,63,153,36,39,36,195,114,146",555
5507,"736,852,300,740,898,790,264,547,125,118","155,156,153,36,39,148,220,155,54,114",519
5544,"736,852,264,582,626,300,740,898,198,502","155,156,220,63,164,153,36,39,148,36",720
2914,"736,852,300,740,898,790,261,502,880,596","155,156,153,36,39,148,153,36,146,3",559
5496,"736,852,626,300,740,898,790,261,880,370","155,156,164,153,36,39,148,153,146,195",530
1138,"736,852,626,300,264,547,740,898,790,261","155,156,164,153,220,155,36,39,148,153",535
4419,"736,852,582,300,264,547,478,125,118,526","155,156,63,153,220,155,135,54,114,63",627
3276,"736,852,264,547,125,118,526,233,492,170","155,156,220,155,54,114,63,3,127,39",569
1047,"736,582,300,740,264,547,796,102,125,318","155,63,153,36,220,155,181,163,54,172",782
2918,"736,852,264,547,582,125,118,526,300,740","155,156,220,155,63,54,114,63,153,36",634
1378,"736,852,264,582,626,898,502,370,840,816","155,156,220,63,164,39,36,195,163,164",588
1389,"736,852,582,300,740,898,790,261,502,370","155,156,63,153,36,39,148,153,36,195",618
4400,"736,852,582,626,264,547,125,118,526,233","155,156,63,164,220,155,54,114,63,3",654
565,"736,852,547,582,118,526,233,492,170,255","155,156,155,63,114,63,3,127,39,36",640
5627,"736,852,582,626,740,790,596,830,289,106","155,156,63,164,36,148,3,148,146,128",669
5456,"736,852,300,671,502,370,568,106,767,317","155,156,153,174,36,195,169,128,148,137",611
123,"736,852,300,740,264,547,125,118,526,233","155,156,153,36,220,155,54,114,63,3",466
3482,"736,852,626,300,740,790,596,370,830,69","155,156,164,153,36,148,3,195,148,3",547
6033,"736,852,300,740,898,502,370,196,289,83","155,156,153,36,39,36,195,114,146,126",661
5560,"736,852,300,898,502,370,196,289,83,514","155,156,153,39,36,195,114,146,126,219",616
4723,"736,852,626,300,740,898,790,261,502,596","155,156,164,153,36,39,148,153,36,3",498
1525,"736,852,582,300,740,264,547,898,790,261","155,156,63,153,36,220,155,39,148,153",600
3854,"736,852,264,547,626,300,125,740,118,898","155,156,220,155,164,153,54,36,114,39",544
184,"736,852,582,300,264,547,125,740,118,526","155,156,63,153,220,155,54,36,114,63",645
1025,"736,852,264,626,300,740,898,790,261,502","155,156,220,164,153,36,39,148,153,36",535
4422,"736,547,300,740,118,233,492,255,859,463","155,155,153,36,114,3,127,36,33,155",374
2100,"736,852,547,300,898,790,261,526,502,880","155,156,155,153,39,148,153,63,36,146",371
2034,"736,852,300,740,898,547,790,261,502,633","155,156,153,36,39,155,148,153,36,163",485
1554,"736,852,264,547,582,300,740,125,118,526","155,156,220,155,63,153,36,54,114,63",612
3938,"736,852,264,547,796,125,942,118,526,854","155,156,220,155,181,54,175,114,63,176",688
3315,"736,852,547,300,740,898,790,261,118,526","155,156,155,153,36,39,148,153,114,63",541
966,"736,852,300,898,502,370,830,106,83,514","155,156,153,39,36,195,148,128,126,219",510
4238,"736,852,264,547,626,300,740,118,526,233","155,156,220,155,164,153,36,114,63,3",521
3693,"736,852,300,898,502,370,196,289,570,584","155,156,153,39,36,195,114,146,117,117",463
1674,"736,852,300,740,898,261,198,502,596,370","155,156,153,36,39,153,148,36,3,195",640
4816,"736,852,582,547,740,898,125,118,526,233","155,156,63,155,36,39,54,114,63,3",550
4352,"736,852,300,740,898,790,261,502,880,596","155,156,153,36,39,148,153,36,146,3",535
2677,"736,852,582,300,740,790,596,830,840,377","155,156,63,153,36,148,3,148,163,155",796
3486,"736,852,264,102,547,796,125,118,526,35","155,156,220,163,155,181,54,114,63,163",702
796,"736,852,582,300,740,898,790,261,502,596","155,156,63,153,36,39,148,153,36,3",635
5561,"736,582,300,261,502,370,830,196,289,816","155,63,153,153,36,195,148,114,146,164",509
2917,"736,852,300,740,264,547,898,790,502,125","155,156,153,36,220,155,39,148,36,54",519
4277,"736,852,300,740,898,626,582,547,261,118","155,156,153,36,39,164,63,155,153,114",563
444,"736,852,300,740,264,547,125,118,526,233","155,156,153,36,220,155,54,114,63,3",526
2078,"736,852,264,547,300,118,526,233,492,255","155,156,220,155,153,114,63,3,127,36",516
2781,"736,852,626,300,740,898,790,261,502,596","155,156,164,153,36,39,148,153,36,3",555
1503,"736,852,547,300,740,898,790,261,118,526","155,156,155,153,36,39,148,153,114,63",553
2961,"736,852,264,582,300,547,740,898,125,118","155,156,220,63,153,155,36,39,54,114",678
2627,"736,852,264,547,796,125,942,118,526,854","155,156,220,155,181,54,175,114,63,176",689
4492,"736,852,264,547,300,740,898,790,502,596","155,156,220,155,153,36,39,148,36,3",531
4858,"736,852,264,300,740,898,502,370,196,289","155,156,220,153,36,39,36,195,114,146",594
1041,"736,852,264,547,125,118,526,233,756,859","155,156,220,155,54,114,63,3,58,33",669
987,"736,852,300,740,141,790,596,830,937,377","155,156,153,36,165,148,3,148,168,155",690
432,"736,852,626,300,264,547,125,740,118,898","155,156,164,153,220,155,54,36,114,39",507
970,"736,300,740,898,547,790,261,118,502,233","155,153,36,39,155,148,153,114,36,3",394
6147,"736,852,300,898,261,502,880,790,740,582","155,156,153,39,153,36,146,148,36,63",576
1709,"736,582,300,740,264,547,141,898,790,261","155,63,153,36,220,155,165,39,148,153",682
4088,"736,852,300,898,880,370,289,83,767,943","155,156,153,39,146,195,146,126,148,3",479
5126,"736,852,626,300,740,790,596,370,840,289","155,156,164,153,36,148,3,195,163,146",498
464,"736,852,300,898,880,370,69,196,289,830","155,156,153,39,146,195,3,114,146,148",608
4325,"736,852,264,626,300,740,898,790,261,502","155,156,220,164,153,36,39,148,153,36",571
2211,"736,582,300,740,898,790,261,198,502,633","155,63,153,36,39,148,153,148,36,163",717
2618,"736,852,300,740,898,790,596,370,830,69","155,156,153,36,39,148,3,195,148,3",586
4940,"736,852,582,626,264,547,125,300,740,118","155,156,63,164,220,155,54,153,36,114",601
1823,"736,852,264,547,125,118,526,233,66,859","155,156,220,155,54,114,63,3,129,33",612
2795,"736,852,300,740,898,790,261,502,264,547","155,156,153,36,39,148,153,36,220,155",510
2949,"736,852,582,626,264,547,300,740,125,118","155,156,63,164,220,155,153,36,54,114",600
4827,"736,626,547,300,740,898,790,261,502,880","155,164,155,153,36,39,148,153,36,146",412
1788,"198,861,596,830,318,899,377,374,892,689","148,135,3,148,172,169,155,170,175,128",187
3462,"736,852,300,740,898,502,370,196,289,83","155,156,153,36,39,36,195,114,146,126",539
2322,"736,852,300,898,880,370,289,570,514,750","155,156,153,39,146,195,146,117,219,219",693
248,"736,852,300,898,261,596,370,830,69,289","155,156,153,39,153,3,195,148,3,146",612
4017,"736,852,300,740,264,547,898,790,502,125","155,156,153,36,220,155,39,148,36,54",519
767,"736,852,264,547,300,740,898,790,118,526","155,156,220,155,153,36,39,148,114,63",582
4698,"736,852,547,300,740,898,790,261,502,880","155,156,155,153,36,39,148,153,36,146",553
35,"736,852,582,300,740,898,261,502,596,830","155,156,63,153,36,39,153,36,3,148",620
2148,"736,852,300,740,898,790,502,880,596,261","155,156,153,36,39,148,36,146,3,153",520
5579,"736,852,300,898,880,370,830,289,106,83","155,156,153,39,146,195,148,146,128,126",585
5580,"736,852,547,478,125,118,526,233,492,300","155,156,155,135,54,114,63,3,127,153",608
1109,"736,852,300,740,898,626,790,261,502,880","155,156,153,36,39,164,148,153,36,146",555
2923,"736,852,582,300,740,898,264,547,790,261","155,156,63,153,36,39,220,155,148,153",669
1172,"736,852,264,547,125,118,526,233,255,859","155,156,220,155,54,114,63,3,36,33",506
714,"736,852,300,740,898,502,370,830,840,289","155,156,153,36,39,36,195,148,163,146",380
5558,"736,852,264,582,626,898,502,370,830,289","155,156,220,63,164,39,36,195,148,146",561
3945,"736,852,300,740,898,790,626,261,264,547","155,156,153,36,39,148,164,153,220,155",582
730,"736,852,264,547,626,300,740,898,118,526","155,156,220,155,164,153,36,39,114,63",572
3475,"736,852,300,898,880,370,289,106,83,514","155,156,153,39,146,195,146,128,126,219",547
932,"736,264,547,300,740,118,526,233,492,170","155,220,155,153,36,114,63,3,127,39",568
2062,"736,852,300,740,898,502,370,830,69,289","155,156,153,36,39,36,195,148,3,146",380
3456,"736,852,264,300,740,547,898,790,118,526","155,156,220,153,36,155,39,148,114,63",545
1046,"736,547,300,740,118,233,492,255,859,463","155,155,153,36,114,3,127,36,33,155",401
2726,"736,852,264,547,626,125,118,526,233,492","155,156,220,155,164,54,114,63,3,127",546
3852,"736,852,582,300,264,547,125,118,526,233","155,156,63,153,220,155,54,114,63,3",531
5016,"736,852,264,547,300,233,790,261,105,92","155,156,220,155,153,3,148,153,284,148",264
