user_id,sampled_q_ids,sampled_subject_ids,student_total_questions
4837,"69,795,255,51,898,513,626,193,66,83","3,156,36,117,39,148,164,21,129,126",464
5610,"69,795,255,898,51,513,737,626,193,66","3,156,36,39,117,148,137,164,21,129",653
66,"69,795,255,51,193,66,83,576,412,116","3,156,36,117,21,129,126,63,284,128",653
5436,"69,898,795,255,51,513,193,66,83,737","3,39,156,36,117,148,21,129,126,137",547
2737,"69,795,255,51,193,66,83,449,412,116","3,156,36,117,21,129,126,165,284,128",535
573,"69,898,795,255,51,513,737,193,819,66","3,39,156,36,117,148,137,21,3,129",547
1670,"69,898,513,795,737,255,51,88,193,66","3,39,148,156,137,36,117,164,21,129",644
5744,"69,898,513,626,665,819,844,277,502,298","3,39,148,164,164,3,21,220,36,126",586
1223,"69,795,255,51,898,193,83,513,26,475","3,156,36,117,39,21,126,148,153,148",400
376,"69,898,51,513,193,66,83,449,412,626","3,39,117,148,21,129,126,165,284,164",412
2837,"69,898,513,737,626,819,844,277,502,298","3,39,148,137,164,3,21,220,36,126",538
2931,"69,861,795,716,255,513,83,593,665,412","3,135,156,117,36,148,126,168,164,284",461
1374,"69,898,513,795,255,51,626,193,83,819","3,39,148,156,36,117,164,21,126,3",553
2938,"69,795,255,51,193,66,83,412,116,26","3,156,36,117,21,129,126,284,128,153",535
1563,"69,898,513,737,88,819,844,277,502,298","3,39,148,137,164,3,21,220,36,126",519
3981,"69,795,255,51,193,66,83,449,412,116","3,156,36,117,21,129,126,165,284,128",520
1993,"69,795,255,51,898,513,737,626,193,66","3,156,36,117,39,148,137,164,21,129",540
4228,"69,898,513,737,795,819,844,277,502,298","3,39,148,137,156,3,21,220,36,126",549
934,"69,255,898,51,513,737,626,88,819,844","3,36,39,117,148,137,164,164,3,21",577
449,"69,795,716,255,51,898,193,513,66,737","3,156,117,36,117,39,21,148,129,137",541
944,"69,898,513,795,819,844,502,298,311,740","3,39,148,156,3,21,36,126,155,36",447
3243,"69,898,513,795,88,819,844,277,502,298","3,39,148,156,164,3,21,220,36,126",553
889,"69,898,513,737,88,819,844,277,502,298","3,39,148,137,164,3,21,220,36,126",519
3540,"69,795,255,898,51,513,737,88,193,66","3,156,36,39,117,148,137,164,21,129",553
2861,"69,898,513,716,819,844,502,298,311,740","3,39,148,117,3,21,36,126,155,36",412
4748,"69,795,513,255,819,844,502,298,311,740","3,156,148,36,3,21,36,126,155,36",521
3532,"69,898,795,255,51,513,737,626,88,819","3,39,156,36,117,148,137,164,164,3",528
1764,"69,795,716,255,51,898,193,66,83,513","3,156,117,36,117,39,21,129,126,148",541
1614,"69,898,513,737,88,819,844,277,502,298","3,39,148,137,164,3,21,220,36,126",571
5452,"69,795,255,51,193,66,898,83,513,737","3,156,36,117,21,129,39,126,148,137",519
5139,"69,898,513,626,795,819,844,502,298,311","3,39,148,164,156,3,21,36,126,155",472
2840,"69,898,513,795,255,626,51,819,844,502","3,39,148,156,36,164,117,3,21,36",355
2905,"69,795,716,255,51,898,193,66,83,576","3,156,117,36,117,39,21,129,126,63",628
1538,"69,898,513,737,795,819,277,298,816,311","3,39,148,137,156,3,220,126,164,155",494
681,"69,255,51,898,193,66,83,513,412,116","3,36,117,39,21,129,126,148,284,128",514
2101,"69,795,255,51,898,193,66,83,576,412","3,156,36,117,39,21,129,126,63,284",574
5250,"69,795,51,898,193,513,475,819,790,596","3,156,117,39,21,148,148,3,148,3",338
2710,"69,795,255,51,898,513,193,66,83,737","3,156,36,117,39,148,21,129,126,137",520
3446,"69,795,255,51,193,66,83,412,898,116","3,156,36,117,21,129,126,284,39,128",519
1057,"69,795,716,255,51,193,66,83,412,116","3,156,117,36,117,21,129,126,284,128",543
671,"69,255,513,51,193,66,83,576,449,412","3,36,148,117,21,129,126,63,165,284",460
185,"69,796,795,255,937,193,66,763,83,576","3,181,156,36,168,21,129,175,126,63",720
622,"69,795,255,51,193,66,83,412,116,26","3,156,36,117,21,129,126,284,128,153",535
2367,"69,898,795,255,51,513,193,83,819,844","3,39,156,36,117,148,21,126,3,21",398
717,"716,255,844,277,502,311,773,516,705,740","117,36,21,220,36,155,164,189,44,36",461
5110,"69,795,716,255,51,193,83,449,475,596","3,156,117,36,117,21,126,165,148,3",349
2548,"51,513,193,816,311,475,463,790,547,650","117,148,21,164,155,148,155,148,155,155",228
5210,"69,795,255,898,513,737,819,844,277,502","3,156,36,39,148,137,3,21,220,36",523
2654,"69,795,716,255,51,193,83,576,898,116","3,156,117,36,117,21,126,63,39,128",541
5074,"69,898,513,795,255,819,844,277,502,298","3,39,148,156,36,3,21,220,36,126",553
4457,"69,898,795,716,513,255,51,193,66,83","3,39,156,117,148,36,117,21,129,126",690
1462,"69,898,795,513,255,737,51,193,66,83","3,39,156,148,36,137,117,21,129,126",554
1213,"69,796,898,513,737,88,532,819,844,277","3,181,39,148,137,164,219,3,21,220",644
1760,"69,795,255,51,193,66,83,576,412,116","3,156,36,117,21,129,126,63,284,128",600
1298,"69,795,255,51,898,193,513,83,449,88","3,156,36,117,39,21,148,126,165,164",430
2094,"69,795,255,51,193,66,83,576,412,116","3,156,36,117,21,129,126,63,284,128",537
3549,"69,795,716,255,193,66,83,576,412,513","3,156,117,36,21,129,126,63,284,148",633
5694,"69,795,255,51,193,66,898,83,576,412","3,156,36,117,21,129,39,126,63,284",606
112,"69,898,861,513,737,626,88,532,819,844","3,39,135,148,137,164,164,219,3,21",749
3791,"69,795,716,255,51,898,513,193,66,83","3,156,117,36,117,39,148,21,129,126",639
1269,"69,898,255,513,737,51,819,844,277,502","3,39,36,148,137,117,3,21,220,36",476
4216,"69,795,255,51,898,513,193,83,88,819","3,156,36,117,39,148,21,126,164,3",553
1837,"69,795,255,51,193,66,83,898,513,116","3,156,36,117,21,129,126,39,148,128",499
2380,"69,898,795,255,51,513,626,193,819,66","3,39,156,36,117,148,164,21,3,129",535
2786,"69,898,513,737,626,88,819,844,277,298","3,39,148,137,164,164,3,21,220,126",691
3513,"69,898,795,255,51,513,626,88,819,844","3,39,156,36,117,148,164,164,3,21",523
111,"69,898,795,255,51,513,737,626,819,844","3,39,156,36,117,148,137,164,3,21",598
4671,"69,898,513,626,795,819,844,277,502,298","3,39,148,164,156,3,21,220,36,126",553
1507,"69,795,255,51,193,66,83,576,412,116","3,156,36,117,21,129,126,63,284,128",634
3266,"69,795,255,898,513,737,626,51,819,844","3,156,36,39,148,137,164,117,3,21",579
3187,"69,795,255,51,898,193,83,513,819,475","3,156,36,117,39,21,126,148,3,148",374
5211,"69,898,795,716,255,51,193,66,83,513","3,39,156,117,36,117,21,129,126,148",541
2831,"69,795,255,51,898,513,88,193,819,844","3,156,36,117,39,148,164,21,3,21",513
2347,"69,795,716,255,51,898,513,737,193,83","3,156,117,36,117,39,148,137,21,126",555
5507,"69,795,255,898,513,737,88,51,819,844","3,156,36,39,148,137,164,117,3,21",519
5544,"69,898,513,795,716,737,255,51,88,193","3,39,148,156,117,137,36,117,164,21",720
2914,"69,898,795,716,513,255,51,193,819,66","3,39,156,117,148,36,117,21,3,129",559
5496,"69,795,255,51,898,193,66,83,412,116","3,156,36,117,39,21,129,126,284,128",530
1138,"69,795,255,898,51,513,737,819,844,277","3,156,36,39,117,148,137,3,21,220",535
4419,"69,898,795,716,513,737,88,819,844,502","3,39,156,117,148,137,164,3,21,36",627
3276,"69,898,795,716,513,255,737,51,193,819","3,39,156,117,148,36,137,117,21,3",569
1047,"69,796,898,861,513,737,626,665,532,819","3,181,39,135,148,137,164,164,219,3",782
2918,"69,898,795,255,51,513,737,193,66,83","3,39,156,36,117,148,137,21,129,126",634
1378,"69,795,255,51,193,66,83,576,412,116","3,156,36,117,21,129,126,63,284,128",588
1389,"69,795,716,898,255,513,51,737,193,819","3,156,117,39,36,148,117,137,21,3",618
4400,"69,898,513,795,737,626,532,819,844,277","3,39,148,156,137,164,219,3,21,220",654
565,"69,795,716,255,51,898,513,737,88,532","3,156,117,36,117,39,148,137,164,219",640
5627,"69,795,255,51,193,66,83,576,412,116","3,156,36,117,21,129,126,63,284,128",669
5456,"69,796,898,513,665,88,819,844,277,502","3,181,39,148,164,164,3,21,220,36",611
123,"69,795,255,51,513,193,66,83,737,412","3,156,36,117,148,21,129,126,137,284",466
3482,"69,898,795,513,737,626,88,819,844,277","3,39,156,148,137,164,164,3,21,220",547
6033,"69,795,716,255,51,898,513,193,66,83","3,156,117,36,117,39,148,21,129,126",661
5560,"69,795,716,255,51,898,193,66,83,576","3,156,117,36,117,39,21,129,126,63",616
4723,"69,898,795,255,51,513,193,66,83,412","3,39,156,36,117,148,21,129,126,284",498
1525,"69,795,255,51,898,193,66,83,576,412","3,156,36,117,39,21,129,126,63,284",600
3854,"69,795,255,51,193,66,83,412,116,475","3,156,36,117,21,129,126,284,128,148",544
184,"69,898,513,737,795,819,844,277,502,298","3,39,148,137,156,3,21,220,36,126",645
1025,"69,795,255,51,898,513,737,193,66,83","3,156,36,117,39,148,137,21,129,126",535
4422,"69,898,513,255,819,844,502,298,311,740","3,39,148,36,3,21,36,126,155,36",374
2100,"69,795,255,51,193,898,449,513,26,475","3,156,36,117,21,39,165,148,153,148",371
2034,"69,795,716,255,51,193,83,898,513,626","3,156,117,36,117,21,126,39,148,164",485
1554,"69,898,795,513,737,255,51,819,844,277","3,39,156,148,137,36,117,3,21,220",612
3938,"724,69,796,513,621,626,819,844,277,502","176,3,181,148,176,164,3,21,220,36",688
3315,"69,898,513,626,795,819,844,277,502,298","3,39,148,164,156,3,21,220,36,126",541
966,"69,795,255,51,898,193,66,83,513,412","3,156,36,117,39,21,129,126,148,284",510
4238,"69,795,716,255,51,193,66,83,412,898","3,156,117,36,117,21,129,126,284,39",521
3693,"69,795,716,255,51,898,513,626,193,819","3,156,117,36,117,39,148,164,21,3",463
1674,"69,795,716,255,51,193,898,83,576,513","3,156,117,36,117,21,39,126,63,148",640
4816,"69,898,513,737,665,88,819,844,502,298","3,39,148,137,164,164,3,21,36,126",550
4352,"69,795,255,51,193,66,83,412,116,26","3,156,36,117,21,129,126,284,128,153",535
2677,"724,69,796,795,255,51,937,193,66,763","176,3,181,156,36,117,168,21,129,175",796
3486,"69,796,898,513,737,626,665,532,844,298","3,181,39,148,137,164,164,219,21,126",702
796,"69,898,795,255,51,513,193,66,83,576","3,39,156,36,117,148,21,129,126,63",635
5561,"716,255,737,626,51,844,277,502,298,311","117,36,137,164,117,21,220,36,126,155",509
2917,"69,795,255,51,898,513,737,193,66,819","3,156,36,117,39,148,137,21,129,3",519
4277,"69,898,513,737,88,795,819,844,277,502","3,39,148,137,164,156,3,21,220,36",563
444,"69,795,716,255,51,898,513,193,737,66","3,156,117,36,117,39,148,21,137,129",526
2078,"69,898,513,626,795,255,819,51,844,193","3,39,148,164,156,36,3,117,21,21",516
2781,"69,898,513,737,795,716,819,844,277,502","3,39,148,137,156,117,3,21,220,36",555
1503,"69,898,513,795,255,819,844,277,502,298","3,39,148,156,36,3,21,220,36,126",553
2961,"69,898,513,737,795,255,819,844,277,502","3,39,148,137,156,36,3,21,220,36",678
2627,"724,69,796,898,513,621,88,819,844,277","176,3,181,39,148,176,164,3,21,220",689
4492,"69,795,255,51,193,66,83,898,412,116","3,156,36,117,21,129,126,39,284,128",531
4858,"69,898,795,716,513,737,255,51,819,844","3,39,156,117,148,137,36,117,3,21",594
1041,"69,898,513,737,626,88,819,844,277,298","3,39,148,137,164,164,3,21,220,126",669
987,"724,69,898,861,513,621,626,88,532,795","176,3,39,135,148,176,164,164,219,156",690
432,"69,795,255,51,193,66,83,449,412,116","3,156,36,117,21,129,126,165,284,128",507
970,"69,898,513,255,819,844,502,298,311,51","3,39,148,36,3,21,36,126,155,117",394
6147,"69,898,513,795,255,626,88,819,844,277","3,39,148,156,36,164,164,3,21,220",576
1709,"69,716,255,898,861,513,193,66,909,737","3,117,36,39,135,148,21,129,169,137",682
4088,"69,898,795,255,51,513,737,193,66,819","3,39,156,36,117,148,137,21,129,3",479
5126,"69,795,255,898,513,51,626,193,66,83","3,156,36,39,148,117,164,21,129,126",498
464,"69,795,716,255,51,193,66,83,576,898","3,156,117,36,117,21,129,126,63,39",608
4325,"69,898,513,737,795,819,844,277,502,298","3,39,148,137,156,3,21,220,36,126",571
2211,"69,716,255,898,513,737,665,532,819,844","3,117,36,39,148,137,164,219,3,21",717
2618,"69,795,716,255,51,193,66,83,412,116","3,156,117,36,117,21,129,126,284,128",586
4940,"69,898,795,255,51,513,737,88,819,277","3,39,156,36,117,148,137,164,3,220",601
1823,"69,898,513,737,88,819,844,277,502,298","3,39,148,137,164,3,21,220,36,126",612
2795,"69,795,255,51,898,193,66,83,513,412","3,156,36,117,39,21,129,126,148,284",510
2949,"69,795,255,898,51,513,737,193,819,844","3,156,36,39,117,148,137,21,3,21",600
4827,"69,716,255,898,513,51,819,844,502,298","3,117,36,39,148,117,3,21,36,126",412
1788,"861,513,532,909,812,819,593,35,198,864","135,148,219,169,181,3,168,163,148,163",187
3462,"69,898,795,716,255,51,193,66,83,412","3,39,156,117,36,117,21,129,126,284",539
2322,"69,795,716,255,51,193,66,83,576,449","3,156,117,36,117,21,129,126,63,165",693
248,"69,898,513,795,737,255,51,819,844,277","3,39,148,156,137,36,117,3,21,220",612
4017,"69,898,795,255,51,513,737,193,66,83","3,39,156,36,117,148,137,21,129,126",519
767,"69,898,513,737,88,819,844,277,502,298","3,39,148,137,164,3,21,220,36,126",582
4698,"69,898,795,513,255,51,819,844,277,502","3,39,156,148,36,117,3,21,220,36",553
35,"69,795,716,255,51,898,193,83,576,412","3,156,117,36,117,39,21,126,63,284",620
2148,"69,795,255,898,51,513,193,66,83,88","3,156,36,39,117,148,21,129,126,164",520
5579,"69,795,255,51,193,66,898,83,576,412","3,156,36,117,21,129,39,126,63,284",585
5580,"69,898,513,737,626,819,844,277,502,298","3,39,148,137,164,3,21,220,36,126",608
1109,"69,898,513,626,795,819,844,277,502,298","3,39,148,164,156,3,21,220,36,126",555
2923,"69,795,255,51,898,513,193,66,83,576","3,156,36,117,39,148,21,129,126,63",669
1172,"69,898,513,795,819,844,502,311,740,770","3,39,148,156,3,21,36,155,36,129",506
714,"69,898,795,513,255,51,193,819,83,844","3,39,156,148,36,117,21,3,126,21",380
5558,"69,795,255,51,898,193,66,83,576,412","3,156,36,117,39,21,129,126,63,284",561
3945,"69,898,795,716,255,51,513,193,66,83","3,39,156,117,36,117,148,21,129,126",582
730,"69,898,513,737,626,819,844,277,502,298","3,39,148,137,164,3,21,220,36,126",572
3475,"69,795,255,51,898,513,193,66,83,449","3,156,36,117,39,148,21,129,126,165",547
932,"69,898,513,737,532,819,844,277,502,298","3,39,148,137,219,3,21,220,36,126",568
2062,"69,795,255,51,193,83,898,513,475,790","3,156,36,117,21,126,39,148,148,148",380
3456,"69,898,513,626,88,819,844,277,502,298","3,39,148,164,164,3,21,220,36,126",545
1046,"69,898,513,626,819,844,502,298,816,311","3,39,148,164,3,21,36,126,164,155",401
2726,"69,898,795,513,737,255,819,844,277,502","3,39,156,148,137,36,3,21,220,36",546
3852,"69,795,255,51,193,66,83,576,898,513","3,156,36,117,21,129,126,63,39,148",531
5016,"69,51,513,193,626,449,819,475,105,790","3,117,148,21,164,165,3,148,284,148",264
